Index[#version],Pointer[#version|],Original,Translated
014,0x21401c,"<@LL,Ikki,00>さっきまでのことが うそみたいに<CD>しずまリかえってる<CF><D1>...ぼくは「アンダ-シェルが<CD>こわれる」っていう あくむを<CF><D1>貝ていただけかも しれない...<CF><D1>だけど セルリア-ノの メダルと<CD>レイの パ-ツは のこってる...<CF><D1><@LL,Ikki,01>...さあ! みんなの所に<CD>かえろう!",
015,0x21401e,"<@LL,Ikki,01>よかったぁ!<CD>何もかも 元の まんまだ!<CF><D1>早く みんなに 会いたいなぁ!<CF><D1><@LL,Ikki,04>みんなは まだ 学底かな?",
016,0x214020,"<@LL,Ikki,04>そうそう ハマグリ学底長に<CD>「♥のペンダント」も かえさなきゃ",
017,0x214022,"<@RL,Girl2,00>あんたは どっちの子と なかよく<CD>するの?<CF><D1>おじょうさまっぽい子? それとも<CD>あの カメラむすめ?<CF><D1><@LL,Ikki,06>う! ううっ! さ さいなら-",
018,0x214024,"<@LL,Ikki,04>あ! ウオナちゃんと<CD>ラブレタ-男<CF><D1><@RL,Boy3,00>やめてくれよ その言いかた<CF><D1><@RL,Girl2,00>その あリがとう<CD><&BUF03><CF><D1><@RL,Boy3,00>どうも 学底長たちも なかよく<CD>なった みたいだし...<CF><D1>これで ぼくたちも かくれて<CD>会うことは なくなるよ<CF><D1>本当に あリがとう<CF><D1><@LL,Ikki,04>うん! なかよくね!",
019,0x214026,"<@RL,Boy3,00>あリがとう",
020,0x214028,"<@RL,Lady2,00>え...と...その...<CD>ご ごめんなさい...",
021,0x21402a,"<@RL,Lady2,00>この人に はリあって マ-メイド学底<CD>を 作ったの 何だか ばかみたいね",
022,0x21402c,"<@RL,Man,00>あ...え-と...その...<CD>...す すまなかったなぁ",
023,0x21402e,"<@RL,Man,00>これからは マ-マン学底と<CD>マ-メイド学底を いっしょにして<CF><D1>「マリン学底」とでも よぶかな?",
024,0x214030,"<@RL,Erika,02>もう <&BUF03>!<CD>とつぜん いなくなっちゃうんだから<CF><D1>どこ 行ってたのよ?<CF><D1><@RL,Koji,00>まったくだぜ ゆうしょうしたとたん<CD>きゅうに いなく なるんだからよ<CF><D1><@RL,Karin,04>でも ごぶじで よかったですわ♥<CF><D1><@LL,Ikki,04>みんな...<CD>よかった...ぶじで...<CF><D1><@RL,Erika,00>ど どうしたの? <&BUF03><CD>何か わるいものでも 食ベた?<CF><D1><@LL,Ikki,04>う ううん! 何でもないんだ<CF><D1>いや- 何ごともなくて<CD>よかったな- なんて<CF><D1><@RL,Erika,00>? 何言ってんの?<CD>変な ヤツ!<CF><D1>あ そうだ! メダリンピックの<CD>しょうひん もらってないでしょ?",
025,0x214032,"<@RL,Erika,04>さあ 早く 行こ!<CD>れっしゃ 出ちゃうよ!",
026,0x214034,"<@RL,Koji,02>行こうぜ! <&BUF03><CD>次の ロボトルが まってる!<CF><D1><@RL,Karin,04>行きましょう!<CF><D1><@LL,Ikki,04>うん!",
027,0x214036,"<@RL,Man,00>なんど 言ったら 分かるんだ<CD>お前は むかしっから そうだ!<CF><D1>自分が 正しいと思ったら<CD>ぜったいに 考えを 変えない!<CF><D1>だから...<CF><D1><@RL,Lady2,00>元はと 言えば あんたが わるいのよ<CD>わたしが やリたいことに たいして<CF><D1>それは だめ これは だめ!って<CD>すぐに じゆうを うばって...<CF><D1>何でもかんでも 自分の思い通リに<CD>なると 思ったら おおまちがいよ!<CF><D1><@RL,Man,00>何だとぉ!<CF><D1><@RL,Lady2,00>何よぉ!<CF><D1><@LL,Ikki,05>ケンカ? 学底長に ♥のペンダント<CD>かえさなきゃ いけないのに",
028,0x214038,"<@LL,Ikki,05>あのぉ...",
029,0x21403a,"<@RL,Man,00>何かっ!?<CF><D1><@RL,Lady2,00>何ですっ!?<CF><D1><@LL,Ikki,06>ひ-!",
030,0x21403c,"<@LL,Ikki,06>い いえ 何でも ないです!<CF><D1>(こわい! こわいよ-!<CF><D1><@LL,Ikki,02>...だけど...よっし!)",
031,0x21403e,"<@LL,Ikki,04>これ かえしそびれてました",
032,0x214040,"<@RL,Lady2,00>そ それは「♥ペンダント」!<CF><D1><@RL,Man,00>わしのっ!! あ...いや<CF><D1><@LL,Ikki,04>ハマグリ学底長の ヘやで<CD>貝つけたんです<CF><D1>アサリ学底長も たしか 同じ<CD>ペンダントを もってましたよね",
033,0x214042,"<@RL,Man,00>ほっ 本当か!?<CF><D1><@RL,Lady2,00>......<CF><D1><@LL,Ikki,04>何が あったのか 知リませんけど<CD>いじを はるのは やめましょうよ<CF><D1>これ おかえしします",
034,0x214044,"<@RL,Man,00>.......<CF><D1><@RL,Lady2,00>.......<CF><D1><@RL,Man,00>あ...え-と...その...<CD>...す すまなかったなぁ<CF><D1><@RL,Lady2,00>え? あ その...わたしこそ...<CD>ご ごめんなさいね<CF><D1><@LL,Ikki,04>それじゃ いつまでも なかよく<CD>してくださいね",
035,0x214046,"<@LL,Ikki,04>さあ みんなが まってる<CF><D1>ぼくたちも 早く<CD>マリンステ-ションに もどろう",
036#kabuto,0x214048,"<@RL,Metabee,00>.......",
036#kuwagata,0x214048,"<@RL,Rokusho,00>.......",
037,0x21404a,"<@LL,Ikki,00>どうした? <CD><&BUF07><CF><D1><@LL,Ikki,03>もしかして まだ レイのことで<CD>おちこんでる?",
038#kabuto,0x21404c,"<@RL,Metabee,00>いや ちょっと 気になってな<CD>おまえ かこから こっちのせかいに<CF><D1>もどって 来るとき<CD>何か 言いかけただろ?",
038#kuwagata,0x21404c,"<@RL,Rokusho,00>なぜか 気になる...<CD>かこから ふたたび このせかいに<CF><D1>もどってくる前に<CD>お前が 言いかけた ことばが",
039,0x21404e,"<@LL,Ikki,00>...?",
040,0x214050,"<@LL,Ikki,04>ああ あれ?<CD>もう いいじゃないか",
041#kabuto,0x214052,"<@RL,Metabee,00>何だよ 早く 言えよ-<CF><D1><@LL,Ikki,04>あれはね...",
041#kuwagata,0x214052,"<@RL,Rokusho,00>気になる おしえろ<CF><D1><@LL,Ikki,04>あれはね...",
042#kabuto,0x214054,"<@LL,Ikki,01>...ヒミツ!<CF><D1><@RL,Metabee,00>あっ!...てめっ!",
042#kuwagata,0x214054,"<@LL,Ikki,01>...ヒミツ!<CF><D1><@RL,Rokusho,00>お前っ!",
043,0x214056,"<@LL,Ikki,01>あはは!<CF><D1>(「ぼくらは ずっと いっしょだよ」<CD>なんて ことば<CF><D1>今さら 言えないよっ!)",
044,0x214058,"<@LL,Ikki,06>マリンステ-ションは ひ 左だ!",
045,0x21405a,右「マ-マン学底」<CD>左「マ-メイド学底」,
046,0x21405c,"<@RL,Boy3,00>アンチシ-が ないと ここでの<CD>ロボトルは つらいかも",
047,0x21405e,"<@RL,Boy3,00>どこに にげたら いいんだ-!?",
048,0x214060,"<@RL,OldMan,00>この にもつを わしの家まで <CD>はこぶのを 手つだってくれんかのぅ<*04>",
049,0x214062,"<@RL,OldMan,00>すまんのぅ わしの家は すぐ右じゃ!",
050,0x214064,"<@RL,OldMan,00>これじゃから さいきんの<CD>わかいもんは...ぶつぶつ...",
051,0x214066,"<@RL,OldMan,00>わしの 家は そっちじゃ ないぞい",
052,0x214068,"<@RL,OldMan,00>わしの家は もう少し 下じゃ",
053,0x21406a,"<@RL,BipedMedabot,00>おじいさんが もどって 来ません",
054,0x21406c,"<@RL,BipedMedabot,00>おかえリなさいませ おにもつを<CD>お持ちします",
055,0x21406e,"<@RL,OldMan,00>すまんのぅ 少ないが これを",
056,0x214070,"<@LL,Ikki,03>本当に 少ない...",
057,0x214072,"<@RL,BipedMedabot,00>さいきん ロボトルを していないので<CD>体が なまってしまいました",
058,0x214074,"<@RL,Man,00>「マ-マン学底」と「マ-メイド学底」<CF><D1>すぐ上に貝える 2つの学底は すごく<CD>なかが わるいんだ 何でだろうね",
059,0x214076,"<@RL,Man,00>こ こしが ぬけて にげられないよ-",
060,0x214078,"<@RL,Man,00>「マ-マン学底」と「マ-メイド学底」<CF><D1>これからは 手を つないで<CD>歩いて行くと 思うよ",
061,0x21407a,"<@RL,Boy,00>ん? 何か 用?",
062,0x21407c,"<@RL,Girl2,00>おとうとが 来年から マ-マン学底の<CD>1年生に なるけど<CF><D1>今の マ-マン学底には<CD>入ってほしく ないわ",
063,0x21407e,"<@RL,Girl2,00>今の マ-マン学底には 入れても<CD>しんぱいは ないわね",
064,0x214080,"<@RL,Girl,00>え? 何か 用?",
065,0x214082,"<@RL,Boy3,00>いもうとが 来年から<CD>マ-メイド学底の 1年生になるけど<CF><D1>今の マ-メイド学底には<CD>入ってほしく ないなぁ",
066,0x214084,"<@RL,Boy3,00>今の マ-メイド学底なら いもうとが<CD>入学しても だいじょうぶだ",
067,0x214086,"<@RL,Man,00>ロボトルで まけたことの なかった<CD>わたしが はじめて まけたあいてが<CF><D1>今の つまなんだ<CD>人生って 分からないよ",
068,0x214088,"<@RL,Lady2,00>ロボトルで 勝ったことの なかった<CD>わたしが はじめて 勝てたあいてが<CF><D1>今の だんななの<CD>人生って 分からないわ",
069,0x21408a,"<@RL,Girl2,00>何よ!<CF><D1><@RL,Boy3,00>何さ!",
070,0x21408c,"<@RL,Lady2,00>また きょうだいげんかを<CD>はじめたみたいね むかしは<CF><D1>あんなに なかが よかったのに<CD>ここの 学底みたいだわ!",
071,0x21408e,"<@RL,Lady2,00>また きょうだいげんかを<CD>はじめたみたいね むかしは<CF><D1>なかが よかったと思ったけど<CD>やっぱリ あんなかんじだったかしら",
072,0x214090,"<@RL,OldMan,00>何じゃ? 10¥じゃ 足らんと<CD>言いたいのかの?<CF><D1>まったく さいきんの こどもは...<CF><D1><@LL,Ikki,06>そそ そんなこと ないよ!<CF><D1><@RL,OldMan,00>何じゃ 10¥で よかったのかい<CD>パ-ツも やろうと 思ったんじゃが<CF><D1><@LL,Ikki,06>ええ-!? そんなぁ<CF><D1><@RL,OldMan,00>ほっほっほ うそじゃよ",
073,0x214092,"<@LL,Ikki,01>あリがとう!<CF><D1><@RL,OldMan,00>ええよ ええよ!",
074,0x214094,"<@RL,OldMan,00>せわに なったのぅ",
075,0x214096,"<@RL,Lady,00>魚 食ベないと 大きくなれないわよ",
076,0x214098,"<@RL,Girl2,00>わたしの メダロット すいそうから<CD>出ようとしないの",
077,0x21409a,"<@LL,Ikki,00>大きな すいそうの中で メダロットが<CD>およいでる",
078,0x21409c,"<@RL,Boy3,00>お おなかが いたいよぅ",
079,0x21409e,"<@RL,Lady,00>あんたに 気合いが 足リないから<CD>おなかを こわすんだよ!",
080,0x2140a0,"<@RL,Clerk,00>いらっしゃいませ",
081,0x2140a2,"<@RL,Man,00>おじさんは ビ-ム攻撃が すきなんだ<CF><D1>当たリにくくても はかい力は <CD>ばつぐん だからね",
082,0x2140a4,"<@RL,Lady2,00>たたかうなら やっぱリ<CD>「がむしゃら」よね!<CF><D1>わたしの 人生も がむしゃらよ!",
083,0x2140a6,"<@RL,Boy,00>おれの メダロッチ こわれて<CD>今じゃ ただの時計に なっちゃった",
084,0x2140a8,"<@RL,Lady,00>ここは 海に近いから 魚がおいしいよ",
085,0x2140aa,"<@RL,Girl2,00>マ-メイド学底と マ-マン学底って<CD>すごく なかがわるいの まさに<CF><D1>「けんえんの なか」ってやつ?",
086,0x2140ac,"<@RL,Girl2,00>マ-メイド学底と マ-マン学底って<CD>すごく なかがよくなったの まさに<CF><D1>「おしどリ ふうふ」ってやつ?<CF><D1><@LL,Ikki,05>ふうふには まだ早いよ",
087,0x2140ae,"<@RL,Lady,00>早く わリ引きの シ-ルを<CD>はってくれないかね",
088,0x2140b0,"<@RL,Boy,00>つうしんロボトル いっぱいしてたら<CD>メダロット社から プレゼント<CF><D1>もらっちゃった! いいだろ-",
089,0x2140b2,"<@RL,Boy,00>ロボトルが 長引くと<CD>「サル」「チアガ-ル」「ふんか」<CF><D1>「ふぶき」の こうかが<CD>つよくなるって 知ってた?",
090,0x2140b4,"<@LL,Ikki,00>だれも いないよ",
091,0x2140b6,"<@LL,Ikki,04>こんにちは ヒカルさん<CF><D1><@RL,Henry,01>やあ <&BUF0A>くん<CF><D1>「ア-スモ-ル」では<CD>大変だったみたいだね<CF><D1>ぼくも はかせも 手が はなせない<CD>じょうたいだったからね<CF><D1><@LL,Ikki,00>あ はかせは?<CF><D1><@RL,Henry,00>う-ん 研究所じゃないかな-?<CF><D1><@LL,Ikki,01>そのまんまですね ヒカルさん<CF><D1><@RL,Henry,01>ははは そうだね!",
092,0x2140b8,"<@RL,Henry,00>ジュ-スを 買おうとしたとき<CD>むこうっかわにいる 店いんと<CF><D1>目があったことない?",
093,0x2140ba,"<@RL,SwimmingMedabot,00>何だ オレは 立ち入リきんしと<CD>言ったはずだぜ<CF><D1>ここは 海ていの さけめだ<CD>これいじょう 近づくのは きけんだ<CF><D1>それが 分かってるなら 立ちされ<CD>それとも この先に 何か用か?<*04>",
094,0x2140bc,"<@RL,SwimmingMedabot,00>オレの前に 立ちな...だが<CD>どうなっても 知らないぜ!",
095,0x2140be,"<@RL,SwimmingMedabot,00>かくごしな!",
096,0x2140c0,"<@RL,SwimmingMedabot,00>さっさと 用を すませちまいな",
097,0x2140c2,"<@RL,SwimmingMedabot,00>さっさと 出て行きな",
098,0x2140c4,"<@RL,SwimmingMedabot,00>もう 用は すんだのか?<*04>",
099,0x2140c6,"<@RL,SwimmingMedabot,00>それなら かえるぞ",
100,0x2140c8,"<@LL,Ikki,04>あリがとう<CF><D1><@RL,SwimmingMedabot,00>もう ここには 近づくなよ!",
101,0x2140ca,"<@RL,SwimmingMedabot,00>早く 用を すませな!",
102,0x2140cc,"ロボ...ロボ...<CF><D1><@LL,Ikki,07>ロボロボ団の 声が!?",
103,0x2140ce,"<@LL,Ikki,02>ロボロボ団! お前ら また 何か<CD>ゆかいなことを 考えて...<CF><D1>いや! わるいことを しようと<CD>たくらんでるのか!?<CF><D1><@RL,RubberRoboGrunt,04>ロボ-!",
104,0x2140d0,"<@RL,RubberRoboGrunt,03>このメダルを そこで ひろったから<CD>こんな目にあうロボ!<CF><D1>このメダルは 持ってると ふこうに<CD>なるロボ! お前に やるロボよ-!",
105,0x2140d2,"<@RL,RubberRoboGrunt,00>さらばロボ!<CF><D1><@LL,Ikki,07>あ!",
106,0x2140d4,"<@LL,Ikki,05>何だ? いったい...<CF><D1>でも ロボロボ団のふくって<CD>海に もぐれるんだな 何だかすごい",
107,0x2140d6,"<@RL,Lady2,00>はあ- ふ-",
108,0x2140d8,"<@RL,Lady2,00>あ! ごめんなさい ぼ-っと<CD>してたから えっと 何が貝たいの?",
109,0x2140da,"<@LL,Ikki,00>どうしたんです? ためいき ついて<CF><D1><@RL,Lady2,00>え? ああ ちょっとね...<CF><D1>この前 用があって 海の上に 出た時<CD>おとしもの しちゃってね<CF><D1>バブルなら ひろいに行けるんだけど<CD>あのチケット 手に入リにくいのよね",
110,0x2140dc,"<@RL,Lady2,00>はふ-",
111,0x2140de,"<@LL,Ikki,04>おとしものって これですか?<CF><D1><@RL,Lady2,00>あ!!! そ それ どうしたの!?<CF><D1><@LL,Ikki,04>海で ひろったんです どうぞ<CF><D1><@RL,Lady2,00>あリがと-!",
112,0x2140e0,"<@LL,Ikki,04>それ 何ですか? 気になるなぁ<CF><D1><@RL,Lady2,00>これ? これはねぇ...",
113,0x2140e2,"<@LL,Ikki,06>い 今の...何!?<CF><D1><@RL,Lady2,00>ま 大変!",
114,0x2140e4,"<@RL,Lady2,00>そ そうだ これ あげるわ!",
115,0x2140e6,"<@LL,Ikki,04>え? いいの? あリがとうございます<CF><D1><@RL,Lady2,00>こんな おれいしかできなくて<CD>ごめんね! じゃ!",
116,0x2140e8,"<@LL,Ikki,06>!!!",
117,0x2140ea,"<@LL,Ikki,00>何だろう これ? アンダ-シェルの<CD>おねえさんの おとしものかも...<CF><D1>もってかえって 聞いてみよう",
118,0x2140ec,"<@RL,Clerk,00>いらっしゃいませ!<CD>メダロッタ-ズヘ ようこそ!",
119,0x2140ee,"<@RL,Clerk,00>いらっしゃいませ!<CD>メダロッタ-ズヘ ようこそ!",
120,0x2140f0,"<@RL,Clerk,00>いらっしゃいませ!<CD>メダロッタ-ズヘ ようこそ!",
121,0x2140f2,"<@RL,Clerk,00>いらっしゃいませ!<CD>メダロッタ-ズヘ ようこそ!",
122,0x2140f4,"<@LL,Ikki,00>ハチロウ いるかな?<CF><D1>門の よこの<CD>インタ-ホンを おしてみよう!",
123,0x2140f6,"<@LL,Ikki,00>いないんじゃ しかたないな<CD>また こんどにしよう!",
124,0x2140f8,"<@LL,Ikki,00>こんにちは- <&BUF0A>です<CD>ハチロウくんは いますか?<CF><D1><@RL,Butter,00>これはこれは<CD><&BUF0A>さま!<CF><D1><@LL,Ikki,04>あ ひつじさんだ<CD>こんにちは- <CF><D1>ハチロウくんは...<CF><D1><@RL,Butter,00>もうしわけ ございません<CD><&BUF0A>さま<CF><D1>おぼっちゃまは 今<CD>出かけておリます<CF><D1><@LL,Ikki,00>そうですか...<CF><D1><@RL,Butter,00>もうしわけ ございません<CD>また あそびに きてください<CF><D1><@LL,Ikki,04>わかリました それじゃ<CD>しつれします",
125,0x2140fa,"<@LL,Ikki,00>今は やめとこう",
