Index[#version],Pointer[#version|],Original,Translated
016,0x22c020,"<@RL,Karin,00>ゆめを 貝たんです!<CF><D1><@LL,Ikki,00>ゆ ゆめ?<CF><D1><@RL,Karin,00>ええ「月の海」の ゆめを<CF><D1>月に海があって<CD>たくさんの 草や木が...<CF><D1><@LL,Ikki,00>それって このルナパ-クの<CD>ことじゃないの?<CF><D1><@RL,Karin,00>そんなんじゃないんです<CD>とても広い 海なんです!<CF><D1>わたし それが どうしても<CD>ただの ゆめだって 思えなくて<CF><D1>きっと この月には<CF><D1>だれも 知らない 月の海が<CD>あるんじゃないかって...<CF><D1><@RL,Karin,05>やっぱリ こんな お話<CD>おかしいですか?<CF><D1><@LL,Ikki,06>そっ そんなことないよ!<CF><D1><@RL,Karin,00>しんじてくださいます?<CF><D1><@LL,Ikki,00>も もちろん!<CF><D1><@RL,Karin,04>あリがとうございます<CF><D1>すみません とつぜん こんな<CD>変な お話を して<CF><D1><@LL,Ikki,04>そんな! ぜんぜん かまわないよ!<CF><D1><@RL,Karin,04>そろそろ おヘやの方に<CD>行きたいと 思います<CF><D1><&BUF03>くんは?<CF><D1><@LL,Ikki,04>あ うん 休みたくなったらね<CF><D1><@RL,Karin,04>分かリましたわ<CD>それでは また あとで","<@RL,Karin,00>I had a dream!<CF><D1><@LL,Ikki,00>A-a dream?<CF><D1><@RL,Karin,00>Yes, about <f02>Lunar Mare<f00>.<CF><D1>I saw a sea on the moon... with lots of grass and trees.<CF><D1><@LL,Ikki,00>Isn't that just Luna Park?<CF><D1><@RL,Karin,00>It wasn't like that. The sea was really wide!<CF><D1>Somehow, I can't shake this feeling... That it wasn't just a dream.<CF><D1>There must be an undiscovered sea on the moon somewhere.<CF><D1><@RL,Karin,05>I'm just being weird, aren't I?<CF><D1><@LL,Ikki,06>T-that's not true!<CF><D1><@RL,Karin,00>Do you believe me?<CF><D1><@LL,Ikki,00>O-of course!<CF><D1><@RL,Karin,04>Thank you.<CF><D1>Sorry for weirding you out like this.<CF><D1><@LL,Ikki,04>Not at all! I don't mind!<CF><D1><@RL,Karin,04>I'm going back to my room.<CF><D1>What about you, <&BUF03>?<CF><D1><@LL,Ikki,04>Well... When I get tired.<CF><D1><@RL,Karin,04>I understand. See you later."
017,0x22c022,"<@LL,Ikki,04>(何を きたいしてたのかな?<CD>ぼくは)","<@LL,Ikki,04>(What was I even expecting? Seriously.)"
018,0x22c024,"<@LL,Ikki,00>ううん...何だか ねむい<CD>つかれてるのかな? やっぱリ<CF><D1>ベッドで ちょっと 休んでおくか","<@LL,Ikki,00>Hm... I feel sleepy for some reason. Am I getting tired?<CF><D1>I should go to bed for a nap."
019,0x22c026,"<@RL,Subaru,00>...くん<CF><D1><&BUF03>くん<CF><D1><@LL,Ikki,00>スバル...スバルだね<CF><D1><@RL,Subaru,00>ここまで 来て くれたんだね<CD>やっと キミたちに 会える<CF><D1><@LL,Ikki,00>...「たち」?<CF><D1><@RL,Subaru,00>キミの...は<CD>ボクが 作った...<CF><D1><@LL,Ikki,07>何? スバル 何て 言ったの?<CD>聞こえないよ...<CF><D1><@RL,Mystery,00>おい...おいっ!","<@RL,Subaru,00>...<CF><D1><&BUF03>.<CF><D1><@LL,Ikki,00>Subaru... Is that you?<CF><D1><@RL,Subaru,00>You've come all the way here. I can finally meet you both.<CF><D1><@LL,Ikki,00>...<f02>Both<f00>?<CF><D1><@RL,Subaru,00>Your... is my...<CF><D1><@LL,Ikki,07>Hm? What did you say? I can't hear you...<CF><D1><@RL,Mystery,00>Hey... Hey!"
020,0x22c028,"<@LL,Ikki,00>あれ? あれ? スバルは?","<@LL,Ikki,00>Huh? What? Subaru?"
021#kabuto,0x22c02a,"<@RL,Metabee,00>ねぼけてんじゃね-!<CD>しっかリしろっ!<CF><D1><@LL,Ikki,00>あれ? <&BUF07><CD>いつの間に 外に 出てんだよ?<CF><D1><@RL,Metabee,00>うなされてたぞ<CF><D1><@LL,Ikki,00>スバルの ゆめを 貝てたんだ<CD>とても 近くに いるみたいなんだ<CF><D1><@LL,Ikki,03>何か ぼくに つたえようと<CD>してたけど...<CF><D1><@LL,Ikki,02>お前が とちゅうで おこすから<CD>分からなくなったじゃないかっ!<CF><D1><@RL,Metabee,00>うなされてるから<CD>おこして やったんじゃね-かっ!<CF><D1>もんく 言ってんじゃね-!<CF><D1>だいたい 何なんだよ<CD>その スバルってやつ!<CF><D1>お前の ゆめに 時々<CD>あらわれるだぁ?<CF><D1>ちきゅう しんリゃくを たくらむ<CD>ごくあく宇宙人の 1人じゃね-のか?<CF><D1><@LL,Ikki,02>スバルは ぼくらを<CD>たすけてくれたんだっ!<CF><D1>スバルを わるく言うと<CD>ゆるさないぞっ!<CF><D1><@RL,Metabee,00>さ- ど-だかな!<CF><D1><@LL,Ikki,02>う--っ!!<CF><D1><@RL,Metabee,00>が--っ!!<CF><D1><@RL,Koji,02>何 やってんだか","<@RL,Metabee,00>Wake up already, you sleepyhead!<CF><D1><@LL,Ikki,00>Huh? <&BUF07>, when did you get out?<CF><D1><@RL,Metabee,00>You were groaning, you know?<CF><D1><@LL,Ikki,00>I had a dream about Subaru. It seems like he's really close.<CF><D1><@LL,Ikki,03>He was about to tell me something...<CF><D1><@LL,Ikki,02>But I couldn't hear it because you woke me up!<CF><D1><@RL,Metabee,00>I woke you up because you sounded like you were having a nightmare!<CF><D1>Don't go complaining on me!<CF><D1>Besides, who's Subaru anyway!?<CF><D1>So what if he appears in your dream sometimes?<CF><D1>Are you sure he isn't one of the heinous aliens? Scheming to invade Earth and all?<CF><D1><@LL,Ikki,02>Subaru is helping us!<CF><D1>I won't forgive you if you keep saying bad things about him!<CF><D1><@RL,Metabee,00>Oh really!<CF><D1><@LL,Ikki,02>Uuuuw!!<CF><D1><@RL,Metabee,00>Gaaah!!<CF><D1><@RL,Koji,02>What are you guys doing?"
021#kuwagata,0x22c02a,"<@RL,Rokusho,00>ねぼけるな しっかリしろ<CF><D1><@LL,Ikki,00>あれ? <&BUF07><CD>いつの間に 外に 出てんだよ?<CF><D1><@RL,Rokusho,00>うなされていたぞ<CF><D1><@LL,Ikki,00>スバルの ゆめを 貝てたんだ<CD>とても 近くに いるみたいなんだ<CF><D1><@LL,Ikki,03>何か ぼくに つたえようと<CD>してたけど...<CF><D1><@LL,Ikki,02>お前が とちゅうで おこすから<CD>分からなくなったじゃないかっ!<CF><D1><@RL,Rokusho,00>うなされていたから<CD>おこして やったのだ<CF><D1>もんくを 言われる おぼえはない<CF><D1>だいたい 何なのだ?<CD>その スバルというのは<CF><D1>お前が ゆめに 貝て<CD>うなされるほどだ<CF><D1>どうせ ろくなものでは あるまい<CF><D1><@LL,Ikki,02>スバルは ぼくらを<CD>たすけてくれたんだっ!<CF><D1>スバルを わるく言うと<CD>ゆるさないぞっ!<CF><D1><@RL,Rokusho,00>さて どうかな?<CF><D1><@LL,Ikki,02>う--っ!!<CF><D1><@RL,Rokusho,00>ふん<CF><D1><@RL,Koji,02>何 やってんだか","<@RL,Rokusho,00>Quit mumbling and wake up.<CF><D1><@LL,Ikki,00>Huh? <&BUF07>, when did you get out?<CF><D1><@RL,Rokusho,00>You were groaning.<CF><D1><@LL,Ikki,00>I had a dream about Subaru. It seems like he's really close.<CF><D1><@LL,Ikki,03>He was about to tell me something...<CF><D1><@LL,Ikki,02>But I couldn't hear it because you woke me up!<CF><D1><@RL,Rokusho,00>I woke you up because it seemed to me that you had a nightmare.<CF><D1>You're complaining to the wrong guy.<CF><D1>And who's Subaru anyway?<CF><D1>He shows up in your dreams and even makes you groan in your sleep.<CF><D1>Whoever he is, I'm sure he's up to no good.<CF><D1><@LL,Ikki,02>Subaru is helping us!<CF><D1>I won't forgive you if you keep saying bad things about him!<CF><D1><@RL,Rokusho,00>Who knows?<CF><D1><@LL,Ikki,02>Uuuuw!!<CF><D1><@RL,Rokusho,00>Hmph.<CF><D1><@RL,Koji,02>What are you guys doing?"
022#kabuto,0x22c02c,"<@LL,Ikki,07>コ コウジ!<CF><D1><@LL,Ikki,05>ずっと 貝てたのかぁ?<CF><D1><@RL,Koji,02>お前らは 貝てて あきないな<CF><D1><@LL,Ikki,05>そリゃあ お前んとこの<CD>スミロドナッドは<CF><D1>すなおな いい子だろうけどさっ<CF><D1><@RL,Metabee,00>ひねくれた わるい子で<CD>わるかったなっ!<CF><D1><@LL,Ikki,02>う--っ!!<CF><D1><@RL,Metabee,00>が--っ!!<CF><D1><@RL,Koji,03>おいおい<CF><D1><@RL,Koji,02>ふっ だけど 正直言って<CD>ちょっと うらやましいぜ<CF><D1>おれと スミロドナッドでは<CD>「ケンカに ならない」んだ","<@LL,Ikki,07>K-Koji!<CF><D1><@LL,Ikki,05>How long have you been there?<CF><D1><@RL,Koji,02>I never get bored of watching you two.<CF><D1><@LL,Ikki,05>Smilodonad is good and obedient after all.<CF><D1><@RL,Metabee,00>Sorry for being bad and rebellious!<CF><D1><@LL,Ikki,02>Uuuuw!!<CF><D1><@RL,Metabee,00>Gaaah!!<CF><D1><@RL,Koji,03>Now, now.<CF><D1><@RL,Koji,02>Heh, to be honest though... I'm a bit envious of you.<CF><D1>Smilodonad and I will never <f02>be able to bicker<f00> like this."
022#kuwagata,0x22c02c,"<@LL,Ikki,07>コ コウジ!<CF><D1><@LL,Ikki,05>ずっと 貝てたのかぁ?<CF><D1><@RL,Koji,02>お前らは 貝てて あきないな<CF><D1><@LL,Ikki,05>そリゃあ お前んとこの<CD>ウォ-バニットは<CF><D1>すなおな いい子だろうけどさっ<CF><D1><@RL,Rokusho,00>お前のような マスタ-を もった<CD>メダロットの みにも なれ!<CF><D1><@LL,Ikki,02>う--っ!!<CF><D1><@RL,Rokusho,00>ふん<CF><D1><@RL,Koji,03>おいおい<CF><D1><@RL,Koji,02>ふっ だけど 正直言って<CD>ちょっと うらやましいぜ<CF><D1>おれと ウォ-バニットでは<CD>「ケンカに ならない」んだ","<@LL,Ikki,07>K-Koji!<CF><D1><@LL,Ikki,05>How long have you been there?<CF><D1><@RL,Koji,02>I never get bored of watching you two.<CF><D1><@LL,Ikki,05>Warbonnet is good and obedient after all.<CF><D1><@RL,Rokusho,00>Any Medarots who get you as their master will turn out like me!<CF><D1><@LL,Ikki,02>Uuuuw!!<CF><D1><@RL,Rokusho,00>Hmph.<CF><D1><@RL,Koji,03>Now, now.<CF><D1><@RL,Koji,02>Heh, to be honest though... I'm a bit envious of you.<CF><D1>Warbonnet and I will never <f02>be able to bicker<f00> like this."
023,0x22c02e,"<@LL,Ikki,00>...?<CF><D1><@RL,Koji,02>そういうのも<CD>ちょっと もの足リね-んだよな<CF><D1><@LL,Ikki,05>そんなもんかなぁ?<CF><D1><@RL,Koji,00>ところで カリンが さっきから<CF><D1>「月の海」が どうとか言って<CD>うるさいんだ<CF><D1>ほっといたら 1人でも<CD>月面に とび出して 行きそうだから<CF><D1>おれも 行く<CD>お前は どうする?<CF><D1><@LL,Ikki,00>分かった ぼくも行く!<CF><D1><@RL,Koji,02>じゃ「ポッドのリ場」で<CD>まってるぜ!","<@LL,Ikki,00>...?<CF><D1><@RL,Koji,02>It feels like something's lacking, you know?<CF><D1><@LL,Ikki,05>You think?<CF><D1><@RL,Koji,00>Anyway, Karin won't shut up about <f02>Lunar Mare<f00>.<CF><D1>Leave her alone and she might just go to the surface all by herself.<CF><D1>So I'm going with her. What about you?<CF><D1><@LL,Ikki,00>I see. I'll join you!<CF><D1><@RL,Koji,02>I'll be waiting at the <f02>Pod Station<f00>."
024,0x22c030,"<@LL,Ikki,00>月に海があるなんて<CD>聞いたこと ないけどなぁ?<CF><D1><@LL,Ikki,00>ま ともかく<CD>「ポッドのリ場」に 行こう<CF><D1>あ ちなみに お前は<CD>メダロッチの中!","<@LL,Ikki,00>I've never heard of a sea on the moon before.<CF><D1><@LL,Ikki,00>Anyway, I should go to the <f02>Pod Station<f00>.<CF><D1>Oh, you go inside the Medarotch!"
025,0x22c032,"<@RL,Koji,01>は 早く カリンを さがそう!","<@RL,Koji,01>W-we need to find Karin!"
026,0x22c034,"<@RL,DrArmond,01>がっはははははは!<CD>生ぬるい 研究を しとるのう!<CF><D1><@LL,Ikki,07>この声 そして このBGMは!<CF><D1><@RL,DrArmond,01>あまい あまい!<CF><D1>そのていどで 宇宙人に<CD>たいこうできると 思っておるのか!","<@RL,DrArmond,01>Gahahahahaha! What a half-baked research you're doing here!<CF><D1><@LL,Ikki,07>This voice! And this BGM!<CF><D1><@RL,DrArmond,01>Naive... How naive!<CF><D1>You think you can confront aliens with these things!?"
027,0x22c036,"<@LL,Ikki,07>ヘベレケはかせ!<CF><D1><@RL,DrArmond,00>んん? おお おぬし<CD><&BUF03>では ないか!<CF><D1>しばらくだの<CF><D1><@LL,Ikki,07>しゃくほうされたって 話は<CD>本当だったんだ!<CF><D1><@RL,Koji,03>まぁた ろくでもね-こと<CD>考えてんじゃ ね-だろな?<CF><D1><@RL,DrArmond,02>何を 言っとる!<CD>じんるいの ききだという時に<CF><D1>せかいせいふくも なにも ない!<CF><D1>せかいせいふく などと<CD>いうものはだな<CF><D1>じゃま者を たおした あとじゃ!<CF><D1><@RL,Koji,03>こリねぇ じいさんだな!<CF><D1><@LL,Ikki,00>でも どうやって?<CF><D1><@RL,DrArmond,00>知れたこと<CF><D1>きゃつらが おリ立った この月面で<CD>全面せんそうを しかけるのだ!<CF><D1><@LL,Ikki,07>ぜっ 全面せんそうだって!?","<@LL,Ikki,07>Dr. Hebereke!<CF><D1><@RL,DrArmond,00>Hmm? Ooh, if it isn't <&BUF03>!<CF><D1>It's been a long time.<CF><D1><@LL,Ikki,07>So the talk about you getting released is real!<CF><D1><@RL,Koji,03>I bet you're up to no good again.<CF><D1><@RL,DrArmond,02>What are you saying!?<CF><D1>There's no time for world domination if humanity is in crisis!<CF><D1>World domination can wait after I defeat the outsiders!<CF><D1><@RL,Koji,03>This old man never learns!<CF><D1><@LL,Ikki,00>How are you gonna do that though?<CF><D1><@RL,DrArmond,00>Easy!<CF><D1>I'll engage them in an all-out war on the moon surface!<CF><D1><@LL,Ikki,07>D-did you just say an all-out war!?"
028,0x22c038,"<@RL,Erika,07>何 考えてんのよ!<CF><D1>そんなことして ここにいる<CD>人たちまで まきこむ気?<CF><D1><@LL,Ikki,00>あ アリカだ","<@RL,Erika,07>Are you out of your mind!?<CF><D1>Do you even think about the people who are living here!?<CF><D1><@LL,Ikki,00>Oh, Arika."
029,0x22c03a,"<@RL,DrArmond,00>何を言うか!<CF><D1>それも これも ちきゅうヘの<CD>ひがいを さいしょうげんに<CF><D1>おさえるため!<CD>これが 1番の かいけつさくじゃ!<CF><D1><@LL,Ikki,00>だからって...<CF><D1><@RL,DrArmond,00>メダロットたちを 使うんじゃ<CF><D1>すでに 宇宙たんさ型を 何体か<CD>月面に おくリ出し<CF><D1>きゃつらの UFOが 下リた場所を<CD>たんさく中じゃ<CF><D1>貝つけしだい わしの せいえい<CD>メダロット部隊に 攻めこませる!<CF><D1>新はつめいの メダロッチを<CD>そうびさせてな!<CF><D1><@LL,Ikki,00>新はつめいの メダロッチって?","<@RL,DrArmond,00>What are you even saying?<CF><D1>It's all necessary to keep damages to Earth to a minimum!<CF><D1>This is the best solution to the matter!<CF><D1><@LL,Ikki,00>Still...<CF><D1><@RL,DrArmond,00>I'm using the Medarots.<CF><D1>A number of space probe Medarots have been dispatched to the surface to pinpoint where the UFO landed.<CF><D1>Once it's found, my elite unit of Medarots will launch the assault!<CF><D1>That is, by using this newly-invented Medarotch!<CF><D1><@LL,Ikki,00>A newly-invented Medarotch?"
030,0x22c03c,"<@RL,DrArmond,00>それは ひみつじゃ!<CF><D1>てじなも タネを 明かしてしまえば<CD>面白くないからの<CF><D1>ま 今回 おぬしらの 出番は<CD>ないと 思うがいい!<CF><D1><@RL,DrArmond,01>がっはっはっはっはっは!","<@RL,DrArmond,00>It's a secret!<CF><D1>Much like a magic trick, it loses its entertainment value once the trick is revealed.<CF><D1>Anyway, you won't get your turn this time!<CF><D1><@RL,DrArmond,01>Gahahahahaha!"
031,0x22c03e,"<@RL,DrArmond,00>あ- やれやれ あとは<CD>ほうこくを まつだけじゃ<CF><D1>わしは 長たびで 少々つかれた<CD>休ませて もらうぞ!","<@RL,DrArmond,00>Aah... All's left is to wait for the report.<CF><D1>I'm a little tired from the long trip. I'm off to take a break!"
032,0x22c040,"<@RL,Koji,03>やっかいな じ-さんだぜ!","<@RL,Koji,03>What a troublesome old man!"
033,UNUSED00,"<@LL,Ikki,05>あいかわらずだなぁ<CD>ヘベレケはかせは","<@LL,Ikki,05>He's the same old Dr. Hebereke."
034,0x22c042,"<@RL,Erika,00>ところで カリンちゃんは?<CF><D1><@RL,Koji,00>おかしいな...<CF><D1>月面に出るなら ここからしか<CD>ないんだが...","<@RL,Erika,00>Speaking of which, where's Karin?<CF><D1><@RL,Koji,00>That's odd...<CF><D1>This is the only exit to the surface."
035,0x22c044,"<@LL,Ikki,00>もしかして もう 外ヘ<CD>出ちゃったとか?<CF><D1><@RL,Koji,03>う...あリえる<CF><D1>あいつ 思いつめると<CD>いっちょくせんだからな<CF><D1><@LL,Ikki,04>コウジみたい<CF><D1><@RL,Koji,03>わるかったな!<CF><D1><@RL,Erika,00>でも 何を そんなに<CD>思いつめてたの?<CF><D1><@RL,Koji,00>カリンがさ 月に海があるって<CD>きかなかったんだ<CF><D1>それで おれが 月に海なんか<CD>ぜったいに ない!って<CF><D1>言ってやったらさ...<CF><D1><@RL,Erika,00>とび出して 行っちゃったってわけ?<CD>何で すぐに おいかけなかったの?<CF><D1><@RL,Koji,03>まさか 1人で 外に出るとは<CD>思わなかったんだよ<CF><D1><@RL,Erika,05>あっきれたぁ-<CD>これだから 男って...<CF><D1><@LL,Ikki,06>ともかく カリンちゃんが<CD>1人で 外に出たなら<CF><D1>ぼくらも おいかけなきゃ!<CF><D1><@RL,Erika,00>そうね「ポッドのリ場」に<CD>行きましょ!","<@LL,Ikki,00>Maybe she already went outside?<CF><D1><@RL,Koji,03>Uh... That's pretty likely.<CF><D1>Once she decides on something, she won't bend on anything.<CF><D1><@LL,Ikki,04>Just like you, Koji.<CF><D1><@RL,Koji,03>Well, sorry about that!<CF><D1><@RL,Erika,00>Why is she being so hell-bent this time though?<CF><D1><@RL,Koji,00>She asked me if there's a sea on the moon.<CF><D1>So I told her, ""What the hell are you talking about?""<CF><D1><@RL,Erika,00>That's why she left on her own? Why didn't you go after her?<CF><D1><@RL,Koji,03>I didn't think she'd really go by herself.<CF><D1><@RL,Erika,05>Sheesh... This is why boys are...<CF><D1><@LL,Ikki,06>Then we need to hurry and go after her!<CF><D1><@RL,Erika,00>Yeah, let's go to the <f02>Pod Station<f00>!"
036,0x22c046,"<@RL,BipedMedabot,00>げんざい ポッドは 全部<CD>かしだし中です","<@RL,BipedMedabot,00>We have no more pods available."
037,0x22c048,"<@RL,BipedMedabot,00>上の ポッドにのれば どなたでも<CD>月のさんぽが 楽しめますよ","<@RL,BipedMedabot,00>To my top are pods that are available to anyone who fancies a stroll on the moon."
038,0x22c04a,"<@RL,Koji,03>...","<@RL,Koji,03>..."
039,0x22c04c,"<@RL,Erika,00>ねえ! さっきここに<CD>黄色いかみの 女の子 来なかった?<CF><D1><@RL,BipedMedabot,00>来ました 何だか 思いつめたかおで<CD>ポッドに のって 出て行きましたよ<CF><D1><@RL,Erika,02>何で 止めないのよっ!<CF><D1><@RL,BipedMedabot,00>き きほんてきに<CD>ビ-ハイブに おられる方は<CF><D1>だれでも ポッドを じゆうに...<CF><D1><@RL,Erika,02>もう いいわよっ!","<@RL,Erika,00>Hey! Did a girl with blond hair come this way just earlier?<CF><D1><@RL,BipedMedabot,00>Yes, she did. She looked worried as she rode the pod and went outside.<CF><D1><@RL,Erika,02>Why didn't you stop her!?<CF><D1><@RL,BipedMedabot,00>W-well, everyone in Beehive is free to use the pods anytime.<CF><D1><@RL,Erika,02>Forget it!"
040,0x22c04e,"<@RL,Erika,00><&BUF03><CD>わたしたちも 早く 行きましょ!<CF><D1><@LL,Ikki,00>分かった!<CF><D1><@RL,Koji,03>カリン...<CF><D1><@LL,Ikki,00>ほら コウジ! しっかリしろよ!<CF><D1><@RL,Koji,00>あ ああ わるい","<@RL,Erika,00><&BUF03>, we need to get going!<CF><D1><@LL,Ikki,00>Okay!<CF><D1><@RL,Koji,03>Karin...<CF><D1><@LL,Ikki,00>Koji! Get a grip!<CF><D1><@RL,Koji,00>Y-yeah, sorry."
041,0x22c050,"<@RL,Erika,02>いそぐわよ! <&BUF03>!","<@RL,Erika,02>Let's go, <&BUF03>!"
042,0x22c052,"<@LL,Ikki,00>みんなを よんで来よう","<@LL,Ikki,00>I should call everyone."
043,0x22c054,"<@LL,Ikki,00>まだ もどらないぞ!","<@LL,Ikki,00>I can't go back yet!"
044,0x22c056,"<@LL,Ikki,00>?<CF><D1><@RL,Erika,00>どうしたの? <&BUF03><CD>早く 行きましょうよ<CF><D1><@LL,Ikki,00>何だか ここ 前にも 来たような<CD>気がする...<CF><D1><@RL,Erika,00>デジャ.ヴって やつ?<CF><D1>それなら あたしにも たまに<CD>あるわよ?<CF><D1><@RL,Erika,04>さ! 行きましょ!","<@LL,Ikki,00>?<CF><D1><@RL,Erika,00>What's wrong, <&BUF03>? We need to get going.<CF><D1><@LL,Ikki,00>I don't know... It feels like I've been here before...<CF><D1><@RL,Erika,00>A deja vu?<CF><D1>I also have it sometimes.<CF><D1><@RL,Erika,04>Anyway, let's go!"
045,0x22c058,"<@LL,Ikki,00>変な かんじ...","<@LL,Ikki,00>It feels weird..."
046,0x22c05a,"<@RL,Koji,01>カリン!!","<@RL,Koji,01>Karin!!"
047,0x22c05c,"<@LL,Ikki,06>まて! コウジ<CF><D1><@RL,Squidguts,01>ふぉっふぉっふぉっ!<CF><D1>そうじゃ それいじょう<CD>近よらん 方が いいぞ<CF><D1><@LL,Ikki,02>その声は ロボロボ団ろうじんかんぶ<CD>シオカラ!<CF><D1><@RL,Squidguts,01>このメダロットたちは ただの<CD>メダロットではない<CF><D1>その気になれば<CD>わしの めいれい 1つで<CF><D1>人間を きずつけることも できる<CD>メダロットなんじゃ!<CF><D1><@RL,Koji,01>何っ!!<CF><D1><@RL,Erika,02>でたらめよ!<CF><D1><@RL,Squidguts,01>ふぉっふぉっふぉっ!<CD>じゃあ ためして ほしいかの?<CF><D1><@RL,Koji,01>やめろっ! 何が もくてきだ!<CF><D1><@RL,Squidguts,01>しばらくの間 おとなしく<CD>しているならば 貝のがしてやろう<CF><D1>ビ-ハイブの者たちにも<CD>そう つたえておくのじゃ<CF><D1>...どうじゃ?","<@LL,Ikki,06>Koji, stop!<CF><D1><@RL,Squidguts,01>Hohoho!<CF><D1>He's right! You better not get any closer than that.<CF><D1><@LL,Ikki,02>You're Shiokara, the RoboRobo Gang's old executive!<CF><D1><@RL,Squidguts,01>These Medarots are not the same as the ones you know.<CF><D1>One order from me is enough to make them hurt humans!<CF><D1><@RL,Koji,01>What!?<CF><D1><@RL,Erika,02>You're bluffing!<CF><D1><@RL,Squidguts,01>Hohoho! Do you want to try me?<CF><D1><@RL,Koji,01>Stop! What's your aim!?<CF><D1><@RL,Squidguts,01>If you don't do anything funny, I don't mind letting you go.<CF><D1>The same goes to the people in Beehive.<CF><D1>...What do you say?"
048,0x22c05e,"<@RL,Koji,01>んなことっ!!<CF><D1><@LL,Ikki,06>コウジ!<CF><D1><@RL,Koji,03>くっ...!<CF><D1><@RL,Erika,05>どうするの?<CD><&BUF03><CF><D1><@LL,Ikki,05>う...","<@RL,Koji,01>Bullshit!!<CF><D1><@LL,Ikki,06>Koji!<CF><D1><@RL,Koji,03>Ugh...!<CF><D1><@RL,Erika,05>What do we do, <&BUF03>?<CF><D1><@LL,Ikki,05>Uh..."
049,0x22c060,"<@RL,Squidguts,00>何じゃ?","<@RL,Squidguts,00>What?"
