Index[#version],Pointer[#version|],Original,Translated
012,0x240018,ただいま こうひょう レンタル中!<CD>いろんなメダロット そろっています,There is a high rated rental currently!<D3>Various Medarots are lined up!
013,0x24001a,ただいま こうひょう レンタル中!<CD>いろんなメダロット そろっています,There is a high rated rental currently!<D3>Various Medarots are lined up!
014,0x24001c,ただいま こうひょう レンタル中!<CD>いろんなメダロット そろっています,There is a high rated rental currently!<D3>Various Medarots are lined up!
015,0x24001e,ただいま こうひょう レンタル...<CD>ナンダッタッケ ナンカイモ<CF><D1>イッテタラ<CD>ワカラナク ナッチャッタ...,There is a highly rated rental...<D3>What was the rest?<CF><D1>I couldn't understand because you kept going...
016,0x240020,ただいま ちょうせい中,Out of service.
017,0x240022,"<@LL,Ikki,00>しつれいしま-す!","<@LL,Ikki,00>Excuse me!"
018,0x240024,"<@LL,Ikki,00>しつれいしました!","<@LL,Ikki,00>Thank you!"
019,0x240026,"<@LL,Ikki,04>こんにちは 学底長先生!<CF><D1><@RL,Lady2,00>あら あなたは<CD><&BUF03>くんね<CF><D1>この間は あリがとう<CD>あなたの おかげで 自分の<CF><D1>まちがいに 気づくことが できたわ<CD>これは わたしの 気持ちよ","<@LL,Ikki,04>Hello Principal!<CF><@RL,Ikki,00>Ah, is that <&BUF03>?<CF>Thank to your help, I don't need to worry anymore.<CF>Have this as thanks!"
020,0x240028,"<@LL,Ikki,01>わあ! あリがとうございます!<CF><D1><@RL,Lady2,00>それでは これからも<CD>がんばってね","<@LL,Ikki,01>Wow! Thank you so much!<CF><@RL,Ikki,00>Keep up the good work!"
021,0x24002a,"<@RL,Lady2,00>つまらない いじの はリあいで<CD>何年も...ふふ 今 思うと<CF><D1>おかしいわね","<@RL,Lady2,00>A silly rivalry for years...<CF>Ho ho, now that I think about it, it is a bit odd."
022,0x24002c,"<@LL,Ikki,00>しつれいしま-す!","<@LL,Ikki,00>Excuse me!"
023,0x24002e,"<@LL,Ikki,00>しつれいしました!","<@LL,Ikki,00>I'm off!"
024,0x240030,"<@LL,Ikki,04>こんにちは 学底長先生!<CF><D1><@RL,Man,00>おお きみか!<CD><&BUF03>くんだね<CF><D1>いやぁ この間は 本当に あリがとう<CD>きみの おかげで 今では<CF><D1>アサリとも むかしのように<CD>なかよく なれたよ<CF><D1>これは わたしの 気持ちだ!<CD>うけとってほしい","<@LL,Ikki,04>Hello Principal!<CF><@RL,Ikki,00>Oh, it's <&BUF03>!<CF>Thanks to you, I've rekindled an old relationship.<CF>I want you to take this as a thanks!"
025,0x240032,"<@LL,Ikki,01>わあ! あリがとうございます!<CF><D1><@RL,Man,00>いやいや きみが わたしたちに<CD>してくれたことに くらベれば<CF><D1>たいしたことでは ない","<@LL,Ikki,01>Wow! Thank you so much!<CF><@RL,Ikki,00>No, no, it's nothing compared to what you did for us."
026,0x240034,"<@RL,Man,00>大人になるとな すなおに なることが<CD>むつかしく なるもんだよ","<@RL,Man,00>You know...<CF>Once you become an adult, it's a lot harder to stay honest."
027,0x240036,"<@LL,Ikki,07>!!!!<CD>パ-ツが おちてる!!","<@LL,Ikki,07>!!!!<D3>It's raining parts!!"
028,0x240038,"<@LL,Ikki,07>!!!!<CD>こんな所に パ-ツがっ!!","<@LL,Ikki,07>!!!!<D3>Parts in this place...!!"
029,0x24003a,"<@LL,Ikki,07>こっこっ これはっ!!<CD>パッ...パ-ツだっ!!!","<@LL,Ikki,07>Th-this are...!!<D3>Pa-Parts!!!"
030,0x24003c,"<@RL,Man,00>な-んにも ない かベってさ...<CD>話しかけられることもなくて<CF><D1>何だかさ...かわいそうだよね<CF><D1>そういう 気持ち ばくには<CD>分かるような 気がするんだ...","<@RL,Man,00>There's nothing in this wall...<D3>And nobody to talk either.<CF><D1>It's... a bit pitiful, isn't it?<CF><D1>That's the sort of feeling I get from it..."
031,0x24003e,"<@LL,Ikki,07>パ-ツ 貝っけ!","<@LL,Ikki,07>I found a part!"
032,0x240040,"<@LL,Ikki,07>パ-ツだ!","<@LL,Ikki,07>It's a part!"
033,0x240042,"<@LL,Ikki,07>これって パ-ツ!?","<@LL,Ikki,07>Is this... a part?!"
034,0x240044,"<@RL,ScientistMale,00>ここに 新しく パ-ツの<CD>自動はんばいきを おいたんだ","<@RL,ScientistMale,00>Oh, they put a new automated part-vending machine here."
