Index[#version],Pointer[#version|],Original,Translated
088,0x2040b0,"<@RL,BipedMedabot,00>あ <&BUF0A>さん!<CF><D1><@LL,Ikki,00>どうかしたの? コガネ<CF><D1><@RL,BipedMedabot,00>のうじょうの やさいを<CD>あらすネコが 出たんです!<CF><D1><@LL,Ikki,00>やさいを?","<@RL,BipedMedabot,00>Ah, <&BUF0A>!<CF><D1><@LL,Ikki,00>What's wrong, Kogane?<CF><D1><@RL,BipedMedabot,00>A cat has been coming to damage the vegetable on the farm!<CF><D1><@LL,Ikki,00>The vegetables?"
089,0x2040b2,"<@LL,Ikki,06>それで コガネ 花はっ?<CF><D1><@RL,BipedMedabot,00>だいじょうぶです<CD>花はワタシが まもっていますから<CF><D1><@LL,Ikki,04>そう よかった!<CF><D1><@LL,Ikki,00>だけど メダロットたちが<CD>いっしょうけんめい そだてた<CF><D1>やさいを あらすなんて<CD>ゆるせないな!<CF><D1>そのネコを 貝つけなきゃ!","<@LL,Ikki,06>And what about the flowers?<CF><D1><@RL,BipedMedabot,00>They are okay. I protected them.<CF><D1><@LL,Ikki,04>Really? That's great!<CF><D1><@LL,Ikki,00>But I can't stand someone destroying the vegetables the medarots have worked so hard to raise!<CF><D1>I've gotta find that cat!"
090,0x2040b4,"<@LL,Ikki,05>...いちおう セセリさんにも<CF><D1>言っておいた方が いいかも","<@LL,Ikki,05>...For now, we should probably talk to Seseri too."
091,0x2040b6,"<@RL,BipedMedabot,00><&BUF0A>さん...<CF><D1><@LL,Ikki,04>しんぱいないよ コガネ<CD>ぼくに まかせといて!",
092,0x2040b8,"<@RL,BipedMedabot,00>どうやら あのネコは ここから<CD>出て行ったみたいですね<CF><D1><@LL,Ikki,04>だいじょうぶ あのネコは<CD>かならず つかまえてみせるよ",
093,0x2040ba,"<@RL,BipedMedabot,00>ここにいた ほかのメダロットたち<CD>ネコさがしに 行ってしまいました",
094,0x2040bc,"<@RL,BipedMedabot,00><&BUF0A>さん<CD>いたずらネコは つかまリましたか?<CF><D1><@LL,Ikki,03>めんぼくない...<CD>にげられちゃった",
095,0x2040be,"<@RL,BipedMedabot,00><&BUF0A>さん!",
096,0x2040c0,"<@LL,Ikki,07>な なに? どうしたのコガネ!?<CF><D1><@RL,BipedMedabot,00>イヤな よかんがします<CD>早く あのネコをつかまえて下さい!<CF><D1><@LL,Ikki,02>うん わかった!<CD>こんどこそ まかせてよ!!",
097,0x2040c2,"<@RL,BipedMedabot,00>あのネコが 「メダルはつ電所」の<CD>コンピュ-タ-に イタズラしたら<CF><D1>ア-スモ-ルが きけんにさらされます",
098,0x2040c4,"<@RL,BipedMedabot,00><&BUF0A>さん! これは<CF><D1>イタズラで すまされませんよ!",
099,0x2040c6,"<@RL,Seseri,00>ごめんなさい しごと中なの<CF><D1>用があるなら<CD>あとにして もらえる?","<@RL,Seseri,00>I'm sorry, I'm in the middle of work. Can we talk later?"
100,0x2040c8,"<@RL,Seseri,00>あら!? <&BUF0A>くん<CD>大会は おわったの?<CF><D1><@LL,Ikki,06>は はい あの...ネコを<CD>さがしてるんです!<CF><D1><@RL,Seseri,00>ネコ? そういえば さいきん<CD>人工のうじょうの さくもつを<CF><D1>あらしてる ネコが いるって<CD>ほうこくが あったけど","<@RL,Seseri,00>Oh!? <&BUF0A>, is the tournament over?<CF><D1><@LL,Ikki,06>Y-yes, uhm... I'm looking for a cat!<CF><D1><@RL,Seseri,00>A cat? Now that you mention it, there have been reports of a cat destroying crops in the artificial farm lately."
101,0x2040ca,"<@LL,Ikki,07>あっ いた!","<@LL,Ikki,07>Ah, there it is!"
102,0x2040cc,"<@RL,Seseri,00><&BUF0A>くん","<@RL,Seseri,00><&BUF0A>,"
103,0x2040ce,"<@RL,Seseri,00>研究所の中は 走っちゃダメ!<CD>あぶないでしょ<CF><D1><@LL,Ikki,00>あ はい すみません","<@RL,Seseri,00>No running in the lab! It's dangerous.<CF><D1><@LL,Ikki,00>Ah, right. Sorry."
104,0x2040d0,"<@LL,Ikki,02>あっ! まて!!","<@LL,Ikki,02>Ah! Hold it!!"
105,0x2040d2,"<@LL,Ikki,06>どこに行こうってんだ ぼくは...<CD>ネコを つかまえなくっちゃ",
106,0x2040d4,ペっ どれも これも<CD>まずくて 食ベられないにゃ,"Peh, these are all so bad I can't eat any of them, meow."
107,0x2040d6,"<@LL,Ikki,07>あっ! 何してるんだ!","<@LL,Ikki,07>Ah! What are you doing!?"
108,0x2040d8,"<@RL,Viridiana,00>にゃにゃ だれにゃ","<@RL,Viridiana,00>Meow meow, who is it, meow?"
109,0x2040da,"<@LL,Ikki,02>お前こそ だれだっ!<CF><D1><@RL,Viridiana,00>何に 貝えるにゃ<CF><D1><@LL,Ikki,02>ねこ!<CF><D1><@RL,Viridiana,03>ちがうにゃ!","<@LL,Ikki,02>Who are you!?<CF><D1><@RL,Viridiana,00>What do I look like, meow?<CF><D1><@LL,Ikki,02>A cat!<CF><D1><@RL,Viridiana,03>Wrong, meow!"
110,0x2040dc,"<@RL,Viridiana,03>にゃ-の名前は ビリジアナにゃ!<CF><D1><@LL,Ikki,02>そんなことを 言ってるんじゃないっ!<CD>メダロットたちが<CF><D1>いっしょうけんめい そだてた<CD>やさいを そまつに するな!<CF><D1><@RL,Viridiana,00>こんなまずいもの よく食ベてるにゃ<CD>ニセモノの土で そだったやさいは<CF><D1>やっぱリ ニセモノの<CD>あじしか しないにゃ<CF><D1><@LL,Ikki,02>このっ!<CF><D1><@RL,Viridiana,01>お前だって きっと<CD>そう 思ってるにゃ!<CF><D1><@LL,Ikki,05>うっ...","<@RL,Viridiana,03>Myai name is Viridiana, meow!<CF><D1><@LL,Ikki,02>That isn't what I was talking about! Your wasting the vegetables that the medarots have worked so hard to grow!<CF><D1><@RL,Viridiana,00>How can you eat such unpleasant food, meow? Vegetables grown in fake earth will only ever taste like fakes, meow!<CF><D1><@LL,Ikki,02>You!<CF><D1><@RL,Viridiana,01>I'm sure you think the same, meow!<CF><D1><@LL,Ikki,05>Ugh..."
111,0x2040de,"<@LL,Ikki,02>でも だからって 食ベものを<CD>そまつに するなよ!","<@LL,Ikki,02>Even still, that doesn't mean you should waste food!"
112,0x2040e0,"<@RL,Viridiana,01>つかまえて みせろにゃ!","<@RL,Viridiana,01>You'll have to catch me to show me, meow!"
113,0x2040e2,"<@LL,Ikki,07>きえた!?","<@LL,Ikki,07>It's gone!?"
114,0x2040e4,"<@RL,Viridiana,01>や-い や-い<CD>こっちだにゃ-!","<@RL,Viridiana,01>Heeey, heeey. Over here, meow!"
115,0x2040e6,"<@LL,Ikki,07>あ!","<@LL,Ikki,07>Ah!"
116,0x2040e8,"<@LL,Ikki,07>また きえた!<CF><D1><@RL,Viridiana,01>お前なんかに つかまらないにゃ!","<@LL,Ikki,07>It disappeared again!<CF><D1><@RL,Viridiana,01>You'll never catch me, meow!"
117,0x2040ea,"<@LL,Ikki,00>いんペいか? ここは やっぱリ...<CF><D1>さくてきパ-ツ「キャッチソ-サ-」を<CD>使って... まてよ!?<CF><D1>さくてきパ-ツ「キャッチソ-サ-」を<CD>右院に そうびしている<CF><D1>メダロットって いたっけ?","<@LL,Ikki,00>Is it concealment? Maybe I should use the scan part Catch Saucer... Wait!?<CF><D1>Do I even have a medarot with the scan part Catch Saucer on their right arm?"
118,0x2040ec,"<@LL,Ikki,00>よし! 行け!","<@LL,Ikki,00>Alright! Go!"
119,0x2040ee,"<@LL,Ikki,00>さくてき かいし!","<@LL,Ikki,00>Scan, start!"
120,0x2040f0,"<@RL,Viridiana,02>にゃっ!?<CF><D1><@LL,Ikki,07>いた!","<@RL,Viridiana,02>Meow!?<CF><D1><@LL,Ikki,07>There you are!"
