Index[#version],Pointer[#version|],Original,Translated
013#kuwagata,0x1d801a,"<@RL,Rokusho,00>どうした? メダロッチにまで<CD>貝はなされたか? なさけないヤツだ","<@RL,Rokusho,00>What's wrong? Not even your Medawatch respects you?<CF><D1>How pitiful."
014,0x1d801c,"<@LL,Ikki,02>ええい! はんのうしろっ!<CD>メダロット転送!","<@LL,Ikki,02>Come on, work!<D3>Medabot Transport!"
015,0x1d801e,"<@LL,Ikki,05>...ふう<CF><D1><@LL,Ikki,02>まったくっ ぼくのメダロッチまで!<CF><D1><@LL,Ikki,06>あ 何のボタンをおしても<CD>はんのうしなく なっちゃった!<CF><D1><@LL,Ikki,05>さいきん なんか<CD>ちょうしわるいよなぁ<CF><D1><@RL,IkkiMom,01>ちょっと <&BUF03>!<CD>聞いてるの?","<@LL,Ikki,05>...<f08>Phew<f00>.<CF><@LL,Ikki,02>Jeez, even my Medawatch is giving me a hard time.<CF><@LL,Ikki,06>It wouldn't respond no matter what buttons I pressed.<CF><@LL,Ikki,05>Things have felt off lately...<CF><@RL,IkkiMom,01>Hey, <&BUF03>!<D3>Are you listening?"
016,0x1d8020,"<@LL,Ikki,06>あっ はい! ママ<CD>今 行くよ!","<@LL,Ikki,06>Ah- yes, mom! <D3>I'll go right now!"
017,0x1d8022,"<@RL,IkkiMom,00>早く 行ってきてちょうだい","<@RL,IkkiMom,00>Go now, and get back quickly."
018,0x1d8024,"<@RL,IkkiMom,01>こらっ<CD>2かいで はんせいしてなさいっ!<CF><D1><@LL,Ikki,03>しくしく...","<@RL,IkkiMom,01>Unbelievable! Go to your room and think about what you did!<CF><D1><@LL,Ikki,03><f08>...sniffle"
019,0x1d8026,"<@RL,IkkiMom,00>ほんとうに パパって<CD><&BUF03>に あまいんだから","<@RL,IkkiMom,00>Your father is really too easy on you, <&BUF03>."
020,0x1d8028,"<@RL,IkkiMom,00>メダロットだけじゃなくて<CD>たまには おやこうこうも してね♥","<@RL,IkkiMom,00>Don't only do things for the sake of Medabots! <CF>You should think about your parents as well. ♥"
021,0x1d802a,"<@RL,IkkiMom,01>...くしゅんっ!<CD>ああ くるしいっ<CF><D1>かぜぐすリが ぜんぜん<CD>きかないわ","<@RL,IkkiMom,01>...<f08>Achoo!<f00> Oh, this is horrible!<CF>This cold medicine isn't working at all."
022,0x1d802c,"<@LL,Ikki,00>ママ! そのかぜ<CD>ぼくが なおしてあげる!<CF><D1>スイッチ オン!","<@LL,Ikki,00>Mom! I'll cure that cold for you!<CF>Switch ON!"
023,0x1d802e,"<@RL,IkkiMom,01>キャ-ッ!!<CF><D1><@RL,RubberRoboGrunt,03>...ロボ?<CF><D1><@LL,Ikki,02>とおくの おやまに<CD>とんで 行けっ!","<@RL,IkkiMom,01>Eeek!!<CF><@RL,RubberRoboGrunt,03>...Robo?<CF><@LL,Ikki,02>Get lost!"
024,0x1d8030,"<@RL,RubberRoboGrunt,03>ロボ-っ!!","<@RL,RubberRoboGrunt,03>Robo-!"
025,0x1d8032,"<@LL,Ikki,04>ママ! かぜの もとは<CD>やっつけたよ!<CF><D1><@RL,IkkiMom,00>...あら 本当<CD>くしゃみが 止まったわ<CF><D1><@RL,IkkiMom,02>あリがとう <&BUF03><CF><D1>おれいに 今月の<CD>おこづかい あげるわ","<@LL,Ikki,04>Mom! I defeated the thing that was causing your cold!<CF><@RL,IkkiMom,00>Ah... my sneezing really has stopped!<CF><@RL,IkkiMom,02>Thank you, <&BUF03>.<CF>As thanks, here's this month's allowance."
026,0x1d8034,"<@LL,Ikki,01>わ-い!<CF><D1><@RL,IkkiMom,02>メダロットに つかうのも いいけど<CD>たまには おやこうこうも してね♥","<@LL,Ikki,01>Yay!<CF><@RL,IkkiMom,02>It's fine to spend it on Medabots, but think of your parents sometimes too, okay? ♥"
027,0x1d8036,"<@LL,Ikki,05>...? パパとママ 合わせて<CD>ぼくの 持ってるお金が<CF><D1>4800¥...<CD>何か だまされたような 気分","<@LL,Ikki,05>...? Dad and mom both gave me my allowance...<CF>I've got ¥4800...<D3>This kinda feels like stealing..."
028,0x1d8038,"<@RL,IkkiDad,00>どうだ?<CD>がんばってるか?","<@RL,IkkiDad,00>How's it going?<D3>Are you doing your best?"
029,0x1d803a,"<@LL,Ikki,00>早く コンビニに 行って<CD>タマゴを 買ってこなくちゃ","<@LL,Ikki,00>I need to get to the convenience store to buy some eggs ASAP."
030,0x1d803c,"<@LL,Ikki,00>公園に 行って<CD>アリカみたいに とっくん しよう!","<@LL,Ikki,00>I'll go to the park and train like Erika is!"
031,0x1d803e,"<@LL,Ikki,00>早く 家に かえって<CD>タマゴを わたさなくちゃ!","<@LL,Ikki,00>I need to hurry home and deliver the eggs!"
032,0x1d8040,"<@LL,Ikki,00>買いものって 何?","<@LL,Ikki,00>What do you want from the store?"
033,0x1d8042,"<@RL,IkkiMom,00>...くしゅん!<CD>ああ くしゃみが 止まらないわ<CF><D1><@LL,Ikki,05>ママ かぜ なおらないね","<@RL,IkkiMom,00>...<f08>Achoo!<f00> Aah, I just can't stop sneezing...<CF><@LL,Ikki,05>Your cold hasn't been getting any better, mom..."
034,0x1d8044,"<@RL,IkkiMom,00>くしゅん!<CD>...そういうわけだから<CF><D1>コンビニ行って タマゴ 買ってきて<CD>きらしちゃったのよ<CF><D1>今 こまかいのが ないから<CD>5000¥ わたすわね","<@RL,IkkiMom,00><f08>Achoo!<f00><CF>...That's why, I need you to go pick up some eggs.<CF>I don't have any small bills on me, so I'll give you ¥5000."
035,0x1d8046,"<@RL,IkkiMom,01>分かってるとは 思うけど<CD>むだづかいしちゃ ダメよ!<CF><D1>...くしゅん!<CF><D1><@LL,Ikki,04>はぁい!","<@RL,IkkiMom,01>I'm sure you already know this by now but, no spending it on anything else!<D3>...<f08>Achoo!<f00><CF><@LL,Ikki,04>Okay!"
036,0x1d8048,"<@LL,Ikki,05>つうしんたんまつ「ミルミル」だ<CD>ここで メダルや パ-ツの<CF><D1>やリとリとか<CD>つうしんロボトルが できるんだ","<@LL,Ikki,05>This is the communication terminal, Mille-Mille, where I can trade Medals, parts and even robattle."
037,0x1d804a,"<@RL,Milky,02>はぁ-い! みんな 元気かなぁ?<CD>わたしは かわいい つうしんギャル♥<CF><D1>この つうしんたんまつ「ミルミル」で<CD>パ-ツや メダルの やリとリとか<CF><D1>お友だちとの つうしんロボトルとかが<CD>できちゃいま-っす!","<@RL,Milky,02>Hello! Is everyone doing okay?<D3>I'm the communication cutie ♥<CF><D1>At this communication terminal, Mille-Mille you can trade parts, Medals, and robattle your friends!"
038,0x1d804c,"<@RL,Milky,02>それじゃ つうしん いってみる-?<*04>","<@RL,Milky,02>Do you want to link?<*04>"
039,0x1d804e,"<@RL,Milky,02>まったね-♥","<@RL,Milky,02>Ok bye~♥"
040,0x1d8050,"<@RL,Milky,00>ふ-ん やらないんだ-<CF><D1><@RL,Milky,02>それじゃ まったね-♥","<@RL,Milky,00>Hmm, you don't wanna?<CF><@RL,Milky,02>Ok, see you next time then ♥"
041,0x1d8052,"<@LL,Ikki,04>フル-ツや デザ-トが ならんでる<CD>どれが いいか まよっちゃうな","<@LL,Ikki,04>With all these fruits and desserts, I just can't decide."
042,0x1d8054,"<@LL,Ikki,04>フル-ツや デザ-トが ならんでいる<CD>きょうは プリンが いいかな?","<@LL,Ikki,04>A bunch of fruits and dessert, should I get a pudding?"
043,0x1d8056,"<@LL,Ikki,04>フル-ツや デザ-トが ならんでいる<CD>フル-ツの もリあわせも すてがたい","<@LL,Ikki,04>I just can't get enough of all these fruits and dessert."
044,0x1d8058,"<@LL,Ikki,04>フル-ツや デザ-トが ならんでいる<CD>やっぱリ ヨ-グルトだよな","<@LL,Ikki,04>All these fruits and dessert, but yogurt is the way to go!"
045,0x1d805a,"<@LL,Ikki,04>フル-ツや デザ-トが ならんでいる<CD>ここは ケ-キで きまリだ!","<@LL,Ikki,04>All these fruits and dessert, this is the place for cake!"
046,0x1d805c,"<@LL,Ikki,04>フル-ツや デザ-トが ならんでいる<CF><D1><@LL,Ikki,03>...なんで ぼくは<CD>ここ ばっかリ 貝るんだろう?","<@LL,Ikki,04>Fruits and dessert are lined up.<CF><@LL,Ikki,03>...Why do I keep looking here?"
047,0x1d805e,"<@LL,Ikki,04>ジュ-スが たくさん ならんでる","<@LL,Ikki,04>Lots of juice is all lined up."
048,0x1d8060,"<@LL,Ikki,04>ここには いろんな名前の<CD>面白い おさけがある","<@LL,Ikki,04>There's all sorts of alcohol with interesting names."
049,0x1d8062,"<@LL,Ikki,04>「ウメしゅ」「カリンしゅ」...<CD>これは ジュ-スでは あリません<CF><D1><@LL,Ikki,07>ええっ!?<CD>カリンちゃんの おさけがあるの!?","<@LL,Ikki,04>Plum Wine, Karin Liqueur...<D3>This isn't juice...<CF><@LL,Ikki,07>Eeh!? There's a drink named after Karin!?"
050,0x1d8064,"<@LL,Ikki,00>もしかして ほかにも...<CF><D1><@LL,Ikki,04>「あまざけ」 <CD>これは アリカの 名字だ!<CF><D1>「しつのよい<CD>こうじを つかっています」<CF><D1><@LL,Ikki,01>コッ コウジまで いる!!","<@LL,Ikki,00>Maybe there are others...<CF><@LL,Ikki,04>Amazake, that's Erika's last name!<CF><f02>Made with a truly excellent Koji malt.<f00><CF><@LL,Ikki,01>K-Koji is here too!"
051,0x1d8066,"<@LL,Ikki,00>ほかには...<CF><D1>「スクリュ-ドライバ-」って ある<CD>これって スクリュ-ズの ことだ!","<@LL,Ikki,00>There's more...<CF>Screwdriver, that could be the Screws!"
052,0x1d8068,"<@LL,Ikki,00>ぼくの 名前は ないのかなぁ?<CD>「<&BUF03>しゅ」<CF><D1><@LL,Ikki,01>な-んてね","<@LL,Ikki,00>Is there one named after me?<D3><&BUF03> Liqueur!<CF><@LL,Ikki,01>I wish!"
053,0x1d806a,"<@LL,Ikki,03>おさけが ならんでいる...けど<CD>おとなになるまで かんけいないや","<@LL,Ikki,03>There's alcohol lined up here... <D3>but I can't have any until I'm older."
054,0x1d806c,"<@LL,Ikki,04>おいしそうな アイスクリ-ムが<CD>いっぱい 入ってる","<@LL,Ikki,04>It's full of delicious looking ice cream."
055,0x1d806e,"<@LL,Ikki,04>コピ-の きかいがある<CD>かおを コピ-したら おこられそうだ","<@LL,Ikki,04>It's a copy machine. <D3>They'll probably get mad if I copy my face."
056,0x1d8070,"<@LL,Ikki,04>やきたての パンが ならんでいる<CD>コンビニなのに やきたてなんだ!","<@LL,Ikki,04>Freshly baked bread is lined up here.<CF>Even though it's a convenience store, it's still freshly baked!"
057,0x1d8072,"<@LL,Ikki,04>レトルトしょくひんが たくさん<CD>レトルトかぁ...","<@LL,Ikki,04>Packaged food, so much packaged food..."
058,0x1d8074,"<@RL,Henry,01>どうしたんだい?<CD>こっちを じ-っと 貝つめて?<CF><D1>レトルトしょくひんが どうか...<CF><D1><@RL,Henry,02>そんなこと<CD>気に しなくていいの!","<@RL,Henry,01>What's wrong?<D3>Why are you staring at me?<CF>Packaged food, huh?<CF><@RL,Henry,02>You don't need to be worrying about me living off of them!"
059,0x1d8076,"<@LL,Ikki,04>レトルトしょくひんが ならんでる","<@LL,Ikki,04>Packaged food is lined up here."
060,0x1d8078,"<@LL,Ikki,04>いろんな ざっしが おいてある<CD>あっ ボンボンも ある","<@LL,Ikki,04>All sorts of magazines. <D3>Ah, they have Comic BomBom too."
061,0x1d807a,"<@LL,Ikki,00>アルバイト中に テレビなんか<CD>貝てて いいんですか?<CF><D1><@RL,Henry,02>いいんだよ<CD>とくに することないしね<CF><D1><@LL,Ikki,00>そんなものですか","<@LL,Ikki,00>Should you really be watching TV while you're working?<CF><@RL,Henry,02>It's fine.<D3>There's not much for me to do.<CF><@LL,Ikki,00>Is that how things go?"
062,0x1d807c,"<@RL,Henry,02>はっ はっ はっ...<CF><D1><@LL,Ikki,06>なっ 何?","<@RL,Henry,02>Ha- ha- ha-<CF><@LL,Ikki,06>W-what?"
063,0x1d807e,"<@RL,Henry,03>はっ.....くしゅんっ!","<@RL,Henry,03>Ha... <f08>hachoo!"
064,0x1d8080,"<@LL,Ikki,00>ヒカルさん!<CF><D1><@RL,Henry,02>いやぁ なかなか かぜが<CD>なおらなくてね<CF><D1><@LL,Ikki,00>ヒカルさん! それ<CD>かぜじゃないです!<CF><D1><@RL,Henry,00>ヘ?<CF><D1><@LL,Ikki,00>スイッチ オン!","<@LL,Ikki,00>Henry!<CF><@RL,Henry,02>Oh man... this cold just won't get better...<CF><@LL,Ikki,00>Henry! That's not a cold!<CF><@RL,Henry,00>Eh?<CF><@LL,Ikki,00>Switch ON!"
065,0x1d8082,"<@RL,RubberRoboGrunt,00>...ロボ?","<@RL,RubberRoboGrunt,00>...Robo?"
066,0x1d8084,"<@LL,Ikki,02>かぜは 社会の めいわくだっ!!","<@LL,Ikki,02>This cold is a menace to society!"
067,0x1d8086,"<@RL,RubberRoboGrunt,03>ロボ-っ!!","<@RL,RubberRoboGrunt,03>Robo-!"
068,0x1d8088,"<@RL,Henry,00>これは いったい...","<@RL,Henry,00>What on earth was that..."
069,0x1d808a,"<@LL,Ikki,04>ヒカルさん かぜの ぐあいは<CD>どうですか?<CF><D1><@RL,Henry,00>あ くしゃみが 止まってる<CF><D1><@LL,Ikki,04>それじゃ おだいじに!<CF><D1><@RL,Henry,00>は? あ うん","<@LL,Ikki,04>Henry! How's your cold?<CF><@RL,Henry,00>Ah- my sneezing has stopped.<CF><@LL,Ikki,04>Well then. <D3>Please take care of yourself!<CF><@RL,Henry,00>Huh? Y-yeah."
070,0x1d808c,"<@RL,Henry,02>何だか きつねに<CD>つままれたような 気分だよ","<@RL,Henry,02>I feel like spirits were playing tricks on me."
071,0x1d808e,"<@RL,Man,00>じゃまだ!<CD>あっちに 行け!<CF><D1><@LL,Ikki,00>そんなに おこらなくったって...","<@RL,Man,00>You're in the way!<D3>Leave me be!<CF><@LL,Ikki,00>No need to be such a grouch..."
072,0x1d8090,"<@RL,Henry,02>ヘくしっ!...かぜかな?<CF><D1><@LL,Ikki,04>こんにちは ヒカルさん","<@RL,Henry,02><f08>Hachoo!<f00> ...Am I getting sick?<CF><@LL,Ikki,04>Hi, Henry."
073,0x1d8092,"<@RL,Henry,02>やあ <&BUF03>くん<CD>いらっしゃい<CF><D1>...ヘくしっ!","<@RL,Henry,02>Ah, <&BUF03>, welcome!<CF>...<f08>Hachoo!"
074,0x1d8094,"<@LL,Ikki,05>かぜですか?<CD>さいきん はやってますね<CF><D1><@RL,Henry,01>ところで おつかいかい?<CF><D1><@LL,Ikki,00>あ はい<CD>タマゴは...<CF><D1><@RL,Henry,00>おくの たなに おいてるよ","<@LL,Ikki,05>Is it a cold? It seems like it's been spreading around lately...<CF><@RL,Henry,01>By the way, are you on an errand?<CF><@LL,Ikki,00>Um, yeah. For eggs...<CF><@RL,Henry,00>They're on the shelf, you know."
075,0x1d8096,"<@RL,Henry,02>おいおい <&BUF03>くん<CD>タマゴを 買うんじゃないのかい?","<@RL,Henry,02>Hey wait a minute <&BUF03>!<D3>Aren't you buying eggs?"
076,0x1d8098,"<@RL,Henry,02>おいおい <&BUF03>くん<CD>ちゃんと お金を はらってくれよ","<@RL,Henry,02>Hey wait a minute <&BUF03>! <D3>You've got to pay!"
077,0x1d809a,"<@RL,Lady2,00>タマゴは おくの たなに<CD>おいてあリますよ","<@RL,Lady2,00>The eggs are on the shelf, you know!"
078,0x1d809c,"<@RL,Lady2,00>タマゴ 1パックで<CD>200¥に なリま-す!","<@RL,Lady2,00>One pack of eggs comes to ¥200!"
079,0x1d809e,"<@RL,Henry,00>あれ? そういえば きみの<CD>あいぼうは?<CF><D1>いつも いっしょなのに","<@RL,Henry,00>Come to think of it, where's your partner?<CF>You two are always together."
080,0x1d80a0,"<@LL,Ikki,02>ちょっと 聞いてくださいよ<CD>ヒカルさん!<CF><D1><@RL,Henry,01>どうしたの?<CF><D1><@LL,Ikki,02>前から ナマイキだったけど<CF><D1><&BUF07>の やつ<CD>さいきん ますます<CF><D1>ぼくの 言うこと 聞かなくて!<CD>ふリょうひんですよ このメダル!<CF><D1><@RL,Henry,01>ふリょうひんね...は ははは<CF><D1><@LL,Ikki,00>どうしたんですか?<CF><D1><@RL,Henry,01>だって それ ぼくが<CD>あげた メダルだろ?<CF><D1><@LL,Ikki,05>あ...","<@LL,Ikki,02>Hey, listen to this Henry!<CF><@RL,Henry,01>What's up?<CF><@LL,Ikki,02>He's always been a handful, but lately <&BUF07> isn't listening to a thing I say!<CF>His Medal is defective!<CF><@RL,Henry,01>Defective you say, huh... <f08>Hah hahaha<f00>.<CF><@LL,Ikki,00>What's with you?<CF><@RL,Henry,01>Wasn't I the one who gave you that Medal?<CF><@LL,Ikki,05>Ah..."
081,0x1d80a2,"<@RL,Erika,04>あら <&BUF03>も<CD>来てたんだ<CF><D1><@RL,FemaleMedabot,00>こんにちは <&BUF03>さん<CF><D1><@LL,Ikki,04>あ アリカと ブラス<CF><D1><@RL,Erika,04>あたしは フィルムを<CD>買いに 来たんだけど<CF><D1>ちょうど よかったわ<CD>お店も どうせ ひまみたいだし<CF><D1>ここで いっしょに 貝ましょ<CD>週刊メダロット<CF><D1><@RL,Henry,02>ずいぶんだなぁ","<@RL,Erika,04>Oh my, I didn't think you'd be here <&BUF03>.<CF><@RL,FemaleMedabot,00>Hello, <&BUF03>.<CF><@LL,Ikki,04>Ah, Erika and Brass.<CF><@RL,Erika,04>I came to buy some film, but it seems I picked the right time to come to the store.<CF>Let's check out Medabot Weekly together since you're free.<CF><@RL,Henry,02>What a coincidence."
082,0x1d80a4,"<@LL,Ikki,00>あれ? 今日の 週刊メダロット<CD>いつもと ちがう","<@LL,Ikki,00>Huh? Today's Medabot Weekly seems different."
083,0x1d80a6,"<@RL,Henry,03>あ-っ!! こいつはっ!!<CF><D1><@LL,Ikki,00>この人 知ってるんですか?","<@RL,Henry,03>Ah! That guy!<CF><@LL,Ikki,00>Do you know him?"
084,0x1d80a8,"<@RL,Erika,00>ニモウサク ユウキって<CD>メダロット社社長の むすこで<CF><D1>ふく社長でしょ?<CD>それぐらい あたしでも知ってるわよ<CF><D1><@RL,Henry,00>そうじゃなくて ぼくと こいつは<CD>かつてのクラスメイトさ<CF><D1><@LL,Ikki,07>え-っ まさかぁ<CD>人ちがいでしょう?<CF><D1>こんな くもの上の人と<CD>ヒカルさんがぁ?<CF><D1><@RL,Henry,02>...わるかったな!","<@RL,Erika,00>Yuki Nimosaku is the son of the Medabots Corporation's president.<CF>He's the vice-president, right? Even I know that much.<CF><@RL,Henry,00>No, not like that, we used to be classmates.<CF><@LL,Ikki,07>Eh? No way. Are you sure you have the right guy?<CF>You're acquainted with such a high-class person, Henry?<CF><@RL,Henry,02>Well, I'm sorry for not being high-class!"
085,0x1d80aa,"<@LL,Ikki,04>そういえば メダロットって<CD>宇宙から 来たんだよね<CF><D1>..ってことは 宇宙人と<CD>ロボトルできるかも!?<CF><D1>宇宙人...会ってみたいような<CD>会ったことが あるような...<CF><D1>何だか ふしぎな かんじだなぁ<CF><D1><@RL,Man,00>ふっふっふ 宇宙か<CD>いいことを 聞いたぞ<CF><D1>われわれも いよいよ宇宙ヘ<CD>しんしゅつだ!","<@LL,Ikki,04>Y'know, I've heard that Medabots originally come from space.<CF>...Maybe one day we'll be able to robattle with aliens!?<CF>Aliens... I want to meet them.<CF>I feel like I already have...<D3>It sure is an odd feeling.<CF><@RL,Man,00><f08>Huhuhu<f00>, space, huh? I've heard good things about it.<CF>I, too, would like to go to space!"
086,0x1d80ac,"<@RL,Erika,04>大会に むけて 公園で<CD>ロボトルの とっくんよ!","<@RL,Erika,04>Let's go to the park and do special robattle training!"
087,0x1d80ae,"<@LL,Ikki,06>あっ まってよ!","<@LL,Ikki,06>Ah, wait just a minute!"
088,0x1d80b0,"<@RL,Henry,01>元気だなぁ","<@RL,Henry,01>They sure are full of energy."
089,0x1d80b2,"<@RL,Henry,00>「ロボロボ団 だつごく」だって!?<CF><D1><@RL,Henry,02>あ-あ こリゃ また<CD>ひとそうどう あるな","<@RL,Henry,00>""The Rubberobo Gang has escaped""!?<CF><@RL,Henry,02>Aaah, they're gonna cause mayhem again."
090,0x1d80b4,"<@RL,Lady2,00>ごめんなさいね パ-ツの<CD>はんばいは まだ やっていないの","<@RL,Lady2,00>Sorry, we're not selling parts yet."
091,0x1d80b6,"<@RL,FemaleMedabot,00><&BUF03>さん<CD>アリカちゃんを たすけてください","<@RL,FemaleMedabot,00><&BUF03>, please help out Erika."
092,0x1d80b8,"<@RL,Samantha,02><&BUF03>!<CF><D1>あたしの なかまに なるんじゃなきゃ<CD>あっちに おいきっ!!","<@RL,Samantha,02><&BUF03>!<CF>If you aren't gonna join me, then scram!"
093,0x1d80ba,"<@RL,FemaleMedabot,00>ニャ-ッ!!<CF><D1>フ-ッ...","<@RL,FemaleMedabot,00>Nya!<CF>Fu..."
094,0x1d80bc,"<@RL,Spyke,00>あねごの かつやくを<CD>だまって みてるんだな!!","<@RL,Spyke,00>Just sit back and watch boss do her thing!"
095,0x1d80be,"<@RL,BipedMedabot,00>おやびんのために<CD>かっこよく きめるぜ!","<@RL,BipedMedabot,00>Gotta look cool for the boss!"
096,0x1d80c0,"<@RL,Sloan,01>ふふふっ<CD>どろんこに してやる","<@RL,Sloan,01>Huhuhu<D3>You're gonna get wrecked."
097,0x1d80c2,"<@RL,TankMedabot,00>きれいな 花が さいてるね<CF><D1><@LL,Ikki,05>そ そうだね...","<@RL,TankMedabot,00>Those blooming flowers sure are pretty, aren't they?<CF><@LL,Ikki,05>Y-yeah..."
098,0x1d80c4,"<@RL,Erika,02><&BUF03>! いきなリ<CD>人の前に 立つんじゃないわよ!","<@RL,Erika,02><&BUF03>! Don't pop up in front of me all of a sudden!"
099,0x1d80c6,"<@RL,Erika,02><&BUF03>!<CF><D1>いま いそがしいんだから<CD>うしろから 話しかけないでよ!","<@RL,Erika,02><&BUF03>!<CF>I'm busy right now, so don't talk to me from back there!"
100,0x1d80c8,"<@LL,Ikki,00>ねえ アリカ...<CF><D1><@RL,Erika,02>ちょっと 出てけって<CD>どういうこと?<CF><D1>なんで あんたたちに そんなこと<CD>めいれいされなきゃ なんないの?","<@LL,Ikki,00>Hey, Erika...<CF><@RL,Erika,02>Hold it, why are you telling me to leave!?<CF>Why should I take orders from you?"
