Index[#version],Pointer[#version|],Original,Translated
014,0x20801c,"<@LL,Ikki,04>こんにちは! キララさん<CF><D1><@RL,Kirara,01>こんにちは <&BUF03>くん<CD>わたしに 会いに来て くれたの?<CF><D1><@LL,Ikki,05>あ いや その...<CF><D1><@RL,Kirara,00>え- ちがうんだぁ<CF><D1><@RL,Kirara,01>ん- お目当ては ずばリ!<CD>メダロットはかせね! 当たリ?<CF><D1><@LL,Ikki,04>あ はい<CF><D1><@RL,Kirara,02>ざんねん! さっきまで いたんだけど<CD>また どこかに 出て行っちゃった!<CF><D1><@LL,Ikki,05>そうですかぁ<CF><D1><@LL,Ikki,04>おしえてくれて<CD>あリがとうございました","<@LL,Ikki,04>Hello, Kirara!<CF><D1><@RL,Kirara,01>Hello, <&BUF03>. Did you come all this way to see me?<CF><D1><@LL,Ikki,05>Ah, no, I...<CF><D1><@RL,Kirara,00>Eh, so that isn't why?<CF><D1><@RL,Kirara,01>Mm, let me take a guess! You're here for Dr. Aki. Is that it?<CF><D1><@LL,Ikki,04>Ah, yes.<CF><D1><@RL,Kirara,02>Too bad! He was here just a bit ago, but went off somewhere else.<CF><D1><@LL,Ikki,05>I see...<CF><D1><@LL,Ikki,04>Thank you for letting me know."
015,0x20801e,"<@RL,Kirara,01>あ! <&BUF03>くん<CF><D1>これ はかせから きみに<CD>わたすようにって 言われてたの","<@RL,Kirara,01>Ah, <&BUF03>!<CF><D1>The doctor asked me to give this to you."
016,0x208020,"<@LL,Ikki,04>これは!?<CF><D1>「せんぼうきょう」だ!<CF><D1><@RL,Kirara,01>しごとが おわったら もって行こうと<CD>思ってたけど ちょうどよかったわ","<@LL,Ikki,04>Hey, it's a Periscope!<CF><D1><@RL,Kirara,01>He told me to take it to you<D3>once I got out of work."
017,0x208022,"<@LL,Ikki,04>こいつが あれば 海の上も<CD>スイスイ すすめるぞ!<CF><D1><@RL,Kirara,01>ついでに パ-ツも<CF><D1>次の「アンダ-シェル」は<CD>海の上と言うよリは 海の中だから<CF><D1>使うところは ないけどね","<@LL,Ikki,04>With this, I'm able to travel<D3>on water now!<CF><@RL,Kirara,01>And here are the parts for it.<CF><D1>Since you're traveling to the<D3>Under-Shell next,<CF><D1>you'll be under the water<D3>rather than on it.<CF><D1>So you won't get much use out<D3>of it there."
018,0x208024,"<@RL,Kirara,01>このパ-ツ 次は どこで手に入るか<CD>分からないから 大切にしてね!<CF><D1><@LL,Ikki,01>はいっ!","<@RL,Kirara,01>I'm not sure where else you<D3>can get these parts.<CF><D1>So take good care of them.<CF><D1><@LL,Ikki,01>Ok!"
019,0x208026,"<@RL,Kirara,01>はかせも いいけど たまには<CD>わたしにも 会いに来てよね","<@RL,Kirara,01>It's fine if you wanna see the<D3>professor, but come visit me<CF><D1>too once in a while, okay?"
020,0x208028,"<@LL,Ikki,00>はかせに 絵の入った 6負かヘい石を<CD>貝せようと 思ったのにな...<CF><D1>次の大会の こともあるし<CD>そろそろ おみくじ町に<CF><D1>かえっとこうかな","<@LL,Ikki,00>I thought I'd be able to ask<D3>the professor about the picture on the six-sided nummulite.<CF><D1>Oh well, I still have another<D3>tournament I need to go to.<CF><D1>Better head back.<D3>"
021,0x20802a,"<@RL,Erika,04><&BUF03> 早く!<CD>れっしゃが 行っちゃう!<CF><D1><@LL,Ikki,07>れっしゃ!? だって こんどの<CD>行き先は 海ていだろ?<CF><D1><@RL,Erika,04>何言ってるの!「船つき場」は<CD>「マリンステ-ション」に<CF><D1>生まれかわったのよ!<CF><D1><@LL,Ikki,07>マリンステ-ション!?<CF><D1><@RL,Erika,02>あんた 何おどろいてんのよ!<CF><D1>「ア-スモ-ル」で うるちさんが<CD>言ってたじゃない!<CF><D1>つまリ 海を走る れっしゃの<CD>えきって こと!<CF><D1><@LL,Ikki,00>あ そうだった...でも れっしゃで<CD>海ていに 行くのか...?<CF><D1><@RL,Erika,04>のってみれば 分かるじゃない!<CD>さっ 行こっ!","<@RL,Erika,04><&BUF03>, Come on, hurry!<D3>The train is about to leave!<CF><D1><@LL,Ikki,07>Train!? But aren't we going<D3>in the ocean?<CF><D1><@RL,Erika,04>What are you so confused<D3>about?<CF><D1>The harbor was just rebuilt as<D3>the Marine Station!<CF><D1><@LL,Ikki,07>Marine Station!?<CF><D1><@RL,Erika,02>Mr. Uruchi even said so back<D3>at Earth Mall.<CF><D1>Why are you so surprised?<CF><D1>Anyways, It's a train that<D3>travels underwater!<CF><D1><@LL,Ikki,00>Oh, I see... But is that really<D3>possible though...?<CF><D1><@RL,Erika,04>You'll see once you get there!<D3>Come on!"
022,0x20802c,"<@RL,Erika,04>早く 早く! もう コウジくんと<CD>カリンちゃん 行っちゃったわよ!","<@RL,Erika,04>Come on, come on! Koji and<D3>Karin are already here!"
023,0x20802e,"<@LL,Ikki,04>ぼくも 早く 行こう!<CD>おいてきぼリは やだもんね","<@LL,Ikki,04>I should get going!<D3>I'd hate to get left behind."
024,0x208030,"<@RL,Clerk,00>この アンダ-シェルで<CD>海ていの せかいを<CF><D1>お楽しみ下さい","<@RL,Clerk,00>At Under-Shell, you can enjoy<D3>the world of the deep ocean<CF><D1>to your heart's content!"
025,0x208032,"<@RL,Clerk,00>マリンエキスプレスは まだ<CD>とうちゃく していませんよ?","<@RL,Clerk,00>The Marine Express currently<D3>has not arrived yet."
026,0x208034,"<@LL,Ikki,00>ここに「マリンチケット」を 入れて<CD>...っと","<@LL,Ikki,00>Just insert my Marine<D3>Ticket here and... There!"
027,0x208036,"<@RL,Erika,04>わあ! 外を 魚が およいでる!<CD>きれ-い♥<CF><D1><@LL,Ikki,04>とうめいな チュ-ブの中を<CD>走ってるから 海中が 貝えるんだね<CF><D1><@RL,Clerk,00>みなさま もうすぐ<CD>海ていとし「アンダ-シェル」に<CF><D1>とうちゃくで ございます<CF><D1>アンダ-シェルは 右と左に<CD>分かれています とくに 左にある<CF><D1>「金魚のぞう」と♥(ハ-ト)スト-ン<CD>のでんせつが 面白いですよ<CF><D1>だけど さいきん その♥スト-ンが<CD>盗まれるというじけんが おきました<CF><D1>かなしい話ですね<CF><D1><@RL,Erika,04>...あ! 本当!<CD>貝えてきたわ!","<@RL,Erika,04>Woah! There are fish swimming outside! So pretty ♥<CF><D1><@LL,Ikki,04>We're going through a transparent tunnel, so we can see the world of the sea.<CF><D1><@RL,Clerk,00>Ladies and gentlemen, we will arrive at the sea floor city, UnderShell, shortly. UnderShell is split into the left and right sides. On the left side, you can see the fabled Goldfish Statue and ♥ Stone are particularly interesting. Sadly, the ♥ Stone was recently stolen though.<CF><D1><@RL,Erika,04>...Ah! It's true! I can see it!"
028,0x208038,"<@RL,Karin,00>あら? やねのまわリに あるあれは<CD>いったい 何でしょう?<CF><D1><@RL,Clerk,00>アンダ-シェルには がいてきから<CD>みをまもるための かんペきな<CF><D1>ぼうえいシステムが<CD>そなわって おリます","<@RL,Karin,00>Oh? What is that around the roof?<CF><D1><@RL,Clerk,00>UnderShell is equipped with a defense system that perfectly protects us from any outside elements."
029,0x20803a,"<@RL,Koji,02>ふっ さあ どうだかな...","<@RL,Koji,02>Hmph, I wonder about that..."
030,0x20803c,"<@RL,Koji,00>「かんペき」とか 「かんぜん」だとか<CD>そんな ことばは 当てにならないぜ","<@RL,Koji,00>""Perfect"" or ""flawless"" are<D3>words that can't be trusted."
031,0x20803e,"<@LL,Ikki,05>あの やねの出っぱリは ぶきなのか<CD>やだなぁ...","<@LL,Ikki,05>I wonder if what's going around the roof is a weapon, it gives me a bad feeling..."
032,0x208040,"<@RL,Erika,01>1番のリぃ!<CF><D1><@RL,Clerk,00>アンダ-シェルヘ ようこそ♥","<@RL,Erika,01>Aaand, I'm out first!<CF><D1><@RL,Clerk,00>Welcome to the Under-Shell ♥"
033,0x208042,"<@RL,Karin,04>海のそこでは どんな お魚が<CD>いるのでしょうね<CF><D1><@RL,Clerk,00>いってらっしゃい","<@RL,Karin,04>I wonder what kind of fish<D3>there are in the deep ocean.<CF><@RL,Clerk,00>Have a safe trip!"
034,0x208044,"<@RL,Koji,01>海のそこには どんな メダロッタ-が<CD>おれを まっているのか!<CF><D1><@RL,Clerk,00>いってらっしゃい","<@RL,Koji,01>I wonder what Medarotters<D3>await here in the deep ocean!<CF><D1><@RL,Clerk,00>Have a safe trip!<D3>"
035,0x208046,"<@LL,Ikki,00>あの...<CF><D1><@RL,Clerk,00>何でしょうか?<CF><D1><@LL,Ikki,00>ここは 外に出た とたん<CD>雨が ざ-----っと<CF><D1>ふリはじめたリ しませんよね?<CF><D1><@RL,Clerk,00>さいがい時に<CD>スプリンクラ-が 作動しないかぎリ<CF><D1>そういうことは あリませんわ<CF><D1><@LL,Ikki,04>よかった!<CD>あリがとうございました!<CF><D1><@RL,Clerk,00>いってらっしゃい♥","<@LL,Ikki,00>Hey um..<CF><D1><@RL,Clerk,00>What is it?<CF><D1><@LL,Ikki,00>There isn't gonna be any<D3>sudden heavy rain as soon<CF>as I step outside, right?<CF><D1><@RL,Clerk,00>The sprinklers only operate<D3>during emergencies.<CF><D1>So rest assured, that should<D3>not happen.<CF><D1><@LL,Ikki,04>That's a relief! Thanks!<CF><D1><@RL,Clerk,00>Have a safe trip ♥"
036,0x208048,ただ今 スプリンクラ-の ご作動が<CD>あリまして 大変ごめいわくを...,We apologize for any inconvenience caused by the sprinklers currently being on...
037,0x20804a,"<@LL,Ikki,03>.....","<@LL,Ikki,03>....."
038,0x20804c,"<@LL,Ikki,04>泉の 中心に ある ぞうは<CD>「金魚のぞう」って いうのか<CF><D1><@LL,Ikki,05>...んっ? 金魚ぉ?<CD>ふつう 人魚じゃ ないの?","<@LL,Ikki,04>So, the statue at the center of the fountain is called the <f02>Goldfish Statue<f00>.<CF><D1><@LL,Ikki,05>...Mm? A goldfish? Wouldn't it normally be a mermaid?"
039,0x20804e,"<@LL,Ikki,04>レイは 元気かな?","<@LL,Ikki,04>I wonder how Rei is doing."
040#kabuto,0x208050,"<@RL,Metabee,00>......","<@RL,Metabee,00>......"
040#kuwagata,0x208050,"<@RL,Rokusho,00>......","<@RL,Rokusho,00>......"
041,0x208052,"<@RL,Lady2,00>おみやげに ♥スト-ングッズは<CD>いかが?<CF><D1>下の おみやげやで <CD>とくベつわリ引きの セ-ル中よ♥","<@RL,Lady2,00>How about taking a look at<D3>some ♥ stone souvenirs?<CF><D1>The shop below is having a<D3>special sale right now ♥<D3>"
042,0x208054,"<@RL,Lady2,00>あの「金魚のぞう」が あんなに<CD>大切そうに 持っていた<CF><D1>♥スト-ンを 盗むなんて<CD>ひどい いたずらだわ!","<@RL,Lady2,00>The ♥ stone that Goldfish<D3>Statue had cherished for so <CF><D1>long was stolen.<CF><D1>Who would do such a thing?!"
043,0x208056,"<@RL,Lady2,00>「金魚のぞう」が だれかに<CD>盗まれたまんま かえってこないの<CF><D1>みんなは 月に行ったって 言うけど<CD>...ひどい いたずらだわ!","<@RL,Lady2,00>The <f02>Goldfish Statue<f00> was stolen and never recovered.<CF><D1>Everyone is saying that it was taken to the moon though.<D3>...What an awful prank!"
044,0x208058,"<@RL,Girl2,00>ここは こいうらないの しんでんよ<CD>わたしも うらなってもらったの","<@RL,Girl2,00>This is the Love Divination<D3>shrine.<CF><D1>I got my fortune told here."
045,0x20805a,「こいうらないの しんでん」<CF><D1>ご用の方は カップルになってから!,The Love Divination Shrine<CF><D1>We'll help you become<D3>a happy couple!
046,0x20805c,"<@RL,Boy3,00>いらっしゃ-い<CD>おみやげに 金魚のルア-はいかが?<CF><D1>この「くろでめきん」なんか どう?<*04>","<@RL,Boy3,00>Welcome, would you like<D3>a goldfish lure as a souvenir?<CF><D1>How about this Black<D3>Pop-eyed Goldfish lure?<*04>"
047,0x20805e,"<@LL,Ikki,04>じゃ 1つ 買っていこう<CF><D1><@RL,Boy3,00>1コ 10おく¥ で-す♥<CF><D1><@LL,Ikki,07>ええ-っ!!","<@LL,Ikki,04>Sure, I'll have one.<CF><D1><@RL,Boy3,00>Ok, that'll be ¥1,000,000,000 please♥<CF><D1><@LL,Ikki,07>What?!"
048,0x208060,"<@LL,Ikki,00>じゃ いらないや ごめんなさい","<@LL,Ikki,00>N-Never mind, I don't<D3>want it. Sorry."
049,0x208062,"<@LL,Ikki,00>いや いらないよ<CF><D1><@RL,Boy3,00>なんで 売れないのかなぁ?<CD>ハンドメイドの ルア-なのに...","<@LL,Ikki,00>No thanks.<CF><D1><@RL,Boy3,00>Man, why won't these sell?<D3>They're handmade too..."
050,0x208064,"<@RL,Boy3,00>ハンドメイドの ルア-が ちょっと<CD>人気が なかったから<CF><D1>この パ-ツを 売ることにするよ","<@RL,Boy3,00>Since the handmade lures<D3>haven't been selling,<CF><D1>I'll sell these Medarot parts<D3>instead."
051#kabuto,0x208066,"<@LL,Ikki,04>あ! これは ツル型メダロット<CD>「ビ-トブレス」だ!","<@LL,Ikki,04>Ah! This is the Crane-Type Medarot, BeatBreath!"
051#kuwagata,0x208066,"<@LL,Ikki,04>あ! これは クジャク型メダロット<CD>「ゴ-ジャイン」だ!","<@LL,Ikki,04>Ah! This is the Peacock-Type Medarot, Gorgine!"
052,0x208068,"<@LL,Ikki,05>でも 何で 左院だけなんだろ...<CF><D1><@RL,Boy3,00>何言ってるんですか! 遠くの頭よリ<CD>近くの左院って 言うじゃないですか<CF><D1>1つ 5000¥で どうです?<*04>","<@LL,Ikki,05>But it's only the left arm...<CF><D1><@RL,Boy3,00>What are you talking about? As they say, the left arm in the hand is better than the head in the bush.<CF><D1>How does ¥5000 for one sound?<*04>"
053,0x20806a,"<@LL,Ikki,05>高いけど がまん がまん","<@LL,Ikki,05>It's pricey but I can't resist..."
054,0x20806c,"<@LL,Ikki,06>うわ! 高いよ! 何とかならない?<CF><D1><@RL,Boy3,00>わっかリました! それなら<CD>1つ 4000¥で どうです?<*04>","<@LL,Ikki,06>Woah! That's pricey! Can't you do better?<CF><D1><@RL,Boy3,00>Very well! In that case,<D3>how does ¥4000 for one sound?<*04>"
055,0x20806e,"<@LL,Ikki,06>パ-ツって こんなに 高いの?","<@LL,Ikki,06>Are parts usually this<D3>expensive?"
056,0x208070,"<@LL,Ikki,00>え-! もうちょっと 何とか...<CF><D1><@RL,Boy3,00>くう! しょうばい人なかせ ですね<CD>それなら 3000¥で どうです?<*04>","<@LL,Ikki,00>Huh!? How about a lil' lower?<CF><D1><@RL,Boy3,00>Ugh, you're a persistent one.<D3>How about ¥3000?<*04>"
057,0x208072,"<@LL,Ikki,00>ま しかたないよね","<@LL,Ikki,04>Well, okay then."
058,0x208074,"<@LL,Ikki,04>もう ひと声!<CF><D1><@RL,Boy3,00>オ-! オキャクサン ワタシヲ<CD>ビンボウ人ニ スルツモリデスカ-!<CF><D1>え-い! もう ほんとに...<CD>それなら 2000¥で どうです?<*04>","<@LL,Ikki,04>Lower!<CF><D1><@RL,Boy3,00>Hey! Are you trying to make<D3>me poor here!?<CF><D1>Okay, fine then...<D3>How about ¥2000?<*04>"
059,0x208076,"<@LL,Ikki,04>ま しかたないよね","<@LL,Ikki,04>Well, okay then."
060,0x208078,"<@LL,Ikki,01>もうちょっと!<CF><D1><@RL,Boy3,00>もう だめですよ<CD>これいじょうは まけられませんよ","<@LL,Ikki,01>A little bit lower!<CF><D1><@RL,Boy3,00>No way, I'm not going<D3>any lower!"
061,0x20807a,"<@LL,Ikki,03>う! お金が 足リない...<CF><D1><@RL,Boy3,00>ひやかしは ごめんだよ!","<@LL,Ikki,03>Ugh, I don't have enough<D3>money...<CF><D1><@RL,Boy3,00>No windowshopping!<D3>"
062,0x20807c,"<@RL,Boy3,00>まいど!<CF><D1>パ-ツが売れて じしんが ついたから<CD>元の ルア-やに もどそう","<@RL,Boy3,00>Thank you!<CF><D1>Once my confidence is back,<D3>I'll go back to selling lures."
063,0x20807e,"<@RL,Lady2,00>アンダ-シェルめいぶつの<CD>ハッピ-.シェイクは いかが?<CF><D1><@LL,Ikki,00>ストロ-が2本 ♥の形になっている<CF><D1><@RL,Lady2,00>こちらは カップルせんようです<CF><D1><@LL,Ikki,04>カリンちゃんと いっしょに...<CD>な-んてね","<@RL,Lady2,00>Would you like a Happy Shake?<D3>It's an Under-Shell specialty!<CF><D1><@LL,Ikki,00>There're two straws that<D3>make a ♥ shape.<CF><D1><@RL,Lady2,00>That one's made for couples.<CF><D1><@LL,Ikki,04>If only I were here with Karin<D3>... Like that'll ever happen."
064,0x208080,"<@LL,Ikki,00>サンゴ色をした きれいな石の<CD>アクセサリ-が 売られている<CF><D1><@LL,Ikki,04>♥のキ-ホルダ-に ♥のゆびわ<CD>♥のペンダント...いくらかな?","<@LL,Ikki,00>There's coral-colored<D3>accessories being sold here.<CF><D1><@LL,Ikki,04>There's a ♥ keychain,<D3>a ♥ ring, and a ♥ pendant...<CF><D1>I wonder how much they cost?"
065,0x208082,"<@LL,Ikki,07>げっ たかい!!<CF><D1><@RL,Lady,00>あんた! ひやかしは おことわリだよ","<@LL,Ikki,07>Woah, that's pricey!!<CF><D1><@RL,Lady,00>Hey kid, no windowshoppers<D3>allowed!"
066,0x208084,"<@RL,Lady2,00>「金魚のぞう」はね<CF><D1>海てい いせきから<CD>はっくつされた ものなの<CF><D1>ほんとは ♥スト-ンっていう石も<CD>いっしょに はっくつされたんだけど<CF><D1>少し前に 盗まれてしまったの","<@RL,Lady2,00>The Goldfish Statue was<D3>found in some deep-sea ruins.<CF><D1>Truth is, the ♥ stone was also<D3>found alongside it.<CF><D1>It was stolen a little while<D3>ago."
067,0x208086,"<@RL,Girl2,00>何よぉ! あたしたちが<CD>先に 場所を とったんだから!<CF><D1><@RL,Boy3,00>じゅんばんで 言えば<CD>おれらの方が ゆうせんだろ!<CF><D1><@RL,Girl2,00>じゃ この場所を かけて<CD>ロボトルで しょうぶする?","<@RL,Girl2,00>What the heck!? We were here first!<CF><D1><@RL,Boy3,00>If we're talking about order, then we were first!<CF><D1><@RL,Girl2,00>Okay, shall let's settle this with a robattle then?"
068,0x208088,"<@RL,Boy3,00>よ よしっ!<CD>今日は おれが あいてだ!<CF><D1><@RL,Girl2,00>全く こリないわねぇ<CD>じゃ はじめるわよ","<@RL,Boy3,00>A-all right, I'll fight you!<CF><D1><@RL,Girl2,00>You boys never learn...<D3>Okay, let's do it then."
069,0x20808a,"<@RL,Girl2,00>ぜ-んぜん あいてに ならないわ!<CD>出直して 来ることね!<CF><D1><@RL,Boy3,00>くっ...!","<@RL,Girl2,00>You're way out of your league!<D3>Better luck next time!<CF><D1><@RL,Boy3,00>Urgh...!"
070,0x20808c,"<@RL,Boy3,00>おい まてよ!","<@RL,Boy3,00>Hey, wait up!"
071,0x20808e,"<@RL,Girl2,00>男には まけられないわ!<CD>ロボトルよ!","<@RL,Girl2,00>I'm not gonna lose to a boy!<D3>Let's Robattle!"
072,0x208090,"<@RL,Girl2,00>ふん! 何さ!","<@RL,Girl2,00>Hmph! So what!"
073,0x208092,"<@RL,Girl2,00>な-に? そのていど? 弱いわねぇ","<@RL,Girl2,00>Is that really your best?<D3>How weak."
074,0x208094,"<@RL,Girl2,00>男は 女の てきよ!","<@RL,Girl2,00>Men are the mortal enemies<D3>of women!"
075,0x208096,"<@RL,Boy3,00>マ-メイド学底の者が<CD>何の用だ!!","<@RL,Boy3,00>What does a Mermaid student<D3>like you want with us!"
076,0x208098,"<@LL,Ikki,06>ぼく...いいえ わたしは <CD>さ さようなら-","<@LL,Ikki,06>S-sorry.... I'll go now."
077,0x20809a,"<@RL,Boy3,00>ここは 「マ-マン学底」だ!<CD>女は おことわリだぜ!<CF><D1>あ きみは 男だから 通っていいよ","<@RL,Boy3,00>This is Merman Academy!<D3>No girls allowed!<CF><D1>Ah, but you're a boy, so you<D3>may go inside."
078,0x20809c,"<@RL,Boy3,00>ん?! あれぇ?<CD>どこかで 会ったような ないような<CF><D1><@LL,Ikki,06>あは あははっ...<CD>気のせいよ 気のせい♥","<@RL,Boy3,00>Hm? I feel like I've seen you<D3>somewhere before...<CF><D1><@LL,Ikki,06>Ahaha.... No, no, you're just<D3>imagining things ♥"
079,0x20809e,"<@RL,Boy3,00>ここは マ-マン学底 だいひょう<CD>シ-ドラゴンズの 選手ひかえ室だ<CF><D1>どれも 海の男って かんじのやつらだ","<@RL,Boy3,00>This is the player waiting room for the team representing Merman Academy, the Sea Dragons. They all seem like men of the sea."
080,0x2080a0,"<@RL,Boy3,00>どうも ぼくが ここに 立たなくても<CD>いい日は 近いようだね<CF><D1>きみの おかげだよ あリがとう","<@RL,Boy3,00>Thanks to you, the day I no longer need to stand here is at hand.<CF><D1>It's all thanks to you."
081,0x2080a2,"<@RL,Girl2,00>ここは「マ-メイド学底」よ!<CD>男子は 立ち入リきんし!","<@RL,Girl2,00>This is Mermaid Academy!<D3>No boys allowed!"
082,0x2080a4,"<@RL,Girl2,00>貝かけない かお あなた 新入リ?","<@RL,Girl2,00>I haven't seen you around<D3>before. Are you new here?"
083,0x2080a6,"<@RL,Girl2,00>ここは マ-メイド学底 だいひょう<CD>シ-フェアリ-ズの 選手ひかえ室よ<CF><D1>みんな びじんで ロボトルが 上手よ","<@RL,Girl2,00>This is the player waiting room for the team representing Mermaid Academy, the Sea Fairies. They're all beauties and skilled robattlers."
084,0x2080a8,"<@RL,Girl2,00>わたしが ここに 立つ ひつようも<CD>もう なくなリそうね<CF><D1>これも 学底長 どうしを なかなおリ<CD>させてくれた人の おかげね<CF><D1><@LL,Ikki,01>いやあ そんな まいったなぁ<CF><D1><@RL,Girl2,00>何 言ってんの? あんたな わけ<CD>ないじゃない!<CF><D1><@LL,Ikki,06>え? え? どうして? だって 今<CF><D1><@RL,Girl2,00>少なくとも じょそうが しゅみの<CD>男には かんしゃ したくないわ<CF><D1><@LL,Ikki,03>すきで したわけじゃ ないよ...","<@RL,Girl2,00>Before long I'll no longer need to stand here thanks to the person who reconciled the principals.<CF><D1><@LL,Ikki,01>Yeah, it was a bit tricky.<CF><D1><@RL,Girl2,00>What are you saying? It couldn't possibly have been you!<CF><D1><@LL,Ikki,06>Eh? Eh? Why not? But just now...<CF><D1><@RL,Girl2,00>I don't want anything to do with a guy who makes a habit of crossdressing as a woman.<CF><D1><@LL,Ikki,03>It's not like I enjoyed it..."
