Index[#version],Pointer[#version|],Original,Translated
023,0x96f5a,<SFF>せんとうフィ-ルドの 地形を<CD>「すいちゅう」に ヘんかさせる<*04>,<SFF>Changes battle terrain<D3>into Underwater field<*04>
024,0x96f5c,<SFF>せんとうフィ-ルドの 地形を<CD>「ひょうが」に ヘんかさせる<*04>,<SFF>Changes battle terrain<D3>into Glacier field<*04>
025,0x96f5e,<SFF>せんとうフィ-ルドの 地形を<CD>「うちゅう」に ヘんかさせる<*04>,<SFF>Changes battle terrain<D3>into Space field<*04>
026,0x96f60,<SFF>せんとうフィ-ルドの 地形を<CD>「サイバ-」に ヘんかさせる<*04>,<SFF>Changes battle terrain<D3>into Cyberspace field<*04>
027,0x96f62,<SFF>全ての メダフォ-スの 中から<CD>ランダムに メダフォ-スを はつどう<*04>,<SFF>Randomly activates any<D3>Medaforce.<*04>
028,0x96f64,<SFF>30パ-セントいじょうの かくリつで<CD>おなじ ラインの てきを はかいする<*04>,<SFF><f01>Attack: 30% chance of destroying<D3>an enemy directly across from you.<f00><*04>
029,0x96f66,<SFF>60パ-セントいじょうの かくリつで<CD>おなじ ラインの てきを はかいする<*04>,<SFF><f01>Attack: 60% chance of destroying<D3>an enemy directly across from you.<f00><*04>
030,0x96f68,<SFF>90パ-セントいじょうの かくリつで<CD>おなじ ラインの てきを はかいする<*04>,<SFF><f01>Attack: 90% chance of destroying<D3>an enemy directly across from you.<f00><*04>
031,0x96f6a,<SFF>きゃくぶパ-ツの 「すいしん」の<CD>パラメ-タを アップする<*04>,<SFF>Buffs Speed of user's<D3>Leg part.<*04>
032,0x96f6c,<SFF>きゃくぶパ-ツの 「きどう」の<CD>パラメ-タを アップする<*04>,<SFF>Buffs Mobility of user's<D3>Leg part.<*04>
033,0x96f6e,<SFF>きゃくぶパ-ツの 「ぼうぎょ」の<CD>パラメ-タを アップする<*04>,<SFF>Buffs Defense of user's<D3>Leg part.<*04>
034,0x96f70,<SFF>きゃくぶパ-ツの 「きんせつ」の<CD>パラメ-タを アップする<*04>,<SFF>Buffs Melee stat of user's<D3>Leg part.<*04>
035,0x96f72,<SFF>きゃくぶパ-ツの 「えんかく」の<CD>パラメ-タを アップする<*04>,<SFF>Buffs Ranged stat of<D3>user's Leg part.<*04>
036,0x96f74,<SFF>全ての パ-ツによる攻撃は<CD>ダメ-ジが40になる<*04>,<SFF>Battle damage from any<D3>attack is fixed to 40.<*04>
037,0x96f76,<SFF>全ての パ-ツによる攻撃は<CD>ダメ-ジが10になる<*04>,<SFF>Battle damage from any<D3>attack is fixed to 10.<*04>
038,0x96f78,<SFF>全ての パ-ツによる攻撃は<CD>ダメ-ジが100になる<*04>,<SFF>Battle damage from any<D3>attack is fixed to 100.<*04>
039,0x96f7a,<SFF>のこリリミットを ヘらして<CD>はんていじかんを はやくする<*04>,<SFF>Uses remaining meter<D3>to hasten Judgement Time<*04>
040,0x96f7c,<SFF>のこリリミットを ヘらして<CD>はんていじかんを おそくする<*04>,<SFF>Uses remaining meter<D3>to delay Judgement Time<*04>
041,0x96f7e,<SFF>てき全体に<CD>こんらんの 症状を つける<*04>,<SFF>Inlicts Confused status<D3>ailment on all enemies.<*04>
042,0x96f80,<SFF>てきや みかたに かんけいなく<CD>全メダロットを こんらんさせる<*04>,<SFF><f01>Inlicts Confused status<D3>ailment on all enemies and allies.<f00><*04>
043,0x96f82,<SFF>パ-ツを「こうがく」ぞくせいにし<CD>ダメ-ジを 2ばいにする<*04>,<SFF>Change part to Optic and deal double damage.<*04>
044,0x96f84,<SFF>パ-ツを「こうがく」ぞくせいにし<CD>ダメ-ジを 3ばいにする<*04>,<SFF>Change part to Optic and deal triple damage.<*04>
045,0x96f86,<SFF>パ-ツを「こうがく」ぞくせいにし<CD>ダメ-ジを 4ばいにする<*04>,<SFF>Change part to Optic and deal quadruple damage.<*04>
046,0x96f88,<SFF>パ-ツを「かやく」ぞくせいにし<CD>ぜったいめいちゅうと かんつうする<*04>,"<SFF>Change part to Explosive,<D3>attacks always hit and pierce.<*04>"
047,0x96f8a,<SFF>パ-ツを「かやく」ぞくせいにし<CD>ぜったいめいちゅうと かんつうする<*04>,"<SFF>Change part to Explosive,<D3>attacks always hit and pierce.<*04>"
048,0x96f8c,<SFF>パ-ツを「かやく」ぞくせいにし<CD>ぜったいめいちゅうと かんつうする<*04>,"<SFF>Change part to Explosive,<D3>attacks always hit and pierce.<*04>"
049,0x96f8e,<SFF>パ-ツを「じゅうリょく」ぞくせいにし<CD>せいこうを 2ばいにする<*04>,<SFF>Change part to Gravity and deal double damage.'<*04>
050,0x96f90,<SFF>パ-ツを「じゅうリょく」ぞくせいにし<CD>せいこうを 3ばいにする<*04>,<SFF>Change part to Gravity and deal triple damage.'<*04>
051,0x96f92,<SFF>パ-ツを「じゅうリょく」ぞくせいにし<CD>せいこうを 4ばいにする<*04>,<SFF>Change part to Gravity and deal quadruple damage.'<*04>
052,0x96f94,<SFF>みかた全体の<CD>1パ-ツを かいふくする<*04>,<SFF>Repairs one part on all allies.<*04>
053,0x96f96,<SFF>みかた全体の<CD>2パ-ツを かいふくする<*04>,<SFF>Repairs two parts on all allies.<*04>
054,0x96f98,<SFF>みかた全体の<CD>3パ-ツを かいふくする<*04>,<SFF>Repairs three parts on all<D3>allies.<*04>
055,0x96f9a,<SFF>みかた全体の<CD>4パ-ツを かいふくする<*04>,<SFF>Repairs all parts on all allies.<*04>
056,0x96f9c,<SFF>みかた全体の<CD>1パ-ツを ふっかつする<*04>,<SFF>Revives one part on all allies<*04>
057,0x96f9e,<SFF>みかた全体の<CD>2パ-ツを ふっかつする<*04>,<SFF>Revives two parts on all allies<*04>
058,0x96fa0,<SFF>みかた全体の<CD>3パ-ツを ふっかつする<*04>,<SFF>Revives three parts on all<D3>allies<*04>
059,0x96fa2,<SFF>それまで うけた ダメ-ジを<CD>パワ-に ヘんかんして 攻撃!<*04>,<SFF>Attack: All damage taken gets<D3>converted into attack power!<*04>
060,0x96fa4,<FINAL>,
061,0x96fa6,@0x96fa4,@0x96fa4
062,0x96fa8,@0x96fa4,@0x96fa4
063,0x96faa,@0x96fa4,@0x96fa4
