Index[#version],Pointer[#version|],Original,Translated
009,0x218012,"<@RL,Salty,00>くぅん...<CF><D1><@LL,Ikki,04>そんな かお するなって!<CD>あとで さんぽに つれてってやるよ<CF><D1>だから 先に かえっていてくれ","<@RL,Salty,00><f08>Awoo...<f00><CF><D1><@LL,Ikki,04>Don't make that face!<D3>I'll take you for a walk later, so go home for now, alright?"
010,0x218014,"<@RL,Salty,00>わん!","<@RL,Salty,00>Woof!"
011,0x218016,"<@LL,Ikki,00>チケットが ないや","<@LL,Ikki,00>I don't have a ticket."
012,0x218018,"<@LL,Ikki,04>こんにちは はかせ!<CD>貝てもらいたいものが あるんです","<@LL,Ikki,04>Hello, Dr. Medarot.<D3>I've got something to show you."
013,0x21801a,"<@RL,DrAki,00>6負かヘい石か?<CD>これが どうか したかの?<CF><D1><@LL,Ikki,00>6負かヘい石に 絵が...<CF><D1><@LL,Ikki,07>あれっ? 絵が きえてる!<CF><D1><@LL,Ikki,05>おっかしいなぁ<CD>さっきまでは たしかに...<CF><D1><@RL,DrAki,01>おかしな やつじゃな<CF><D1><@LL,Ikki,06>あ ほかにも あるんです!<CD>はかせ これを 貝てください","<@RL,DrAki,00>A six-sided nummulite? What about it?<CF><D1><@LL,Ikki,00>There's a picture on the...<CF><D1><@LL,Ikki,07>Huh? The picture is gone!<CF><D1><@LL,Ikki,05>How strange...<D3>I'm sure it was just there...<CF><D1><@RL,DrAki,01>You sure are a strange one.<CF><D1><@LL,Ikki,06>Ah, I have something else too! Doctor, take a look at this."
014#kabuto,0x21801c,"<@RL,DrAki,00>こ これは...<CF><D1><@LL,Ikki,00>「ブラックカブト」って<CD>知ってますか?<CF><D1><@RL,DrAki,03>ブラックカブトじゃと?<CD>何じゃ それは!<CF><D1><@LL,Ikki,00>これ 黒い カブトメダロットが<CD>つけていた メダルなんです","<@RL,DrAki,00>Th-this is...?<CF><D1><@LL,Ikki,00>Do you know anything about a <f02>Black Kabuto Medal?<f00><CF><D1><@RL,DrAki,03>A Black Kabuto Medal, you say? What's that?<CF><D1><@LL,Ikki,00>This is the Medal from a black beetle-type Medarot."
014#kuwagata,0x21801c,"<@RL,DrAki,00>こ これは...<CF><D1><@LL,Ikki,00>「ブラッククワガタ」って<CD>知ってますか?<CF><D1><@RL,DrAki,03>ブラッククワガタじゃと?<CD>何じゃ それは!<CF><D1><@LL,Ikki,00>これ 黒い クワガタメダロットが<CD>つけていた メダルなんです","<@RL,DrAki,00>Th-this is...?<CF><D1><@LL,Ikki,00>Do you know anything about a <f02>Black Kuwagata Medal?<f00><CF><D1><@RL,DrAki,03>A Black Kuwagata Medal, you say? What's that?<CF><D1><@LL,Ikki,00>This is the Medal from a black stag-type Medarot."
015,0x21801e,"<@LL,Ikki,03>このメダル「メダロット3げんそく」が<CD>ないんです<CF><D1><@RL,DrAki,03>何と!? お前さん こいつを どこで<CD>手に入れたんじゃ?<CF><D1><@LL,Ikki,05>それは その...","<@LL,Ikki,03>The <f02>Three Laws of Medarobotics<f00> don't apply to this medal.<CF><D1><@RL,DrAki,03>What did you say? Where did you get your hands on something like this?<CF><D1><@LL,Ikki,05>That's..."
016,0x218020,"<@RL,Salty,00>わん わん!","<@RL,Salty,00>Woof woof!"
017,0x218022,"<@LL,Ikki,07>あ! お前 こんな所にまでっ!<CD>家で まってろって 言ったろ?<CF><D1><@RL,Salty,00>くぅ...<CF><D1><@LL,Ikki,00>ともかく はかせ! メダルのこと<CD>よろしく おねがいします!<CF><D1><@RL,DrAki,00><&BUF0A>!","<@LL,Ikki,07>Ah! You came all the way here? Didn't I tell you to wait at home?<CF><f08><D1><@RL,Salty,00>Whine...<f00><CF><D1><@LL,Ikki,00>Anyway, Doctor! I'll leave the Medal in your care!<CF><D1><@RL,DrAki,00><&BUF0A>!"
018,0x218024,"<@RL,DrAki,00>やれやれ","<@RL,DrAki,00>My, oh my."
019,0x218026,"<@RL,DrAki,00>ん? まだ 何か あるのかの?","<@RL,DrAki,00>Mm? Was there something else?"
020,0x218028,"<@LL,Ikki,07>...あれ? また6負かヘい石に<CD>絵が もどってる<CF><D1><@LL,Ikki,00>変なの- だけど また<CD>きえちゃうと いやだから<CF><D1>まだ はかせには 言わないでおこう","<@LL,Ikki,07>...Huh? The picture on the six-sided nummulite is back.<CF><D1><@LL,Ikki,00>Weird, but I don't want it disappearing again, so I won't tell Doctor Aki about it just yet."
021#kabuto,0x21802a,"<@LL,Ikki,04>まっ ブラックカブトの メダルは<CD>わたせたから いっか","<@LL,Ikki,04>Well, I gave him the Black Kabuto Medal, so it's fine."
021#kuwagata,0x21802a,"<@LL,Ikki,04>まっ ブラッククワガタの メダルは<CD>わたせたから いっか","<@LL,Ikki,04>Well, I gave him the Black Kuwagata Medal, so it's fine."
022,0x21802c,"<@LL,Ikki,00>まずは 研究所の はかせに<CD>会いに行こう","<@LL,Ikki,00>Let's go see the professor at the lab first."
023,0x21802e,"<@LL,Ikki,05>おなか ペっこペこだぁ-<CD>家に かえリたいよ-","<@LL,Ikki,05>I'm starving... I wanna go home..."
024,0x218030,"<@LL,Ikki,05>ソルティ どこに 行ったんだろ?","<@LL,Ikki,05>Where did you go, Salty?"
025,0x218032,"<@LL,Ikki,05>アリカが コンビニで まってる<CD>おいて行くと あとが こわいぞ","<@LL,Ikki,05>It'll get scary if I keep Arika waiting at the store."
026,0x218034,"<@RL,IkkiDad,01>パパは いつでも おうえんしてるぞ!","<@RL,IkkiDad,01>Good ol' pops is always rooting for you!"
027,0x218036,"<@RL,IkkiMom,00>あんまリ 遠くヘ 行っちゃダメよ","<@RL,IkkiMom,00>Don't go too far away."
028,0x218038,"<@RL,Salty,00>くぅ-ん<CF><D1><@LL,Ikki,04>いい子で まってるんだよ","<f08><@RL,Salty,00>Whine<f00><CF><D1><@LL,Ikki,04>Be a good boy and wait here."
029,0x21803a,"<@RL,Erika,05>なかなか うまく いかないな-<CF><D1><@LL,Ikki,00>何 やってんの?<CF><D1><@RL,Erika,06>貝たら 分かるでしょ リょうリよ<CD>あんたも 食ベるわよね?<CF><D1><@LL,Ikki,04>ぼぼ ぼく おなか いっぱいだから<CF><D1><@LL,Ikki,05>(フライパンの上の 黒いものは<CD>どう貝ても リょうリじゃ ない)","<@RL,Erika,05>I just can't get this right...<CF><D1><@LL,Ikki,00>What are you doing?<CF><D1><@RL,Erika,06>You'd know if you were looking, I'm cooking. You'll try some, right?<CF><D1><@LL,Ikki,04>I-I-I'm full.<CF><D1><@LL,Ikki,05>(That black stuff in the frying pan doesn't look like food.)"
030,0x21803c,"<@RL,Lady2,00>手くびの かえしが あまいわ!","<@RL,Lady2,00>You call that turning your wrist?"
031,0x21803e,"<@RL,Lady2,00><&BUF03>くん<CD>アリカを よろしくね","<@RL,Lady2,00>Take care of Arika, <&BUF03>, okay?"
032,0x218040,"<@RL,Henry,02>ああ <&BUF0A>くん<CD>ベつに けがなんて してないよね?<CF><D1><@LL,Ikki,00>え? けがなんて してませんけど?<CF><D1><@RL,Henry,02>ふう よかった...あ-いやな<CD>ゆめを 貝ちゃったよ<CF><D1>きみが アンダ-シェルの中から<CD>出られなくなって...<CF><D1><@RL,Henry,01>まあ ぶじで よかった よかった!","<@RL,Henry,02>Aah <&BUF0A>. You aren't hurt, are you?<CF><D1><@LL,Ikki,00>Eh? I'm not hurt, why?<CF><D1><@RL,Henry,02>Phew, that's a relief... Aah, well, I had a dream that you were stuck in Under-Shell...<CF><D1><@RL,Henry,01>Well, if you're alright, then that's a relief, really!"
033,0x218042,"<@LL,Ikki,01>ただいま! パパ ママ<CF><D1><@RL,IkkiDad,01>おお おかえリ<CD><&BUF0A><CF><D1><@RL,IkkiMom,02>おかえリ <&BUF0A><CD>ごはん できてるわよ<CF><D1><@LL,Ikki,01>わ-い!<CF><D1><@RL,IkkiDad,01>大かつやくだったな!<CF><D1>TVに出るなんて<CD><&BUF0A>も ゆうめい人だな<CF><D1><@LL,Ikki,01>いやぁ そうかな-<CF><D1><@RL,IkkiMom,02>ほらほら 早く すわって!<CD>まずは ごはんを 食ベること!<CF><D1><@LL,Ikki,04>はぁい!","<@LL,Ikki,01>Mom, Dad, I'm back!<CF><D1><@RL,IkkiDad,01>Ooh, welcome home, <&BUF0A>.<CF><D1><@RL,IkkiMom,02>Welcome home, <&BUF0A>. Food is ready.<CF><D1><@LL,Ikki,01>Yaaay!<CF><D1><@RL,IkkiDad,01>You're becoming a big deal!<CF><D1>Being on TV, it's like you're a celebrity, <&BUF0A>.<CF><D1><@LL,Ikki,01>Oh, I wouldn't say that...<CF><D1><@RL,IkkiMom,02>Come on, come on, sit down already! It's time to eat!<CF><D1><@LL,Ikki,04>Yeees!"
034,0x218044,"<@LL,Ikki,01>いっただっきま-す!<CD>ぱくぱく もぐもぐ","<@LL,Ikki,01>Let's eat!<CF><D3><f08>Chomp chomp, munch munch."
035,0x218046,"<@LL,Ikki,01>ごっちそ-さま-!","<@LL,Ikki,01>Thanks for the food!"
036,0x218048,"<@RL,Salty,00>わん わん!<CF><D1><@RL,IkkiMom,02>ソルティは ずっと<CD><&BUF0A>の かえリを<CF><D1>まってたのよ<CD>ちょっとは かまって やったら?<CF><D1><@LL,Ikki,04>じゃ さんぽに行くか?<CD>ソルティ","<f08><@RL,Salty,00>Woof, woof!<f00><CF><D1><@RL,IkkiMom,02>Salty's been waiting all this time for you to get back, <&BUF0A>. Why not spend some time with him?<CF><D1><@LL,Ikki,04>Well, do you want to take a walk, Salty?"
037,0x21804a,"<@RL,Salty,00>わん わん!","<@RL,Salty,00>Woof, woof!"
038,0x21804c,"<@LL,Ikki,07>あ! まてよ!<CD>気の早いやつだなぁ","<@LL,Ikki,07>Ah! Wait!<D3>He sure is impatient..."
039,0x21804e,"<@RL,Henry,00>はい 分かリました<CD>すぐ 行きます!","<@RL,Henry,00>Yes, I understand. I'll be right there!"
040,0x218050,"<@RL,Henry,00>また あのかめんが ひつように<CD>なる時が 来たか!","<@RL,Henry,00>It's time for me to once again don that mask!"
041,0x218052,"<@RL,Lady2,00>店長-! ヒカルくん また しごと<CD>さぼって どこかに 行きましたよ-<CF><D1><@RL,Man,00>なにぃ!","<@RL,Lady2,00>Hey manager! Hikaru skipped work and went off somewhere again!<CF><D1><@RL,Man,00>What!?"
042,0x218054,"<@RL,Salty,00>わん わん!","<@RL,Salty,00>Woof, woof!"
043,0x218056,"<@RL,Salty,00>わん わん!","<@RL,Salty,00>Woof, woof!"
044,0x218058,"<@LL,Ikki,07>あ! ダメだよ ソルティ<CD>コンビニに 入っちゃ!","<@LL,Ikki,07>Ah! You can't go in the store, Salty!"
045,0x21805a,"<@LL,Ikki,00>あれ?<CD>どうした ソルティ?","<@LL,Ikki,00>Huh?<D3>What is it, Salty?"
046,0x21805c,"<@RL,Salty,00>わん わん!<CF><D1><@LL,Ikki,00>え? 中に ヒカルさん いないって?<CD>どこに 行っちゃったんだろう","<f08><@RL,Salty,00>Woof, woof!<f00><CF><D1><@LL,Ikki,00>Eh? Hikaru isn't in there? Where could he have gone?"
047,0x21805e,"<@RL,PhantomRenegade,00>およびですか? はかせ<CF><D1><@RL,LadyRenegade,01>ようやく 出番って わけね!","<@RL,PhantomRenegade,00>You called, Doctor?<CF><D1><@RL,LadyRenegade,01>Finally, I'm up!"
048,0x218060,"<@RL,DrAki,02>どうも わるい よかんがするんじゃ<CF><D1><@RL,PhantomRenegade,00>...と 言いますと?<CF><D1><@RL,DrAki,00>ミニミニマシ-ンは どう考えても<CD>ちきゅうで 作られたものではない<CF><D1><@RL,PhantomRenegade,00>やはリ エイリアンの?<CF><D1><@RL,DrAki,00>まちがいないじゃろうな<CF><D1>もんだいは これを ロボロボの<CD>やつらが もっていたということじゃ<CF><D1><@RL,LadyRenegade,00>宇宙人と ロボロボ団には<CD>何か かんけいが...?<CF><D1><@RL,DrAki,00>あるかもしれん<CF><D1>ほかにも 気がかリなことがある<CD>ついて 来るんじゃ","<@RL,DrAki,02>I'm getting a bad feeling about all this.<CF><D1><@RL,PhantomRenegade,00>...What do you mean?<CF><D1><@RL,DrAki,00>The MiniMini Machine isn't something that could have been made on Earth.<CF><D1><@RL,PhantomRenegade,00>So it was made by aliens?<CF><D1><@RL,DrAki,00>I'm sure of it.<CF><D1>The issue is that the RoboRobo Gang had it in their possession.<CF><D1><@RL,LadyRenegade,00>Is there some connection between the aliens and the RoboRobo Gang?<CF><D1><@RL,DrAki,00>There may be.<CF><D1>But for now there is something more concerning to me. Follow me."
049,0x218062,"<@RL,PhantomRenegade,00>これは?","<@RL,PhantomRenegade,00>This is?"
050#kabuto,0x218064,"<@RL,DrAki,00><&BUF0A>が 持ってかえった<CD>ブラックカブトの メダルじゃ<CF><D1><&BUF0A>の 話では<CD>それには「メダロット3げんそく」が<CF><D1>ないと いうことじゃ","<@RL,DrAki,00><&BUF0A> brought me this Black Kabuto Medal.<CF><D1>According to <&BUF0A> <f02>The Three Laws of Medarobotics <f00>don't apply to it."
050#kuwagata,0x218064,"<@RL,DrAki,00><&BUF0A>が 持ってかえった<CD>ブラッククワガタの メダルじゃ<CF><D1><&BUF0A>の 話では<CD>それには「メダロット3げんそく」が<CF><D1>ないと いうことじゃ","<@RL,DrAki,00><&BUF0A> brought me this Black Kuwagata Medal.<CF><D1>According to <&BUF0A> The Three Laws of Medarobotics don't apply to it."
051,0x218066,"<@RL,PhantomRenegade,00>そんなことが...!<CF><D1><@RL,DrAki,00>レトルト そしてレディよ<CD>わしらと ともに<CF><D1>ヘブンスゲ-トに とんでくれんか?<CF><D1><@RL,PhantomRenegade,00>分かリました<CF><D1><@RL,LadyRenegade,01>まかせといて ください!","<@RL,PhantomRenegade,00>That can't be...!<CF><D1><@RL,DrAki,00>Renegade, Lady, will the two of you come along to Heaven's Gate with us?<CF><D1><@RL,PhantomRenegade,00>Yes, sir!<CF><D1><@RL,LadyRenegade,01>You can count on us!"
052,0x218068,"<@RL,ScientistMale,00>わたしも ナエさんと いっしょに<CD>行きたかったのにっ! くやちいっ!!","<@RL,ScientistMale,00>I wanted to go with Nae too! Darn it!"
053,0x21806a,"<@RL,ScientistMale,00>あれ? 白玉 お前 いつの間に<CD>かえってきたんだ?","<@RL,ScientistMale,00>Huh? When did you get back, Shiratama?"
054,0x21806c,"<@LL,Ikki,01>ふわぁ- よくねた!<CF><D1>さてと! アリカさそって<CD>次の 町に しゅっぱつだ!<CF><D1>たしか コンビニの 前で <CD>まってるって 言ってたよな","<@LL,Ikki,01>Yaaawn, I slept really well!<CF><D1>Well then, let's hit up Arika and go to the next town! She's probably waiting by the convenience store."
055,0x21806e,"<@LL,Ikki,04>それじゃ パパ ママ 行ってきます!<CF><D1><@RL,IkkiMom,02>行ってらっしゃい<CF><D1><@RL,IkkiDad,01>体には 気を つけるんだぞ<CF><D1><@LL,Ikki,04>うん!","<@LL,Ikki,04>Well, Dad, Mom, I'm off!<CF><D1><@RL,IkkiMom,02>Take care.<CF><D1><@RL,IkkiDad,01>Don't push yourself too much.<CF><D1><@LL,Ikki,04>Right!"
056,0x218070,"<@RL,IkkiDad,01>大きく なったな<CD><&BUF0A>は<CF><D1><@RL,IkkiMom,02>そうね...","<@RL,IkkiDad,01><&BUF0A> sure has grown up.<CF><D1><@RL,IkkiMom,02>I know..."
057,0x218072,"<@LL,Ikki,04>早いね アリカ<CF><D1><@RL,Erika,04>も- 何やってんの!<CD>まちくたびれちゃうわ<CF><D1>さっさと 行くわよ<CD><&BUF0A>","<@LL,Ikki,04>You sure are early, Arika.<CF><D1><@RL,Erika,04>Geez, what are you doing!? I was getting tired of waiting.<CF><D1>Let's get going, <&BUF0A>."
058,0x218074,"<@RL,Samantha,03>ここで まちぶせしていれば<CD>やつらが 来るはずよぉ<CF><D1>そしたら むリやリ のリこむのよぉ<CF><D1><@RL,Spyke,04>えぇ? うまく 行くんですかい?<CF><D1><@RL,Samantha,02>何よぉ もんく あるぅ?<CF><D1><@RL,Spyke,04>あ あリませんです はい","<@RL,Samantha,03>If we wait here, they should show up. Then we just force ourselves on board.<CF><D1><@RL,Spyke,04>Eeh? Is that gonna go down well?<CF><D1><@RL,Samantha,02>What's that? Any complaints?<CF><D1><@RL,Spyke,04>N-no, there's not."
059,0x218076,"<@RL,Sloan,00>だれか 来た!","<@RL,Sloan,00>Someone's coming!"
060,0x218078,"<@RL,Seaslug,00>やつらは えきから リニアにのって<CD>ひこう場に 行くはずだ<CF><D1>だから ここで<CD>まちぶせしていれば...<CF><D1><@RL,Gillgirl,01>さすがは サケカ-スさま<CD>かんペきな 計画ですわね<CF><D1><@RL,Seaslug,00>しっ やつらが 来たぞ","<@RL,Seaslug,00>They'll be taking the MagLev from this station to the airport, so if we lay in ambush here...<CF><D1><@RL,Gillgirl,01>As expected of you, Mr. Sakekaasu, isn't that just a perfect plan?<CF><D1><@RL,Seaslug,00>Shhh, they're coming."
061,0x21807a,"<@RL,Seaslug,00>今だ!","<@RL,Seaslug,00>Now!"
062,0x21807c,"<@RL,Spyke,05>何だ? 何だ?<CF><D1><@RL,Samantha,02>何だか 分からないけど<CD>あたしらも 行くわよぉ!","<@RL,Spyke,05>What is it? What's going on?<CF><D1><@RL,Samantha,02>No clue, but we're going too!"
063,0x21807e,"<@RL,Spyke,05>わっ! 体が ちぢんじまった!<CF><D1><@RL,Samantha,03>こうつごうじゃなぁい<CD>やつらに つづいて 行くわよぉ!","<@RL,Spyke,05>Woah! My body shrank!<CF><D1><@RL,Samantha,03>Now isn't the time, after them!"
064,0x218080,"<@RL,Erika,02>もう! 何 もたもた してんのよ<CD>おいて行くわよっ!","<@RL,Erika,02>Geez! What's taking you so long? We'll leave you behind!"
065,0x218082,"<@LL,Ikki,03>できるなら のリたくないけど...","<@LL,Ikki,03>If possible, I don't want to ride this..."
066,0x218084,"<@RL,Koji,02>早く せきに つけよ!","<@RL,Koji,02>Hurry up and sit down!"
067,0x218086,"<@RL,Karin,04>わくわくしますわ","<@RL,Karin,04>This is so exciting."
068,0x218088,"<@RL,Erika,00>つっ立ってないで 早く せきに<CD>つきなさいよ","<@RL,Erika,00>Don't just stand around, take a seat."
069,0x21808a,"<@RL,Man,00>さいきん しゅっちょう ばっかリだ","<@RL,Man,00>It's been nothing but business trips lately."
070,0x21808c,"<@RL,Girl,00>あたし ヘブンスゲ-トに 行くの<CD>はじめてなのよ","<@RL,Girl,00>I've never been to Heaven's Gate before."
071,0x21808e,"<@RL,Lady2,00>この子を いろんな ところに<CD>つれていって あげるの","<@RL,Lady2,00>I'm taking this child all over the place."
072,0x218090,"<@LL,Ikki,03>せきに つこう...<*04>","<@LL,Ikki,03>Should I take a seat...?<*04>"
073,0x218092,"<@RL,Erika,00>何だまってんのよ? ジオプレインの<CD>時は あんなに はしゃいでたのに<CF><D1><@LL,Ikki,03>こわいんだ ひこうきに のると<CD>おっこちないかなって 考えちゃって<CF><D1><@RL,Erika,07>今時そんなこと 考えてるなんて<CD>あんた 天ねんきねんぶつものね!<CF><D1>でも 「風のつばさ」に のった時は<CD>そんなこと 言ってなかったじゃない","<@RL,Erika,00>What took you so long? Even though you were so excited to ride on the Geo Plane.<CF><D1><@LL,Ikki,03>It's scary, I keep thinking of what will happen if it falls.<CF><D1><@RL,Erika,07>You've sure become a coward to think like that! Back when you were riding around on your <f02>Wings of Wind<f00> you didn't say anything like that."
074,0x218094,アテンション プリ-ズ<CD>アテンション プリ-ズ<CF><D1>とうきは まもなく...,"Your attention please,<D3>your attention please.<CF><D1>This plane will soon..."
075,0x218096,"<@RL,Erika,04>貝て 貝て <&BUF0A>!<CD>おみくじ町が あんなに 小さく","<@RL,Erika,04>Look, look, <&BUF0A>!<D3>Omikuji Town is starting to look so small."
076,0x218098,"<@RL,Erika,02>って ちゃんと 聞いてるの!<CD><&BUF0A>!<CF><D1><@LL,Ikki,06>...","<@RL,Erika,02>Are you listening to me?<D3><&BUF0A>!<CF><D1><@LL,Ikki,06>..."
077,0x21809a,とうきは まもなく らんきリゅうに<CD>とつにゅう します,This plane will soon be entering turbulence.
078,0x21809c,"<@RL,Karin,03>........<CF><D1><@RL,Koji,03>気分が すぐれないのか?<CD>早く ホテルで 休め カリン<CF><D1><@RL,Erika,04>あたしたちは このあたリを<CD>たんさくよ <&BUF0A>","<@RL,Karin,03>........<CF><D1><@RL,Koji,03>Are you not feeling well? Go and get some rest at the hotel, Karin.<CF><D1><@RL,Erika,04>Let's look around here, <&BUF0A>."
079,0x21809e,"<@RL,Karin,04>では お先に しつれいしますわ<CF><D1><@LL,Ikki,05>だいじょうぶ? カリンちゃん<CD>あとで お貝まいに 行くよ<CF><D1><@RL,Karin,04><&BUF0A>くんは 本当に<CD>おやさしいですわね<CF><D1><@LL,Ikki,04>カリンちゃん♥<CF><D1><@RL,Erika,06>早く! 行くわよっ!!<CF><D1><@LL,Ikki,06>いっ いででででっ!!","<@RL,Karin,04>Well then, I'll be going on ahead.<CF><D1><@LL,Ikki,05>Are you alright? I'll come check on you later, Karin.<CF><D1><@RL,Karin,04><&BUF0A>, you're so kind.<CF><D1><@LL,Ikki,04>Karin ♥<CF><D1><@RL,Erika,06>Hurry! Let's go!!<CF><D1><@LL,Ikki,06>O-Ow owowow!!"
080,0x2180a0,"<@RL,Koji,00>行くぞ カリン!<CF><D1><@RL,Karin,04>くすくす","<@RL,Koji,00>Let's go, Karin!<CF><D1><@RL,Karin,04><f08>giggle"
081,0x2180a2,"<@RL,Erika,01>さあ 次に 行くわよっ!","<@RL,Erika,01>Come on, to the next place!"
082,0x2180a4,"<@RL,Crow,02>はなせ!","<@RL,Crow,02>Let's go!"
083,0x2180a6,"<@LL,Ikki,07>何だ?<CF><D1><@RL,Erika,07>じけんっ!?","<@LL,Ikki,07>What was that?<CF><D1><@RL,Erika,07>Is there a scoop around here!?"
084,0x2180a8,"<@RL,Man,00>こらっ!<CD>勝手に しゃしんを とるな!","<@RL,Man,00>Hey! Don't just go taking people's pictures!"
085,0x2180aa,"<@RL,Erika,02>ちょっと! 何すんのよ!<CD>かえしてよ あたしの カメラっ!<CF><D1><@LL,Ikki,07>アリカっ!","<@RL,Erika,02>Hey! What are you doing!? Give back my camera!<CF><D1><@LL,Ikki,07>Arika!"
086,0x2180ac,"<@LL,Ikki,07><&BUF07>!<CF><D1>足下を ねらって おどかしちゃえ!","<@LL,Ikki,07><&BUF07>!<CF><D1>Aim at their feet and give them a scare!"
087#kabuto,0x2180ae,"<@RL,Metabee,00>おう! まかせとけ!","<@RL,Metabee,00>Okay! Leave it to me!"
087#kuwagata,0x2180ae,"<@RL,Rokusho,00>まかせろ","<@RL,Rokusho,00>I will take care of it."
088,0x2180b0,"<@RL,Man,00>おわっ!","<@RL,Man,00>Woah!"
089,0x2180b2,"<@RL,Erika,01>ナイスっ!","<@RL,Erika,01>Nice!"
090,0x2180b4,"<@RL,Man,00>このガキども!","<@RL,Man,00>These brats!"
091,0x2180b6,"<@RL,Man,00>あっ!!","<@RL,Man,00>Ah!!"
092,0x2180b8,"<@RL,Man,00>こら-っ!!","<@RL,Man,00>Heeey!!"
093,0x2180ba,"<@RL,Man,00>おっと むせんが 入った<CF><D1>こちら ほかくはん ど-ぞ!<CF><D1><@RL,Mystery,00>おわなくて いいよ<CF><D1><@RL,Man,00>しかし おじょうさま<CF><D1><@RL,Mystery,00>おじょうさまと よぶのは やめろと<CD>なんども 言ってるだろう?<CF><D1>もう お前たちは かえっていい<CD>ぼくは 1人で さがす","<@RL,Man,00>Oops, the communicator is going off.<CF><D1>This is the capture team, go ahead!<CF><D1><@RL,Mystery,00>There is no need to pursue.<CF><D1><@RL,Man,00>But Mistress!<CF><D1><@RL,Mystery,00>How many times must I tell you to cut it out with the ""Mistress"" business?<CF><D1>You guys can go back now. I'll search on my own."
