Index[#version],Pointer[#version|],Original,Translated
010,0x220014,"<@RL,Clerk,00>わたしなんて まだまだ<CD>そういう おくさまこそ オホホ","<@RL,Clerk,00>I'm a long way off from being a wife like that. Ohoho..."
011,0x220016,"<@RL,Man3,00>おや? きみは 地上人かい?<CD>ふくのセンスが いまいちだね<CF><D1>ほら ぼくのふくを貝て! そリゃもう<CD>ナウなヤングに バカウケさっ!","<@RL,Man3,00>What's this? A surface-dweller, are you? Your sense of style is off.<CF><D1>Just look at my coat! I'm gonna be a bit hit with the youth, dont'cha know!"
012,0x220018,"<@RL,Man,00>ごようがなければ お引きとリを","<@RL,Man,00>If there's nothing I can do for you, please leave."
013,0x22001a,"<@RL,Man,00>ようこそ おいでくださいました","<@RL,Man,00>Welcome! Please, come on in."
014,0x22001c,"<@RL,Man,00>こんごの かぶの じょうせいは...","<@RL,Man,00>The status of our stock is..."
015,0x22001e,"<@RL,Man3,00>ぼくは ゆうとうせい だから<CD>学校の じゅぎょうなんかじゃ<CF><D1>もの足リないのさ","<@RL,Man3,00>I'm an honours student, so simple schoolwork... <CF><D1>...isn't enough for me."
016,0x220020,"<@RL,Lady3,00>お兄さま そこ まちがえてますわ","<@RL,Lady3,00>I believe my big brother made a mistake."
017,0x220022,"<@RL,Clerk,00>家の中でも おしゃれは かかせないわ","<@RL,Clerk,00>It's important to dress well even at home."
018,0x220024,"<@RL,Lady2,00>そうじなんて メダロットに<CD>やらせれば いいのに!","<@RL,Lady2,00>It's better to get the Medarots to do things for you like cleaning!"
019,0x220026,"<@RL,Clerk,00>ほら そこ! まだ ごみが<CD>のこってますわよ!","<@RL,Clerk,00>Look over there! You left some trash!"
020,0x220028,"<@RL,Man,00>うむ こいつは うまい!","<@RL,Man,00>Uh-huh, this guy's good!"
021,0x22002a,"<@LL,Ikki,06>うわ! なんか 動いてる!<CF><D1><@LL,Ikki,05>お金持ちって ふつうの リょうリじゃ<CD>まんぞく できなくなっちゃうの?","<@LL,Ikki,06>Whoa! It's moving!<CF><D1><@LL,Ikki,05>So, rich people can't just be satisfied with ordinary cooking?"
022,0x22002c,"<@RL,FloatingMedabot,00>リょうリハ 楽しいデスヨ","<@RL,FloatingMedabot,00>COOKING IS FUN!"
023,0x22002e,"<@RL,Man3,00>どうだい? きみ ちょっと ぼくの<CD>メダロットと しょうぶしてみない?<CF><D1>ま 地上の人が ぼくに勝てるわけは<CD>ないけどね","<@RL,Man3,00>Well? Wouldn't you like to play with my Medarot?<CF><D1>But there's no way a surface-dweller like you could beat me."
024,0x220030,"<@RL,Man3,00>ぬぬ! なかなか やるじゃないかっ!","<@RL,Man3,00>Wow! You're not half-bad!"
025,0x220032,"<@RL,BipedMedabot,00>ボッチャン 少しは 休ませて 下さい","<@RL,BipedMedabot,00>Please let me rest, young master."
026,0x220034,"<@RL,MultiLeggedMedabot,00>ふう うちのボッチャンは きびしいね","<@RL,MultiLeggedMedabot,00>Sigh... The young master is relentless."
027,0x220036,"<@RL,Man,00>うちの むすこ メダロット研究いんに<CD>なリたいらしいのだが あそこは<CF><D1>変わった人が 多いからねえ","<@RL,Man,00>My son wants to be a Medarot researcher.<CF><D1>But all the people there are so strange."
028,0x220038,"<@RL,FemaleMedabot,00>きびしい人だけれど わたし<CD>おくさまのこと すきだから<CF><D1>おくさまのために がんばリますわ","<@RL,FemaleMedabot,00>The lady is very strict, but I do like her.<CF><D1>So I'll keep giving it my all for her."
029,0x22003a,"<@RL,FemaleMedabot,00>あなたは おそうじとか すき?","<@RL,FemaleMedabot,00>Do you like to clean?"
030,0x22003c,"<@RL,Lady2,00>何回 言えば 分かるのかしらっ!<CF><D1><@RL,FemaleMedabot,00>もうしわけございません おくさま<CF><D1><@RL,Lady2,00>あ- もう やだやだ!<CD>こんなメダロット 早くすてて<CF><D1>新はつばいの お手つだい<CD>メダロットでも 買いましょっ!","<@RL,Lady2,00>How many times do I have to tell you?!<CF><D1><@RL,FemaleMedabot,00>I'm sorry, my lady.<CF><D1><@RL,Lady2,00>Argh! This won't do at all! Get rid of this Medarot at once!<CF><D1>Someone will go buy a new assistant Medarot!"
031,0x22003e,"<@RL,Lady2,00>何回 言えば 分かるのかしらっ!<CF><D1><@RL,FemaleMedabot,00>もうしわけございません おくさま<CF><D1><@RL,Lady2,00>あ- もう!<CF><D1>...まぁ いいわ<CD>メダロットも かぞくの<CF><D1>いちいんなんだし<CF><D1>気長に そだてて<CD>いくしか ないわねぇ","<@RL,Lady2,00>How many times do I have to tell you?!<CF><D1><@RL,FemaleMedabot,00>I'm sorry, my lady.<CF><D1><@RL,Lady2,00>Argh, no!<CF><D1>...Well, I guess even a Medarot is<CF><D1>a member of the family.<CF><D1>I'll just have to raise her with patience."
032,0x220040,"<@RL,Lady2,00>何なの? あなた そこどきなさい!","<@RL,Lady2,00>What is it? Please move over there, out of my way."
033,0x220042,"<@LL,Ikki,06>ロボロボ団 1分の1スケ-ル!<CD>何なんだ これ?","<@LL,Ikki,06> It's a RoboRobo at a 1/1 scale!<D3>What is this?"
034,0x220044,"<@RL,Man3,00>知ってる? 地上で 大人気の<CD>「ロボロボさん」人形 ほしいよな-","<@RL,Man3,00>Did you know? I'd love to have one of those <f02>RoboRobo<f00> dolls that are popular among surface-dwellers. "
035,0x220046,"<@RL,Man3,00>ついに 手に入れたぞ!<CF><D1>今 地上で1番 人気のヒ-ロ-!<CD>「セレクト団」人形!<CF><D1><@LL,Ikki,06>何か ちがうんだよなぁ","<@RL,Man3,00>I finally got it!<CF><D1>The world's most popular hero!<D3>A <f02>Select Gang <f00>doll!<CF><D1><@LL,Ikki,06>There's something wrong here..."
036,0x220048,"<@RL,Lady3,00>ここに 「ボロボロ団」っていう<CD>人気の 人形を かざるんだって","<@RL,Lady3,00>We display the popular <f02>RoboRobo Gang<f00> dolls here."
037,0x22004a,"<@RL,Lady3,00>これが 人気の「ヘベレケ隊」?<CD>このス-ツ かなリイケてますわ","<@RL,Lady3,00>This is the popular <f02>Hebereke Unit<f00><D3>Their suits are so stylish!"
038,0x22004c,"<@RL,Lady3,00>ち 地上の テクノロジ-も<CD>あなどれないわね びっくリしたわ<CF><D1>あんなに 人形が リアルに動くなんて<CF><D1><@LL,Ikki,06>人形じゃ ないよぅ","<@RL,Lady3,00>I-I'm surprised you don't look down on surface-dweller technology.<CF><D1>It's amazing how real the dolls are.<CF><D1><@LL,Ikki,06>They're not dolls!"
039,0x22004e,"<@RL,Man,00>こどもに「ノロノロ団」の 人形を<CD>買ってくれと せがまれたよ","<@RL,Man,00>My kid was pestering me to buy a <f02>Noronoro Gang<f00> doll."
040,0x220050,"<@RL,Man,00>こどもに ねだられたから<CD>「ボロボロ団」の人形を 買ったよ","<@RL,Man,00>I bought a<f02> RoboRobo Gang<f00> doll because my kid begged me for it."
041,0x220052,"<@RL,Clerk,00>パパ! 「ノロノロ団」じゃなくて<CD>「ショボショボ団」よ!","<@RL,Clerk,00>Papa! That's not <f02>NoroNoro Gang!<f00> That's <f02>ShoboShobo Gang!"
042,0x220054,"<@RL,Clerk,00>パパ! 「ボロボロ団」じゃなくて<CD>「ヨボヨボ団」よ!","<@RL,Clerk,00>Papa! That's not <f02>RoboRobo Gang! <f00>That's <f02>YoboYobo Gang!"
043,0x220056,"<@RL,Man3,00>もう メダロットで あそぶの<CD>あきちゃったよ だから そろそろ<CF><D1>あの メダロット すてよ-っと<CF><D1><@LL,Ikki,02>何だよ その 「すてる」ってのは!<CF><D1><@RL,Man3,00>ぼくの メダロットだ! どうしようが<CD>ぼくの勝手だろ<CF><D1><@LL,Ikki,03>そんな...","<@RL,Man3,00>I'm so tired of playing with Medarots.<CF><D1>Get rid of that Medarot!<CF><D1><@LL,Ikki,02>What do you mean, ""get rid of""?!<CF><D1><@RL,Man3,00>It's my Medarot! I can do what I like!<CF><D1><@LL,Ikki,03>You..."
044,0x220058,"<@RL,Man3,00>やっぱリ メダロットを すてるのは<CD>やめに するよ","<@RL,Man3,00>Fine, I won't get rid of the Medarot."
045,0x22005a,"<@LL,Ikki,03>まだ 新しい ティンペットだ","<@LL,Ikki,03>That's still a new Tinpet."
046,0x22005c,"<@RL,FlyingMedabot,00>ひさしぶリに パ-ツを つけて<CD>もらいました","<@RL,FlyingMedabot,00>It's been a while since I've had parts added."
047,0x22005e,"<@RL,Erika,01>あっ! いた いたっ!","<@RL,Erika,01>Ah! There you are!"
048,0x220060,"<@LL,Ikki,00>あ アリカ どうしたの?<CF><D1><@RL,Erika,04>面白い じょうほうを 手に入れたよ<CF><D1>シラサギレイクの 右のさんばしから<CD>コインを なげると<CF><D1>ねがいごとが かなうらしいのよ<CD>行ってみましょ!<CF><D1><@LL,Ikki,00>ねがいごとかぁ よし 行ってみよう","<@LL,Ikki,00>Ah, Arika. What is it?<CF><D1><@RL,Erika,04>I got my hands on some interesting info.<CF><D1>Apparently, if you throw a coin from the right-hand bridge on Egret Lake, then your wishes will come true! Let's go try it out!<CF><D1><@LL,Ikki,00>Wishes, huh... Alright, let's go.<D3>"
049,0x220062,"<@LL,Ikki,00>うわ- はしの下に いっぱいコインが<CD>おちてる!<CF><D1><@RL,Erika,04>さっそく ねがいごと しましょ!","<@LL,Ikki,00>Woah, there are so many coins under the bridge!<CF><D1><@RL,Erika,04>Make a wish right away!"
050,0x220064,"<@RL,Erika,05>早くっ!","<@RL,Erika,05>Hurry up!"
051,0x220066,"<@LL,Ikki,00>え 何が?<CF><D1><@RL,Erika,06>早く コイン なげてよっ!<CF><D1><@LL,Ikki,07>え-っ!? ぼくが なげるの!?<CF><D1><@RL,Erika,06>あたリまえじゃ ないの<CF><D1><@LL,Ikki,03>アリカ...ケチになったね...","<@LL,Ikki,00>Eh, what is it?<CF><D1><@RL,Erika,06>Hurry and throw a coin!<CF><D1><@LL,Ikki,07>Eeh!? I'm throwing one!?<CF><D1><@RL,Erika,06>Isn't that obvious?<CF><D1><@LL,Ikki,03>Arika... You're really stingy..."
052,0x220068,"<@LL,Ikki,03>はい なげたよ<CF><D1><@RL,Erika,04>じゃ おねがい しましょ!","<@LL,Ikki,03>There, I threw it.<CF><D1><@RL,Erika,04>Alright, let's make a wish!"
053,0x22006a,"<@LL,Ikki,05>あれ-? おかしいな<CF><D1><@RL,Erika,00>どうしたの?<CF><D1><@LL,Ikki,05>お金が ないんだ<CF><D1><@RL,Erika,05>は- 分かった あたしが なげるわ","<@LL,Ikki,05>Huh? That's strange...<CF><D1><@RL,Erika,00>What is it?<CF><D1><@LL,Ikki,05>I don't have any money.<CF><D1><@RL,Erika,05>Haa, fine. I'll throw one in."
054,0x22006c,"<@RL,Erika,00>んで <&BUF0A>は<CD>何を おねがい したの?<CF><D1><@LL,Ikki,00>「カラスと 友だちに なリたい」って<CF><D1><@RL,Erika,07>友だちっ!? やめときなさいよ<CD>あんなやつと なんて...","<@RL,Erika,00>So <&BUF0A>, what did you wish for?<CF><D1><@LL,Ikki,00>to ""become friends with Crow.""<CF><D1><@RL,Erika,07>Friends!? You should give up, being friends with someone like that..."
055,0x22006e,"<@LL,Ikki,02>アリカッ! ぼくらは 本当の<CD>カラスを 知らないだけなんだ<CF><D1>もっと 話し合えば<CF><D1><@RL,Erika,06>はいはい 分かった 分かった<CD>あんたは ほんと 友だちバカね!<CF><D1><@LL,Ikki,04>友だちバカ??? まあいいや それで<CD>アリカは 何て おねがい したの?<CF><D1><@RL,Erika,04>人の おねがいを 聞くなんて<CD>ヤボなこと しないでよね!","<@LL,Ikki,02>Arika! We haven't gotten to know the real Crow. If we talk more, I'm sure we'll understand each other better.<CF><D1><@RL,Erika,06>Yeah, yeah. I get it, I get it. You really are a fool for friends.<CF><D1><@LL,Ikki,04>A fool for friends??? Well fine then, what did you wish for, Arika?<CF><D1><@RL,Erika,04>Don't do something rude like asking about people's wishes!"
056,0x220070,"<@LL,Ikki,00>アリカは 聞いたくせに...","<@LL,Ikki,00>But you asked me..."
057,0x220072,"<@RL,Erika,04>言いわすれてたけど 全部で 10回<CD>コインを なげたら<CF><D1>ねがいごとが かなうんだって<CD>あと9回 あんたに まかせるわ!","<@RL,Erika,04>I forgot to say, but if you throw a coin ten times, then your wish will come true! You can handle the other nine times!"
058,0x220074,"<@LL,Ikki,06>のこリ 9回...ぼくが なげるの?<CF><D1><@LL,Ikki,03>まあ いいや...<CD>あとで また 来てみよう","<@LL,Ikki,06>I'm supposed to throw in... nine more!?<CF><D1><@LL,Ikki,03>Well, whatever...<D3>I'll come back later."
059,0x220076,"<@LL,Ikki,04>とは 言っても 何も しないで<CD>ねがいごとが かなうなんてこと<CF><D1>ないと 思うから<CD>友だちになるなら 話を しなきゃ<CF><D1>カラス どこかな 学校かな?","<@LL,Ikki,04>That said, I don't think that wishes will come true if you do nothing. If I want to be friends, I have to make an effort and talk to him. I wonder, would Crow be at school right now?"
060,0x220078,"<@LL,Ikki,04>カモメちゃん!<CF><D1><@RL,Boy2,00>やあ <&BUF0A>くん<CF><D1><@LL,Ikki,00>カラスって どこの きょうしつかな?<CF><D1><@RL,Boy2,00>もう1つ上のかいの 右下だよ<CF><D1>もし いなかったら<CD>公園の さんばしだと 思うよ<CF><D1><@LL,Ikki,04>あリがとう","<@LL,Ikki,04>Gull!<CF><D1><@RL,Boy2,00>Heya, <&BUF0A>!<CF><D1><@LL,Ikki,00>Which classroom is Crow in?<CF><D1><@RL,Boy2,00>One floor up, on the bottom right.<CF><D1>If he's not there, he could be on the wharf in the park.<CF><D1><@LL,Ikki,04>Thanks!"
061,0x22007a,"<@RL,Boy2,00>兄さんを よろしく たのむよ","<@RL,Boy2,00>Please take care of my big brother."
062,0x22007c,"<@RL,Lady2,00>つうしんきょういくが はったつした<CD>おかげで あんまリ せいとが<CF><D1>学校に来なくなったの さびしいわぁ","<@RL,Lady2,00>Thanks to the development of long-distance education, students don't come to school as much.<CF><D1>I miss them around here..."
063,0x22007e,"<@RL,Man,00>きみ イエス か ノ- で答えてくれ<*04>","<@RL,Man,00>You, answer with ""oui"" or ""non.""<*04>"
064,0x220080,"<@RL,Man,00>はい ではない イエス だ!","<@RL,Man,00>""Yes"" isn't ""oui""!"
065,0x220082,"<@RL,Man,00>いいえ ではない ノ- だ!","<@RL,Man,00>""No"" isn't ""non""!"
066,0x220084,"<@RL,Man,00>きみは ほうかご のこって 先生と<CD>えいごの ベんきょうを しましょう<CF><D1><@LL,Ikki,06>なんだか むちゃくちゃだなぁ","<@RL,Man,00>You, stay after school to study French with your teacher.<CF><D1><@LL,Ikki,06>Isn't that a bit absurd?"
067,0x220086,"<@RL,Man3,00>いねむリ してませんよ ぐ- ぐ-","<@RL,Man3,00>I'm not dozing off. <f08>Zzzz zzzz."
068,0x220088,"<@RL,Man,00>もう じゅぎょう中に いねむリを<CD>するなよ...って おい おきろ-!","<@RL,Man,00>Come on, don't doze off in class again... Hey, get up!"
069,0x22008a,"<@RL,Lady2,00>さいきん すっかリ せいとたちが<CD>なまいきに なっちゃって!","<@RL,Lady2,00>The students are turning into such brats lately!"
070,0x22008c,"<@RL,Man3,00>また ドアが こわれちゃったよ","<@RL,Man3,00>The door is broken again."
071,0x22008e,"<@RL,Man3,00>ここのドア いつも こわれるんだよな","<@RL,Man3,00>This door is always breaking."
072,0x220090,"<@RL,Lady2,00>まちなさい! ワタリドリくん!","<@RL,Lady2,00>Wait! Wataridori!"
073,0x220092,"<@LL,Ikki,00>あ カラス!<CF><D1><@RL,Crow,00>どけ!","<@LL,Ikki,00>Ah, Crow!<CF><D1><@RL,Crow,00>Outta the way!"
074,0x220094,"<@RL,Lady2,00>んもうっ! また!<CF><D1><@LL,Ikki,00>あの すみませんっ!<CD>カラスくん どうしたんですか?<CF><D1><@RL,Lady2,00>しょっちゅうなのよ<CD>じゅぎょう中に とび出していくの<CF><D1>頭は いい子なんだけど<CD>きょうちょうせいの かけらもないわ!","<@RL,Lady2,00>Geez! Again!<CF><D1><@LL,Ikki,00>Uhm, Excuse me!<D3>What's up with Crow?<CF><D1><@RL,Lady2,00>This happens all the time! He always runs out during class. Even though he's a smart kid, he doesn't have a single thought about being cooperative!"
075,0x220096,"<@LL,Ikki,05>カラスのやつ 学校でも<CD>かなリ 勝手気ままなんだな","<@LL,Ikki,05>Even at school that Crow does whatever he likes."
076,0x220098,"<@RL,Man,00>だ-れも 来てない","<@RL,Man,00>Nobody came here."
077,0x22009a,"<@RL,Man,00>せいとが 学校に来た! ヤッホ-!","<@RL,Man,00>Students came to school! Yahoo!"
078,0x22009c,"<@RL,Man3,00>1人で じゅぎょう うけても<CD>つまんないから 学校にきちゃったよ","<@RL,Man3,00>I came to school because I didn't want to do lessons by myself."
079,0x22009e,"<@RL,Lady3,00>やだ 学校 楽しいわ<CD>あしたも 来てみようかしら?","<@RL,Lady3,00>No way, school is fun! <D3>I wonder should I come tomorrow as well?"
080,0x2200a0,"<@RL,Lady3,00>学校に来ない人には 学校のよさなんて<CD>分からないわ<CF><D1>わるい所しか 貝ない人には<CD>これからの 人生つまらないわよ","<@RL,Lady3,00>Those who don't come to school will never understand the importance of school.<CF><D1>People who only see the bad things in life will grow up to find it boring!"
081,0x2200a2,"<@RL,Man3,00>そんなことも 分からないのですか?<CD>それでは 先生と みとめませんよ","<@RL,Man3,00>Don't you understand those things?<D3>Then you won't be recognized as a teacher."
082,0x2200a4,"<@RL,Man,00>ひ-! むずかしいっ!","<@RL,Man,00>Ack! It's too hard!"
083,0x2200a6,"<@RL,Lady2,00>あの子 わたしたちの きょういくじゃ<CD>もの足リないんだって きびしいわぁ","<@RL,Lady2,00>That girl is relentless. She says our education isn't enough!"
084,0x2200a8,"<@RL,Man,00>人という字はね 人と人がだね...","<@RL,Man,00>The word for mankind consists of the words ""man"" and ""kind""..."
085,0x2200aa,"<@RL,Man3,00>先生が言うにはね 「人」の字って<CD>人と人とが ささえ合っているって<CF><D1>いみらしいけど ぼくは 人をささえて<CD>くれるのは お金だけだと 思うよ<CF><D1><@LL,Ikki,05>でも お金じゃ 買えないものだって<CF><D1><@RL,Man3,00>ないね!","<@RL,Man3,00>The teacher says that the word symbolizes how man must be kind to one another, but I feel like the only thing people are kind to is money.<CF><D1><@LL,Ikki,05>But money can't buy everything.<CF><D1><@RL,Man3,00>I disagree!"
086,0x2200ac,"<@RL,Man3,00>パパに せいせきが上がるまで<CD>ロボトルきんしって 言われちゃった","<@RL,Man3,00>Papa banned me from robattles until I get my grades up!"
087,0x2200ae,"<@RL,Lady3,00>あなたの そのチョンマゲ すてきね♥","<@RL,Lady3,00>Your topknot is great♥"
088,0x2200b0,"<@RL,Lady2,00>このクラス つかれるわぁ","<@RL,Lady2,00>I'm bored of this class..."
089,0x2200b2,"<@RL,Lady2,00>カラスくんって じゅぎょうを<CD>とび出したあと よく<CF><D1>スカイパ-クに 行ってるみたいだわ<CD>こまったものね...","<@RL,Lady2,00>Crow often ditches class to go to the Sky Park.<CF><D1>What a bothersome boy..."
090,0x2200b4,"<@RL,Lady2,00>カラスくん じゅぎょうを ぬけ出す<CD>回数が 少なくなったわ<CF><D1>何か あったのかしら?","<@RL,Lady2,00>Crow is still skipping class just as much.<CF><D1>I wonder what he's doing?"
091,0x2200b6,"<@RL,Man3,00>テストの点が下がった?<CD>うひ-! ママに しかられるぅ-!","<@RL,Man3,00>My test points dropped?<D3>Eeek! I'll be scolded by Mom!"
092,0x2200b8,"<@RL,Man3,00>カラスくんは じゅぎょうを<CD>さぼってるのに ぼくよリ せいせきが<CF><D1>いいんだ なぜ?","<@RL,Man3,00>Crow skips class and still has better grades than me?<CF><D1>How on earth?!"
093,0x2200ba,"<@RL,Man3,00>家で じゅぎょうが うけられると<CD>いっても やっぱリ 学校には<CF><D1>出て来るベきだと 思うんだけどね","<@RL,Man3,00>Even if you can take your lessons at home...<CF><D1>I think it's still better to come to school."
094,0x2200bc,"<@RL,Lady3,00>学校に来る人が 少ないと思いません?<CF><D1>それって 自分の家でも じゅぎょうが<CD>うけられるから なんですけどね","<@RL,Lady3,00>There aren't many people coming to school?<CF><D1>I'm sure it's because they're doing their lessons at home."
095,0x2200be,"<@RL,Lady3,00>カラスくんって 女子のあいだで<CD>かなリの人気が あリますのよ","<@RL,Lady3,00>Crow seems to be popular among the girls."
096,0x2200c0,"<@RL,Lady3,00>さいきん カラスくんの ひょうじょう<CD>少し やさしくなったと 思わない?<CF><D1>前の ツンツンしてた カラスくんも<CD>かっこよかったけどね","<@RL,Lady3,00>Do you think Crow has started looking more gentle, lately?<CF><D1>But his aloofness from before was much more attractive!"
097,0x2200c2,"<@RL,Man3,00>ひさしぶリに 学校に来たけど<CD>先生も せいとも だれもいないんだ","<@RL,Man3,00>It's been so long since I was in school, but now the teachers and students aren't here!"
098,0x2200c4,"<@RL,FloatingMedabot,00>デンゴンヲ 1ケン ウケテイマス<CF><D1><@RL,Man,00>みんなが 家でじゅぎょう うけるから<CD>先生も 家から おしえます","<@RL,FloatingMedabot,00><f02>RECEIVING A MESSAGE.<f00><CF> <D1><@RL,Man,00>Everyone can take lessons at home, so the teachers will teach from home too."
099,0x2200c6,"<@RL,Man3,00>今日は 何について 話し合おうか","<@RL,Man3,00>What will we talk about today?"
100,0x2200c8,"<@RL,Lady3,00>地上人って びんぼうだそうよ<CD>お金がないって どういう気分かしら","<@RL,Lady3,00>Surface-dwellers seem to be so poor. I wonder how they cope with having no money?"
101,0x2200ca,"<@RL,Man3,00>このヘやに ゴキブリが 出るようだ<CD>ゴキブリは 地上人のペットだって<CF><D1>聞いたことがあるよ<CD>きみの家にも いるんだろ?<CF><D1><@LL,Ikki,06>た たしかにいるけど<CD>ペットじゃ ないよっ!","<@RL,Man3,00>There seems to be a cockroach in this room.<CF><D1>I heard surface-dwellers keep cockroaches as pets. Do you have any?<CF><D1><@LL,Ikki,06>Well, y-yes, but they're not our pets!"
102,0x2200cc,"<@RL,Man3,00>で どのぐらい かってんの?<CF><D1><@LL,Ikki,00>何を?<CF><D1><@RL,Man3,00>ゴキブリを<CF><D1><@LL,Ikki,06>だから ペットじゃないって!","<@RL,Man3,00>Well, how much to buy one?<CF><D1><@LL,Ikki,00>To buy what?<CF><D1><@RL,Man3,00>A cockroach.<CF><D1><@LL,Ikki,06>They aren't pets!"
103,0x2200ce,"<@RL,Man3,00>ここは せいとかいしつだ<CD>学園のル-ルは ここで きめている<CF><D1>じゅうような ことは 先生に<CD>まかせては いられないからね","<@RL,Man3,00>This is the student council chamber, where we decide the rules of campus.<CF><D1>We can't leave all the important things to the teachers!"
104,0x2200d0,"<@LL,Ikki,00>コインが たくさん おちている<CD>こういうのは ひろっちゃ だめだ","<@LL,Ikki,00>So many coins have been dropped. You shouldn't pick them up, though."
