Index[#version],Pointer[#version|],Original,Translated
042,0x200054,"<@RL,SelectCorpsGrunt,00>ここ ひみつの 地ていとし<CD>ア-スモ-ルに ロボロボ団が<CF><D1>入リこんだようで あリます!<CD>それにしても ロボロボ団が<CF><D1>どうやって ここに 入リこんだのか<CD>ふしぎで あリます!<CF><D1><@LR,Erika,05>う-ん ここでも ロボロボ団の<CD>いばしょは 分からないのね<CF><D1><@LR,Erika,00>ともかく 町に 入リこんだっていう<CD>ロボロボ団を たいじしなくっちゃね!",
043,0x200056,"<@RL,SelectCorpsGrunt,00>たくさんメダルを 持っている人...<CD>で あリますか?<CF><D1>それなら 科学研究所なんかで<CD>聞いてみると いいと思うであリます","<@RL,SelectCorpsGrunt,00>Someone with... a lot of medals?<CF><D1>It'd probably be worth asking around places like the Scientific Laboratory."
044,0x200058,"<@RL,SelectCorpsGrunt,00>行方ふめいの メダロット?<CD>ちょっと しらベてみるであリます",
045,0x20005a,"<@RL,SelectCorpsGrunt,00>おい きろくをしらベてくれ",
046,0x20005c,"<@RL,SelectCorpsGrunt,00>はい せんぱい!",
047,0x20005e,"<@RL,SelectCorpsGrunt,00>ここは本部と ちがって ぜいたくが<CD>できないであリます",
048,0x200060,"<@RL,SelectCorpsGrunt,00>すごい じしんであリましたな<CD>いちじは どうなることかと...<CF><D1>みんな ぶじで よかったであリます<CF><D1><@LL,Ikki,04>みんな セレクト隊の おかげだよ",
049,0x200062,"<@RL,SelectCorpsGrunt,03>そんなことは ないであリます!<CF><D1>ア-スモ-ルが ぶじですんだのは<CD><&BUF0A>くんたちが<CF><D1>メダルぞうしょくろの ぼうそうを<CD>くい止めて くれたからであリます!<CF><D1><@LL,Ikki,07>えっ! なんで知ってるの?<CF><D1><@RL,SelectCorpsGrunt,00>オガサワラさんから 話を<CD>聞いたであリます",
050,0x200064,"<@RL,SelectCorpsGrunt,01><&BUF0A>くんたちは<CD>ゆうきがあって やさしい心の<CF><D1>持ちぬしだって 言ってたであリます<CF><D1><@LL,Ikki,01>いや- てれるな♪<CF><D1><@RL,SelectCorpsGrunt,00>今 パトロ-ルに 出ている者たちも<CD><&BUF0A>くんたちには<CF><D1>とても かんしゃしているであリます",
051,0x200066,"<@RL,SelectCorpsGrunt,00>こまったことが あったら<CD>いつでもそうだんに のるであリます",
052,0x200068,ドロボ-!!,Thief!!
053,0x20006a,"<@LR,Erika,07>また ロボロボ団ね!","<@LR,Erika,07>The roborobos again!"
054,0x20006c,"<@LR,Erika,00>今の さけび声<CD>むこうの たてものから 聞こえたわ!<CF><D1>よ-し! 貝てなさいよぉ<CD>ロボロボ団!","<@LR,Erika,00>That shout just now came from over there! Okay! Let's go get the Roborobo Gang!"
055,0x20006e,"<@RL,Lady2,00>ここの店って どういうワケか<CF><D1>おとしよリしか 来ないのよね<CD>なぜ かしら?",
056,0x200070,"<@RL,Lady2,00>わたし あんなすごい じしんを<CF><D1>たいけんしたのは はじめてよ",
057,0x200072,リょく茶 まっ茶 こぶ茶...,
058,0x200074,うめこぶ茶 売リ切れ中,
059,0x200076,"<@RL,OldMan,00>わしゃ うめこぶ茶が すきじゃ",
060,0x200078,"<@RL,OldMan,00>あリがとうよ おじょうちゃん",
061,0x20007a,"<@RL,OldMan,00>ばあさんのやつ おそいのぅ- ",
062,0x20007c,"<@RL,OldMan,00>ば ばあさんや こんやは やるぞ<CF><D1><@LL,Ikki,07>何を?",
063,0x20007e,"<@RL,OldLady,00>や やリますか カラオケ大会<CF><D1><@LL,Ikki,00>...なんだ カラオケか",
064,0x200080,"<@RL,OldMan,00>すごい ゆれじゃったのう",
065,0x200082,"<@RL,OldLady,00>ひょっ ひょっ ひょっ",
066,0x200084,"<@RL,OldMan,00>や やめてくリぇ<CD>そ そリは わひの 大切な...<CF><D1><@RL,RubberRoboGrunt,01>かえして ほしければ<CD>メダルを わたすロボ!","<@RL,OldMan,00>S-stop. Th-that'sh ma preshiss...<CF><D1><@RL,RubberRoboGrunt,01>If you want it back, then hand over your medal, robo!"
067,0x200086,"<@LR,Erika,02>おとしよリを いじめるやつは<CD>このアリカさんが おしおきよ!","<@LR,Erika,02>I'll punish anyone who picks on the weak!"
068,0x200088,"<@RL,RubberRoboGrunt,03>ロボ-ッ!","<@RL,RubberRoboGrunt,03>Robo!"
069,0x20008a,"<@LR,Erika,02>あ! また!","<@LR,Erika,02>Ah! Again!"
070,0x20008c,"<@LR,Erika,00>だいじょうぶ? おじいちゃん","<@LR,Erika,00>Are you okay, gramps?"
071,0x20008e,"<@RL,OldMan,00>おお! あっひゃ あっひゃぞ<CD>わひの いれば!","<@RL,OldMan,00>Ooh! Ahyahya, thertis!"
072,0x200090,"<@LR,Erika,04>はい おじいちゃん<CF><D1><@RL,OldMan,00>おひょ あリかぱや あリかぱや<CD>カパ むぐ むぐ<CF><D1><@RL,OldMan,00>これが ないと うまく<CD>しゃベれんでなあ<CF><D1>あリがとうよ おじょうちゃん","<@LR,Erika,04>Here gramps.<CF><D1><@RL,OldMan,00>Ohyo, thankye, thankye. *munch munch*<CF><D1><@RL,OldMan,00>I can't really talk without them. Thanks, young lady."
073,0x200092,"<@LR,Erika,01>わ-い! あリがと おじいちゃん♥<CF><D1><@LR,Erika,04><&BUF0A>の<CD>メダロッチに 入れとこ","<@LR,Erika,01>Yay! Thanks, gramps ♥<CF><D1><@LR,Erika,04>I'll put it in <&BUF0A>'s medarotch."
074,0x200094,はなすロボよ!!,"Let go, robo!!"
075,0x200096,ムダなていこうは やめるであリます,Quit with the useless struggling.
076,0x200098,"<@RL,RubberRoboGrunt,03>つかまったロボ-","<@RL,RubberRoboGrunt,03>I've been caught, robo."
077,0x20009a,"<@RL,SelectCorpsGrunt,00>ごきょうリょく かんしゃするで<CD>あリます!","<@RL,SelectCorpsGrunt,00>Thank you for your cooperation!"
078,0x20009c,"<@RL,SelectCorpsGrunt,00>さっ 行くであリます<CF><D1><@RL,RubberRoboGrunt,03>はなすロボ---!","<@RL,SelectCorpsGrunt,00>Now, come along you.<CF><D1><@RL,RubberRoboGrunt,03>Let go, robooo!"
079,0x20009e,"<@LR,Erika,00>まだ ほかにも いるかも<CD>しれないわね! がんばろっと!","<@LR,Erika,00>There may still be others around! Let's look around!"
080,0x2000a0,"<@RL,SelectCorpsGrunt,00>このまま あの少年が もどらなければ<CD>とつにゅうで あリます!",
081,0x2000a2,"<@RL,Lady,00>あら? うちの子の お友だち?",
082,0x2000a4,"<@RL,Lady,00>とっても こわかったわ ",
083,0x2000a6,"<@RL,Lady,00>コウジくんの おともだち?<*04>",
084,0x2000a8,"<@RL,Lady,00>コウジくんに よろしくね",
085,0x2000aa,"<@RL,Lady,00>うちの子 まだ学校よ",
086,0x2000ac,"<@RL,Lady,00>うちの子ったら どこ 行ったのかしら<CD>おつかい たのもうと 思ってるのに",
087,0x2000ae,"<@RL,Karin,05>あ アリカさん<CF><D1><@LR,Erika,00>カリンちゃんじゃない<CD>どうしたの? こんな所で<CF><D1><@RL,Karin,05>それが...<CF><D1>ロボロボ団が 人じちをとって<CD>おうちに 立てこもったと いうので<CF><D1>コウジくんが とびこんで<CD>行ったんです でも...<CF><D1><@LR,Erika,00>ヘえ そうなんだ","<@RL,Karin,05>Ah, Arika.<CF><D1><@LR,Erika,00>Is that you, Karin? What's going on here?<CF><D1><@RL,Karin,05>Well...<CF><D1>The Roborobo Gang is holding people hostage and shut themselves up in their home. Kouji went after them, but...<CF><D1><@LR,Erika,00>Heh, I see.<D3>"
088,0x2000b0,"<@LR,Erika,04>ここで だまって まってるだけなんて<CD>あたしらしく ないと思わない?<CF><D1><@RL,Karin,05>えっ?","<@LR,Erika,04>Don't you think it's unlike us to sit around waiting here?<CF><D1><@RL,Karin,05>Eh?"
089,0x2000b2,"<@LR,Erika,01>いざ! 行動あるのみ!!<CF><D1><@RL,Karin,06>あ! アリカさん!","<@LR,Erika,01>Let's go! You've gotta take action!!<CF><D1><@RL,Karin,06>Ah! Arika!"
090,0x2000b4,"<@RL,Karin,05>アリカさんたら お話はまだ<CD>おわっていませんでしたのに...","<@RL,Karin,05>Arika... I wasn't done talking yet..."
091,0x2000b6,"<@RL,Koji,01>ええい! お前っ!<CD>早く ボスの いばしょを はけ!","<@RL,Koji,01>Come on, you! Out with it, where is your boss?!"
092,0x2000b8,"<@RL,RubberRoboGrunt,03>らら らんぼうは やめてロボ-っ<CD>ほ 本当に 知らないロボよ-!<CF><D1><@RL,Koji,01>どうしても しらばっくれるなら<CD>ひどい目に あわす!<CF><D1><@RL,RubberRoboGrunt,03>ひ-っ おたすけロボ-っ!!","<@RL,RubberRoboGrunt,03>D-d-don't be so rought, robo. I-I really don't know anything, robo!<CF><D1><@RL,Koji,01>I'll make you regret playing dumb!<CF><D1><@RL,RubberRoboGrunt,03>Hiih, help me, robo!!"
093,0x2000ba,"<@LR,Erika,00>コウジくんが ロボロボ団を<CD>人じちに とってる?","<@LR,Erika,00>Did you take the Roborobo Gang hostage, Kouji?"
094,0x2000bc,"<@RL,Koji,00>アリカちゃん!?<CD>外の セレクト隊には<CF><D1>家の中に だれも入れるなと<CD>言っておいたんだが...","<@RL,Koji,00>Arika!? I told the Select Corps guys outside not to let anyone in..."
095,0x2000be,"<@LR,Erika,05>まさか こんなことに<CD>なってたなんてね","<@LR,Erika,05>I can't believe that this is how things were going."
096,0x2000c0,"<@LR,Erika,00>コウジくん そいつ 本当に<CD>何も 知らないみたいだし<CF><D1>はなしてやったら?<CF><D1><@RL,Koji,01>あまいな! そんなことだから<CD>こいつらに なめられるんだ!","<@LR,Erika,00>Kouji, weren't you listening to him? It really seems like he doesn't know anything.<CF><D1><@RL,Koji,01>You're too soft! It's things like that that let them think they can treat us like this!"
097,0x2000c2,"<@RL,RubberRoboGrunt,03>ひ-っ いぢめないでロボ-っ!!<CF><D1><@LR,Erika,05>もう ごうじょうなんだから!<CF><D1><@LR,Erika,04>こうなったら ロボトルで<CD>しょうぶよ!","<@RL,RubberRoboGrunt,03>Hiih, don't bully me, robo!!<CF><D1><@LR,Erika,05>Geez, quit being so stubborn.<CF><D1><@LR,Erika,04>If it's come to this, then let's robattle!"
098,0x2000c4,"<@RL,RubberRoboGrunt,03>ロボ-ッ!!","<@RL,RubberRoboGrunt,03>Robo!!"
099,0x2000c6,"<@LR,Erika,04>どう? あたしの院前!","<@LR,Erika,04>So? How're my skills?"
100,0x2000c8,"<@RL,Koji,03>あ ああ...やるじゃないか","<@RL,Koji,03>Y-yeah... Not bad."
101,0x2000ca,"<@RL,Koji,00>それ...もしかして<CF><D1><&BUF0A>の<CD>メダロッチか?<CF><D1><@LR,Erika,01>そっ さすがは コウジくん<CD>分かってるわね!<CF><D1><@LR,Erika,04>だけど 話は あと!<CD>とリあえず 外に出ましょ!","<@RL,Koji,00>This... Could it be <&BUF0A>'s medarotch?<CF><D1><@LR,Erika,01>Right, as expected of you, Kouji!<CF><D1><@LR,Erika,04>But we can talk later! Let's get out of here!"
102,0x2000cc,"<@RL,Karin,04>コウジくん アリカさん!","<@RL,Karin,04>Kouji, Arika!"
103,0x2000ce,"<@LR,Erika,00>ロボロボ団は?<CF><D1><@RL,Karin,00>セレクト隊の方たちが<CD>つれて 行かれましたわ","<@LR,Erika,00>What about the Roborobo Gang?<CF><D1><@RL,Karin,00>The Select Corps took them away."
104,0x2000d0,"<@RL,Koji,00>おしえてもらおうか<CD>どうして アリカちゃんが<CF><D1><&BUF0A>の<CD>メダロッチを 使っているか<CF><D1><@LR,Erika,04>あいつ メダロッチ おとしてったから<CD>さがすついでに ちょっと ね!<CF><D1><@LR,Erika,01>けっこう 楽しんでたリして!","<@RL,Koji,00>Now tell me, why are you using <&BUF0A>'s medarotch, Arika?<CF><D1><@LR,Erika,04>That guy dropped his medarotch, so I'm using it while I look for him.<CF><D1><@LR,Erika,01>It's been a blast!"
105,0x2000d2,"<@RL,Karin,05>ア アリカさん そんな...<CF><D1><@RL,Koji,02>ヘぇ- そいつは 面白そうだ!","<@RL,Karin,05>A-Arika, you...<CF><D1><@RL,Koji,02>Heh, what an interesting person!"
106,0x2000d4,"<@RL,Karin,05>コ コウジくん?<CF><D1><@RL,Koji,02>アリカちゃん そいつを おれにも<CD>かしてくれないか?<CF><D1><@LR,Erika,07>えっ!?","<@RL,Karin,05>K-Kouji?<CF><D1><@RL,Koji,02>Can you hand that over to me, Arika?<CF><D1><@LR,Erika,07>Eh!?"
107,0x2000d6,"<@LR,Erika,04>そうね...面白いかも!","<@LR,Erika,04>Oh well... This could be interesting!"
108#kabuto,0x2000d8,"<@RL,Metabee,00>おいおい! 勝手に<CD>きめるな!<CF><D1><@RL,Karin,05>ア アリカさん?<CF><D1><@LR,Erika,04>じゃ バトンタッチ!","<@RL,Metabee,00>Hey, hey! Don't just decide on your own!<CF><D1><@RL,Karin,05>A-Arika?<CF><D1><@LR,Erika,04>Well then, here's the baton!"
108#kuwagata,0x2000d8,"<@RL,Rokusho,00>おい おれは そんなことを<CD>ゆるした おぼえは ないぞ<CF><D1><@RL,Karin,05>ア アリカさん?<CF><D1><@RL,Erika,04>じゃ バトンタッチ!","<@RL,Rokusho,00>Hey, I never told you you could do that!<CF><D1><@RL,Karin,05>A-Arika?<CF><D1><@RL,Erika,04>Well then, here's the baton!"
109,0x2000da,"<@LR,Koji,02>と いうわけだ <&BUF07><CD>しばらく よろしくな!","<@LR,Koji,02>And so, <&BUF07>, we'll be in each other's care for a bit!"
110#kabuto,0x2000dc,"<@RL,Metabee,00>何が「と いうわけ」だっ!!<CF><D1><@RL,Erika,04>じゃ しばらく あそんだら<CD>かえしてね! よろしく!<CF><D1><@LR,Koji,02>おう!<CF><D1><@RL,Metabee,00>もう かんベんしてくれよな...","<@RL,Metabee,00>What d'ya mean ""And so""!?<CF><D1><@RL,Erika,04>Well, have your fun and then get it back to me! See ya!<CF><D1><@LR,Koji,02>Right!<CF><D1><@RL,Metabee,00>Geez, I won't forgive ya..."
110#kuwagata,0x2000dc,"<@RL,Rokusho,00>おれは よろしく<CD>やる気は ない<CF><D1><@RL,Erika,04>じゃ しばらくしたら<CD>かえしてね! よろしく!<CF><D1><@RL,Rokusho,00>おい 聞いているのか?<CF><D1><@LR,Koji,02>おう!<CF><D1><@RL,Rokusho,00>まったく はんろんする気も うせる","<@RL,Rokusho,00>I'm not in a mood for caring.<CF><D1><@RL,Erika,04>Well, have your fun and then get it back to me! See ya!<CF><D1><@RL,Rokusho,00>Hey, are you listening?<CF><D1><@LR,Koji,02>Right!<CF><D1><@RL,Rokusho,00>Really, why am I even complaining."
111,0x2000de,"<@RL,Karin,00>わ わたしは わたしで<CD><&BUF0A>くんを さがします","<@RL,Karin,00>I-I'll look for <&BUF0A> by myself."
112,0x2000e0,"<@LR,Koji,02>さぁて 行くか!","<@LR,Koji,02>Come on, let's go!"
113,0x2000e2,"<@LR,Koji,00>アリカちゃんは どうする?<CF><D1><@RL,Erika,04>あたしは 少し 休ませてもらうわ","<@LR,Koji,00>What about you, Arika?<CF><D1><@RL,Erika,04>I think I'll rest a bit."
114,0x2000e4,"<@LR,Koji,00>カリン","<@LR,Koji,00>Karin."
115,0x2000e6,"<@RL,Karin,06>きゃっ!!","<@RL,Karin,06>Kyah!!"
116,0x2000e8,"<@RL,Karin,00>コウジくん!<CF><D1><@LR,Koji,02>わリい カリン<CD>おどかすつもリは なかったんだ<CF><D1><@LR,Koji,00>ところで <&BUF0A>は<CD>貝つかったかい?<CF><D1><@RL,Karin,05>まだですわ<CF><D1><@LR,Koji,00>そうか じゃあ オレは ほかを<CD>さがしてみるから ここは たのむぜ<CF><D1><@RL,Karin,04>おまかせください♥",
117,0x2000ea,"<@LR,Koji,00>学校は カリンにまかせて<CD>オレは ほかの場所を さがそう",
118,0x2000ec,"<@RL,Erika,05>とリあえず コンビニとか<CD>ジオポ-トあたリを さがしてみてよ",
119,0x2000ee,"<@RL,Erika,05><&BUF0A>のヤツ<CD>どこ 行っちゃったんだろう?",
120,0x2000f0,わ-ん かえしてよ-っ!!,"Waah, give it back!!"
121,0x2000f2,"<@LR,Koji,01>出たな! ロボロボ団<CD>うおおっ! 院が なるぜ!","<@LR,Koji,01>There they go! The Roborobo gang! Uoooh! I'm raring to go!"
122,0x2000f4,"<@RL,RubberRoboGrunt,01>このメダルは いただいたロボ!","<@RL,RubberRoboGrunt,01>I'll be taking this medal, robo!"
123,0x2000f6,"<@RL,Girl,00>かえして! かえしてよぉ!!","<@RL,Girl,00>Give it back! Just give it back!!"
124,0x2000f8,"<@LR,Koji,01>貝つけたぞ ロボロボ団!<CD>しょうぶっ!!","<@LR,Koji,01>I found you, Roborobo Gang! Let's fight!!"
125,0x2000fa,"<@RL,RubberRoboGrunt,03>ロボ-ッ!!","<@RL,RubberRoboGrunt,03>Robo!!"
126,0x2000fc,"<@LR,Koji,01>あ! まてっ!","<@LR,Koji,01>Ah! Wait!"
127,0x2000fe,"<@RL,Girl,00>あっ! お兄ちゃん ","<@RL,Girl,00>Ah! Mister."
128,0x200100,"<@RL,Girl,00>お兄ちゃん わたしの<CD>メダル...","<@RL,Girl,00>Mister, my medal..."
129,0x200102,"<@LR,Koji,00>あっ... ごめん ごめん","<@LR,Koji,00>Ah... Sorry, sorry."
130,0x200104,"<@LR,Koji,02>ほらよ だいじにしろよ<CF><D1><@RL,Girl,00>あリがとう お兄ちゃん♥<CF><D1><@LR,Koji,02>ヘんなやつらが うろついてる<CD>みたいだから 気をつけるんだぜ<CF><D1><@RL,Girl,00>うん! ほかにも メダルを<CD>とられそうになった 友だちが<CF><D1>たくさんいるから 気をつける!","<@LR,Koji,02>Here, take care of it.<CF><D1><@RL,Girl,00>Thanks mister ♥<CF><D1><@LR,Koji,02>Watch out, seems like there are lots of those guys around.<CF><D1><@RL,Girl,00>Yeah! I'll be careful. A lot of my friends almost had their medals taken away too!"
131,0x200106,"<@LR,Koji,00>うん? どうした!?<CD>まだ 何かあるのかい?","<@LR,Koji,00>Hm? What is it? Was there something else?"
132,0x200108,"<@RL,Girl,00>せっかく わるいやつから<CD>とリもどして もらったんだけと<CF><D1>このメダル...<CD>お兄ちゃんに あげる♥<CF><D1><@LR,Koji,03>おいおい まいったな...<CD>このメダルは もらえないよ...<CF><D1><@RL,Girl,00>いいから いいから<CD>気持ちよく うけとって♥","<@RL,Girl,00>I know you just went through the trouble to get this medal back for me, but... I want you to take it, mister ♥<CF><D1><@LR,Koji,03>Hey, hey stop that... I can't take this medal...<CF><D1><@RL,Girl,00>It's fine, just take it ♥"
133,0x20010a,"<@RL,Girl,00>じゃあね お兄ちゃん","<@RL,Girl,00>See ya, mister."
134,0x20010c,"<@LR,Koji,03>まいったな...","<@LR,Koji,03>Oh well..."
135,0x20010e,"<@LR,Koji,02>たたかったのは <&BUF0A>の<CD>メダロットだし<CF><D1>こいつは <&BUF0A>の<CD>メダロッチに 入れておくか<CF><D1>勝手に 使って あそんでるしな","<@LR,Koji,02>It was <&BUF0A>'s medarot that did the fighting. <CF><D1>I'll put this in <&BUF0A>'s medarotch and he can mess with it on his own."
136,0x200110,"<@LR,Koji,03>それにしても ロボロボ団のヤツら<CD>いったい 何 たくらんでいやがる<CF><D1>このままにしておけば  ひがいが<CD>広がる いっぽうだ...","<@LR,Koji,03>Still, what in the world are the roborobos up to? If we don't do something about them, things will only get worse..."
137,0x200112,"<@LR,Koji,01>よし!<CD>「ぜんはいそげ」と 言うからな<CF><D1>メダルを 1番 多く持っている<CD>人は だれか セレクト隊で<CF><D1>聞いてみることにしよう","<@LR,Koji,01>Right! As they say, ""You've gotta strike while the iron is hot."" I'm gonna ask the Select Corps who it is that has the most medals."
138,0x200114,"<@RL,Lady2,00>きゃっ!!",
139,0x200116,"<@LR,Koji,00>何を してるんですか?<CF><D1><@RL,Lady2,00>とつぜん ロボロボ団が 入ってきて<CD>上のオフィスに 立てこもったのよ",
140,0x200118,"<@LR,Koji,01>くそっ! ロボロボ団のヤツら!<CD>何 わるさ してやがる!!",
141,0x20011a,"<@RL,Lady2,00>みんな だいじょうぶかしら?",
142,0x20011c,"<@LR,Koji,03>あれ? 下... 電気がきえてる<CD>ヘんだな?","<@LR,Koji,03>Huh? Down here... Is the power out?"
143,0x20011e,"<@LR,Koji,00>下に おリてる 場合じゃないな<CD><&BUF0A>を さがしに行こう",
144,0x200120,"<@LR,Koji,03>下に おリてる 場合じゃない!",
145,0x200122,"<@LR,Koji,00>ん?",
146,0x200124,"<@LR,Koji,03>なんだ? 研究所の ふんいきが<CD>ヘんだな?",
147,0x200126,"<@RL,Lady2,00>みんなを 貝すてて 出て行く気?",
148,0x200128,"<@LR,Koji,01>そんな つもリは あリません!!",
149,0x20012a,"<@LR,Koji,03>むむっ! カギが かかってる","<@LR,Koji,03>Mmm! It's locked."
150,0x20012c,"<@LR,Koji,03>こっちのヘやじゃないな",
151,0x20012e,"<@RL,Squidguts,00>メダルを よこすのじゃ!<CD>研究所ならば メダルを<CF><D1>たくさん かくし持って<CD>いるじゃろう?<CF><D1><@RL,ScientistMale,00>こ ここは ただの研究所だ!<CD>メダルなんか 知らないっ!<CF><D1><@RL,Squidguts,01>ふぉっふぉっふぉっ<CF><D1>どうしても 出さぬと 言うのなら<CD>いたい目に あってもらうぞ?<CF><D1><@RL,RubberRoboGrunt,00>ロボロボ ロボロボ","<@RL,Squidguts,00>Hand over the medals! A scientific laboratory should have lots of medals around, right?<CF><D1><@RL,ScientistMale,00>Th-this is just a scientific laboratory! We don't have any medals!<CF><D1><@RL,Squidguts,01>Oh ho ho<CF><D1>If you insist on not handing them over, I'll make you regret it!<CF><D1><@RL,RubberRoboGrunt,00>Robo robo robo robo"
152,0x200130,"<@LR,Koji,01>何やってる! お前らっ!","<@LR,Koji,01>What do you guys think you're doing!?"
