Index[#version],Pointer[#version|],Original,Translated
052,0x91a80,パ-ツ転送!<S5A><*04>,Part transfer!<S5A><*04>
053,0x91a86,<&BUF03>は <&BUF00>パ-ツ<CD><&BUF01>を 手に入れた!<*03>,<&BUF03> <&BUF00> part<D3><&BUF01> was acquired!<*03>
054,0x91a88,そうびされている メダルは<CD>あげることが できません!,You can not give away a Medal<D3>you currently have equipped!
055,0x91a8a,メダリアのついている メダルは<CD>あげることが できません!,You can not give away a Medal<D3>that has Medalia equipped!
056,0x91a8c,あれ! このメダルは<CD>あいても 持っていますよ!,The opponent already owns<D3>this Medal!
057,0x91a8e,あいてが メダルを選択しています!<CD>ちょっとまってね!<*04>,Your opponent is choosing a<D3>Medal. Please wait!<*04>
058,0x91a90,メダル転送!<S5A><*04>,Medal transfer!<S5A><*04>
059,0x91a92,<&BUF03>は<CD><&BUF05>メダルを 手に入れた!<*03>,<&BUF03> <&BUF00> medal<D3><&BUF01> was acquired!<*03>
060,0x91a94,<&BUF03>の<CD><&BUF05>メダルが なくなった!<*03>,<&BUF03>'s <&BUF05> Medal<D3>was lost!<*03>
061#kabuto,0x91a96,<&BUF03>!<CD>オレの カブトメダルを<CF>そうちゃくしろっ!<CD>動けね-じゃね-かっ!!<*03>,"Hey, <&BUF03>!<CF>Equip my <f02>Kabuto <f00>Medal to<D3>something, will ya?!<CF>I can't move at all like this!!<*03>"
061#kuwagata,0x91a96,<&BUF03>!<CD>おれの クワガタメダルを<CF>外したままに するな<CD>みうごきが とれなくなる<*03>,<&BUF03>!<CF>Don't leave my <f02>Kuwagata<D3><f00>Medal out in the open.<CF>I can not move freely like this.<*03>
062,0x91a98,何が 知リたいのかな?<*04>,What do you want to know?<*04>
063,0x91a9a,今は コマンドを ひらけません!,Can't open command now!
064,0x91a9c,OBJオ-バ- フリ-ズ!!<*04>,Object overfreeze!!<*04>
065,0x91a9e,<FINAL>,
066,0x919fa,@0x919f8,@0x919f8
067,0x919fc,@0x919f8,@0x919f8
068,0x919fe,@0x919f8,@0x919f8
069,0x91a00,@0x919f8,@0x919f8
070,0x91a02,@0x919f8,@0x919f8
071,0x91a04,@0x919f8,@0x919f8
072,0x91a06,@0x919f8,@0x919f8
073,0x91a08,@0x919f8,@0x919f8
074,0x91a0a,@0x919f8,@0x919f8
075,0x91a0c,@0x919f8,@0x919f8
076,0x91a24,@0x91a22,@0x91a22
077,0x91a26,@0x91a22,@0x91a22
078,0x91a28,@0x91a22,@0x91a22
079,0x91a2a,@0x91a22,@0x91a22
080,0x91a2c,@0x91a22,@0x91a22
081,0x91a34,@0x91a32,@0x91a32
082,0x91a44,@0x91a42,@0x91a42
083,0x91a46,@0x91a42,@0x91a42
084,0x91a48,@0x91a42,@0x91a42
085,0x91a4a,@0x91a42,@0x91a42
086,0x91a4c,@0x91a42,@0x91a42
087,0x91a70,@0x91a6e,@0x91a6e
088,0x91a82,@0x91a80,@0x91a80
089,0x91a84,@0x91a80,@0x91a80
090,0x91aa0,@0x91a9e,@0x91a9e
091,0x91aa2,@0x91a9e,@0x91a9e
092,0x91aa4,@0x91a9e,@0x91a9e
093,0x91aa6,@0x91a9e,@0x91a9e
094,0x91aa8,@0x91a9e,@0x91a9e
095,0x91aaa,@0x91a9e,@0x91a9e
096,0x91aac,@0x91a9e,@0x91a9e
097,0x91aae,@0x91a9e,@0x91a9e
098,0x91ab0,@0x91a9e,@0x91a9e
099,0x91ab2,@0x91a9e,@0x91a9e
100,0x91ab4,@0x91a9e,@0x91a9e
101,0x91ab6,@0x91a9e,@0x91a9e
102,0x91ab8,@0x91a9e,@0x91a9e
103,0x91aba,@0x91a9e,@0x91a9e
104,0x91abc,@0x91a9e,@0x91a9e
105,0x91abe,@0x91a9e,@0x91a9e
106,0x91ac0,@0x91a9e,@0x91a9e
107,0x91ac2,@0x91a9e,@0x91a9e
108,0x91ac4,@0x91a9e,@0x91a9e
109,0x91ac6,@0x91a9e,@0x91a9e
110,0x91ac8,@0x91a9e,@0x91a9e
111,0x91aca,@0x91a9e,@0x91a9e
112,0x91acc,@0x91a9e,@0x91a9e
113,0x91ace,@0x91a9e,@0x91a9e
114,0x91ad0,@0x91a9e,@0x91a9e
115,0x91ad2,@0x91a9e,@0x91a9e
116,0x91ad4,@0x91a9e,@0x91a9e
117,0x91ad6,@0x91a9e,@0x91a9e
118,0x91ad8,@0x91a9e,@0x91a9e
119,0x91ada,@0x91a9e,@0x91a9e
120,0x91adc,@0x91a9e,@0x91a9e
121,0x91ade,@0x91a9e,@0x91a9e
122,0x91ae0,@0x91a9e,@0x91a9e
123,0x91ae2,@0x91a9e,@0x91a9e
124,0x91ae4,@0x91a9e,@0x91a9e
125,0x91ae6,@0x91a9e,@0x91a9e
126,0x91ae8,@0x91a9e,@0x91a9e
127,0x91aea,@0x91a9e,@0x91a9e
