Index[#version],Pointer[#version|],Original,Translated
114,0x900e4,あいての マイナス症状クリアによって<CD>きゅうしゅうが ぼうがいされた!<S46><*04>,Absorb jammed by opponent's<D3>Minus Status Clear!<S46><*04>
115,0x900e6,あいての 症状むこうパ-ツによって<CD>きゅうしゅうが ぼうがいされた!<S46><*04>,Absorb jammed by opponent's<D3>Negate Status part!<S46><*04>
116,0x900e8,じぶんの プラス症状クリアによって<CD>きゅうしゅうが ぼうがいされた!<S46><*04>,Absorb was jammed by own<D3>Plus Status Clear!<S46><*04>
117,0x900ea,じぶんの 症状むこうパ-ツによって<CD>きゅうしゅうが ぼうがいされた!<S46><*04>,Absorb was jammed by own<D3>Negate Status part!<S46><*04>
118,0x900ec,てんとうは うしろをむいている<CD>あいてには こうかがない!<S46><*04>,
119,0x900ee,<&BUF02>は ころんだ!<CD>行動を わすれてしまった!<S46><*04>,
120,0x900f0,マイナス症状クリアによって<CD>使用ふのうが ぼうがいされた!<S46><*04>,Disable was jammed by<D3>Minus Status Clear!<S46><*04>
121,0x900f2,症状むこうパ-ツによって<CD>使用ふのうが ぼうがいされた!<S46><*04>,Disable was jammed by<D3>Negate Status part!<S46><*04>
122,0x900f4,使用ふのうの マイナス症状!<CD><&BUF01>パ-ツが 使えなくなった!<S46><*04>,Disable is effected! <D3>Unable to use <&BUF01> part!<S46><*04>
123,0x900f6,マイナス症状クリアによって<CD>こんらんが ぼうがいされた!<S46><*04>,Confuse was jammed by<D3>Minus Status Clear!<S46><*04>
124,0x900f8,症状むこうパ-ツによって<CD>こんらんが ぼうがいされた!<S46><*04>,Confuse was jammed by<D3>Negate Status part!<S46><*04>
125,0x900fa,<&BUF02>は こんらんした!<CD>攻撃のあいてが さだまらない!<S46><*04>,<f01><&BUF02> is confused!<D3>Randomizing the actions and targets!<f00><S46><*04>
126,0x900fc,うばいとる のこリ回数がない!<S46><*04>,
127,0x900fe,頭パ-ツの回数を <&BUF00>うばいとった!<S46><*04>,
128,0x90100,マイナス症状クリアによって<CD>かいひふのうが ぼうがいされた!<S46><*04>,
129,0x90102,症状むこうパ-ツによって<CD>かいひふのうが ぼうがいされた!<S46><*04>,
130,0x90104,かいひふのうの マイナス症状!<CD>攻撃を かいひできない!<S46><*04>,
131,0x90106,マイナス症状クリアによって<CD>ぼうぎょふのうが ぼうがいされた!<S46><*04>,
132,0x90108,症状むこうパ-ツによって<CD>ぼうぎょふのうが ぼうがいされた!<S46><*04>,
133,0x9010a,ぼうぎょふのうの マイナス症状!<CD>攻撃を ぼうぎょできない!<S46><*04>,
134,0x9010c,<&BUF01>パ-ツは<CD><&BUF02>に ヘんかした!<S46><*04>,
135,0x9010e,<&BUF01>パ-ツに はかいこうか!<S46><*04>,
136,0x90110,変形しているメダロットには<CD>こうかがない!<S46><*04>,
137,0x90112,デストロイは まえをむいている<CD>あいてには こうかがない!<S46><*04>,
138,0x90114,サクリファイスのはんどうで<CD><&BUF01>パ-ツが こわれた!<S46><*04>,
139,0x90116,ねらったパ-ツは<CD>ダメ-ジを うけていない!<S46><*04>,
140,0x90118,<&BUF01>パ-ツが <&BUF00>かいふくした!<S46><*04>,
141,0x9011a,ねらった パ-ツは こわれていない!<S46><*04>,
142,0x9011c,<&BUF01>パ-ツは ふっかつした!<S46><*04>,
143,0x9011e,<&BUF02>は そせいした!<S46><*04>,
144,0x90120,ねらったメダロットは<CD>ダメ-ジを うけていない!<S46><*04>,
145,0x90122,<&BUF02>の そうこうが<CD><&BUF00>かいふくした!<S46><*04>,
146,0x90124,クロス攻撃が セットされていない!<S46><*04>,Cross Attack has not been<D3>set!<S46><*04>
147,0x90126,ねらった パ-ツは<CD>「えんご」「かまえ」を していない!<S46><*04>,
148,0x90128,「えんご」「かまえ」パ-ツを<CD>かんぜん はかい!<S46><*04>,
149,0x9012a,メダチェ------ンジ!<S46><*04>,Medachaaaaaange!<S46><*04>
150,0x9012c,てきの リ-ダ-の<CD>きのうが ていしした!<CF>そこまでっ!<CD>勝者 <&BUF02>!,The opponent's leader has<D3>ceased functioning!<CF><&BUF02> wins!
151,0x9012e,みかたの リ-ダ-の<CD>きのうが ていしした!<CF>そこまでっ!<CD>勝者 <&BUF02>!,
152,0x90130,<&BUF03>は <&BUF01>パ-ツ<CD><&BUF04>を 手に入れた!<*02>,<&BUF03> <&BUF01> part<D3><&BUF04> acquired!<*02>
153,0x90132,<&BUF03>は <&BUF01>パ-ツ<CD><&BUF04>を とられた!<*02>,<&BUF03> <&BUF01> part<D3><&BUF04> taken!<*02>
154,0x90134,ロボロボメダルを 手に入れた!<*02>,Rubberobo medal acquired!<*02>
155,0x90136,<&BUF03>の メダルは<CD><&BUF00>の けいけんちを手に入れた!<*02>,<&BUF03> medal received<D3><&BUF00> experience!<*02>
156,0x90138,あっ......!<CD>「<&BUF05>」メダルが...!<*03>,Ah...!<D3>The '<&BUF05>' Medal...! <*03>
157,0x9013a,新たな すがたに ヘんかした!<*03>,It morphed into a new form!<*03>
158,0x9013c,<&BUF03>は<CD>ロボトルにまけてしまった!<*02>,<&BUF03> has lost the<D3>robattle!<*02>
159,0x9013e,あっ.........!<CD>1体も 租まれたメダロットがない!<*02>,
160,0x90140,フィ-ルドは せいぎょされている!<CD>メダフォ-スは 使えない!<S46><*04>,
161,0x90142,選んだ メダフォ-スは<CD>おぼえていない!<S46><*04>,
162,0x90144,メダフォ-スリょうが 足リなかった!<S46><*04>,
163,0x90146,メダフォ-ス!<CD>「<&BUF02>」 はつどう!<*04>,
164,0x90148,メダフォ-スの はつどうに<CD>しっぱいした!<S46><*04>,Medaforce operation failed! <S46><*04>
165,0x9014a,全パ-ツに <&BUF00>ダメ-ジ!<S46><*04>,
166,0x9014c,全メダロットに <&BUF00>ダメ-ジ!<S46><*04>,
167,0x9014e,攻撃力アップ!<CD>あたえるダメ-ジを ふやす!<S46><*04>,
168,0x90150,ぼうぎょリょくアップ!<CD>うけるダメ-ジを ヘらす!<S46><*04>,
169,0x90152,攻撃トラップをセットした!<CD>全ての攻撃に ダメ-ジ!<S46><*04>,
170,0x90154,トラップクリアによって<CD>攻撃トラップが ぼうがいされた!<S46><*04>,
171,0x90156,マイナス症状クリアによって<CD>こうかが なかった!<S46><*04>,
172,0x90158,かいふくする パ-ツが なかった!<S46><*04>,
173,0x9015a,ひこうメダロットが いなかった!<S46><*04>,
174,0x9015c,せんすいメダロットが いなかった!<S46><*04>,
175,0x9015e,ひこうメダロット全体に<CD>きょうリょくな マイナス症状!<S46><*04>,
176,0x90160,せんすいメダロット全体に<CD>きょうリょくな マイナス症状!<S46><*04>,
177,0x90162,デ-タないようを そうさした!<CD>さくてきと いんペいが 上がった!<S46><*04>,
178,0x90164,チ-ム全体の 頭パ-ツの<CD>回数が <&BUF00>アップした!<S46><*04>,
179,0x90166,フィ-ルドの せいぎょを かいじょ!<S46><*04>,
180,0x90168,フィ-ルドを せいぎょした!<CD>フィ-ルドの ちけいが ヘんかした!<S46><*04>,
181,0x9016a,どういつライン上に<CD>あいてが いなかった!<S46><*04>,
182,0x9016c,チ-ム全体の 「すいしん」の<CD>のうリょくちが <&BUF00>アップした!<S46><*04>,"""Propulsion"" of all team<D3>increased by <&BUF00>!<S46><*04>"
183,0x9016e,チ-ム全体の 「きどう」の<CD>のうリょくちが <&BUF00>アップした!<S46><*04>,"""Evasion"" of all team<D3>increased by <&BUF00>!<S46><*04>"
184,0x90170,チ-ム全体の 「ぼうぎょ」の<CD>のうリょくちが <&BUF00>アップした!<S46><*04>,"""Defense"" of all team<D3>increased by <&BUF00>!<S46><*04>"
185,0x90172,チ-ム全体の 「きんせつ」の<CD>のうリょくちが <&BUF00>アップした!<S46><*04>,"""Proximity"" of all team<D3>increased by <&BUF00>!<S46><*04>"
186,0x90174,チ-ム全体の 「えんかく」の<CD>のうリょくちが <&BUF00>アップした!<S46><*04>,"""Remoteness"" of all team<D3>increased by <&BUF00>!<S46><*04>"
187,0x90176,ロボトルの はんてい時間を<CD>みじかくした!<S46><*04>,
188,0x90178,ロボトルの はんてい時間を長くした!<S46><*04>,
189,0x9017a,全体に こんらんの マイナス症状!<CD>攻撃のあいてが さだまらない!<S46><*04>,
190,0x9017c,全メダロットに<CD>こんらんの マイナス症状!<S46><*04>,
191,0x9017e,こうがくの とくせいを えた!<CD>攻撃ダメ-ジが <&BUF00>ばいになる!<S46><*04>,
192,0x90180,かやくの とくせいを えた!<CD>攻撃ぜったいめいちゅうと かんつう!<S46><*04>,
193,0x90182,じゅうリょくの とくせいを えた!<CD>攻撃せいこうちが <&BUF00>ばいになる!<S46><*04>,
194,0x90184,チ-ム全体の <&BUF00>パ-ツを かいふく!<S46><*04>,Recover all team parts!<S46><*04>
195,0x90186,チ-ム全体の <&BUF00>パ-ツを ふっかつ!<S46><*04>,Revive all team parts!<S46><*04>
196,0x90188,パ-ツの 攻撃ダメ-ジが<CD>全て <&BUF00>になる!<S46><*04>,All the parts damage will<D3>become <&BUF00>!<S46><*04>
197,0x9018a,メダフォ-ス「<&BUF02>」に<CD>チェンジした!<S46><*04>,Medaforce changed!<S46><*04>
198,0x9018c,うばいとる メダルレベルがない!<S46><*04>,No Medal levels were lost!<S46><*04>
199,0x9018e,メダルのレベルを <&BUF00>うばいとった!<S46><*04>,<&BUF00> Medal lost levels!<S46><*04>
200,0x90190,メダフォ-スリょうが なかった!<CD>パワ-ヘんけい できない!<S46><*04>,No Medaforce gauge! Unable<D3>to do Power Transform!<S46><*04>
201,0x90192,メダフォ-スリょうが なくなった!<CD>パワ-ヘんけいが とけた!<S46><*04>,No more Medaforce gauge!<D3>Returned to the original form!<S46><*04>
202,0x90194,<FINAL>,<FINAL>
203,0x90196,@0x90194,@0x90194
204,0x90198,@0x90194,@0x90194
205,0x9019a,@0x90194,@0x90194
206,0x9019c,@0x90194,@0x90194
207,0x9019e,@0x90194,@0x90194
208,0x901a0,@0x90194,@0x90194
209,0x901a2,@0x90194,@0x90194
210,0x901a4,@0x90194,@0x90194
211,0x901a6,@0x90194,@0x90194
212,0x901a8,@0x90194,@0x90194
213,0x901aa,@0x90194,@0x90194
214,0x901ac,@0x90194,@0x90194
215,0x901ae,@0x90194,@0x90194
216,0x901b0,@0x90194,@0x90194
217,0x901b2,@0x90194,@0x90194
218,0x901b4,@0x90194,@0x90194
219,0x901b6,@0x90194,@0x90194
220,0x901b8,@0x90194,@0x90194
221,0x901ba,@0x90194,@0x90194
222,0x901bc,@0x90194,@0x90194
223,0x901be,@0x90194,@0x90194
224,0x901c0,@0x90194,@0x90194
225,0x901c2,@0x90194,@0x90194
226,0x901c4,@0x90194,@0x90194
227,0x901c6,@0x90194,@0x90194
228,0x901c8,@0x90194,@0x90194
229,0x901ca,@0x90194,@0x90194
230,0x901cc,@0x90194,@0x90194
231,0x901ce,@0x90194,@0x90194
232,0x901d0,@0x90194,@0x90194
233,0x901d2,@0x90194,@0x90194
234,0x901d4,@0x90194,@0x90194
235,0x901d6,@0x90194,@0x90194
236,0x901d8,@0x90194,@0x90194
237,0x901da,@0x90194,@0x90194
238,0x901dc,@0x90194,@0x90194
239,0x901de,@0x90194,@0x90194
240,0x901e0,@0x90194,@0x90194
241,0x901e2,@0x90194,@0x90194
242,0x901e4,@0x90194,@0x90194
243,0x901e6,@0x90194,@0x90194
244,0x901e8,@0x90194,@0x90194
245,0x901ea,@0x90194,@0x90194
246,0x901ec,@0x90194,@0x90194
247,0x901ee,@0x90194,@0x90194
248,0x901f0,@0x90194,@0x90194
249,0x901f2,@0x90194,@0x90194
250,0x901f4,@0x90194,@0x90194
251,0x901f6,@0x90194,@0x90194
252,0x901f8,@0x90194,@0x90194
253,0x901fa,@0x90194,@0x90194
254,0x901fc,@0x90194,@0x90194
255,0x901fe,@0x90194,@0x90194
256,0x90200,@0x90194,@0x90194
257,0x90202,@0x90194,@0x90194
258,0x90204,@0x90194,@0x90194
259,0x90206,@0x90194,@0x90194
260,0x90208,@0x90194,@0x90194
261,0x9020a,@0x90194,@0x90194
262,0x9020c,@0x90194,@0x90194
263,0x9020e,@0x90194,@0x90194
264,0x90210,@0x90194,@0x90194
265,0x90212,@0x90194,@0x90194
